family,level,replicate_id,day,total_cost_yuan
correlated_noise,0.05,27,292,48364.00936357789
correlated_noise,0.05,27,293,67944.45620010738
correlated_noise,0.05,27,294,69635.88586909001
correlated_noise,0.05,27,295,44336.391434254045
correlated_noise,0.05,27,296,17510.03559574191
correlated_noise,0.05,27,297,17612.135948836407
correlated_noise,0.05,27,298,50084.50625072126
correlated_noise,0.05,27,299,44967.10292916609
correlated_noise,0.05,27,300,52895.93670242735
correlated_noise,0.05,27,301,65285.91475127934
correlated_noise,0.05,27,302,47270.388690244516
correlated_noise,0.05,27,303,17896.301323481137
correlated_noise,0.05,27,304,17661.28319822427
correlated_noise,0.05,27,305,46154.17698575881
correlated_noise,0.05,27,306,47193.583743597366
correlated_noise,0.05,27,307,56792.36232252962
correlated_noise,0.05,27,308,51882.74189705191
correlated_noise,0.05,27,309,48977.268756232275
correlated_noise,0.05,27,310,18060.47225730437
correlated_noise,0.05,27,311,18315.574655167326
correlated_noise,0.05,27,312,50834.2653410367
correlated_noise,0.05,27,313,61171.67222562387
correlated_noise,0.05,27,314,53968.15751746455
correlated_noise,0.05,27,315,49305.335197481225
correlated_noise,0.05,27,316,48534.54921927252
correlated_noise,0.05,27,317,19550.97966129158
correlated_noise,0.05,27,318,18278.958130229687
correlated_noise,0.05,27,319,49987.269326290676
correlated_noise,0.05,27,320,50901.79973622477
correlated_noise,0.05,27,321,51025.52301286347
correlated_noise,0.05,27,322,57462.66400952539
correlated_noise,0.05,27,323,50236.42667130178
correlated_noise,0.05,27,324,18647.14930903425
correlated_noise,0.05,27,325,19207.525025310264
correlated_noise,0.05,27,326,61428.369485326046
correlated_noise,0.05,27,327,53885.927797058124
correlated_noise,0.05,27,328,55488.35981593998
correlated_noise,0.05,27,329,60930.207489788285
correlated_noise,0.05,27,330,50868.57362381464
correlated_noise,0.05,27,331,31144.197964201376
correlated_noise,0.05,27,332,23655.409141977132
correlated_noise,0.05,27,333,84590.7753555913
correlated_noise,0.05,27,334,70957.59221007541
correlated_noise,0.05,27,335,80670.03039697467
correlated_noise,0.05,27,336,59184.83718786446
correlated_noise,0.05,27,337,70476.95276181988
correlated_noise,0.05,27,338,24205.54616014239
correlated_noise,0.05,27,339,23500.456506370032
correlated_noise,0.05,27,340,61121.47426105683
correlated_noise,0.05,27,341,66953.03434046866
correlated_noise,0.05,27,342,62820.406921153124
correlated_noise,0.05,27,343,61465.01538247331
correlated_noise,0.05,27,344,60744.395449168675
correlated_noise,0.05,27,345,26024.83913001277
correlated_noise,0.05,27,346,25545.173745285007
correlated_noise,0.05,27,347,63908.77882055748
correlated_noise,0.05,27,348,61514.22700747877
correlated_noise,0.05,27,349,62952.79601938119
correlated_noise,0.05,27,350,97094.81424876691
correlated_noise,0.05,27,351,71492.19624326155
correlated_noise,0.05,27,352,26527.70647351838
correlated_noise,0.05,27,353,27049.623752618634
correlated_noise,0.05,27,354,81158.33433290689
correlated_noise,0.05,27,355,61583.36611998327
correlated_noise,0.05,27,356,62124.03281697751
correlated_noise,0.05,27,357,60086.25133425938
correlated_noise,0.05,27,358,59673.06151106541
correlated_noise,0.05,27,359,25985.730756276902
correlated_noise,0.05,27,360,25645.52933435838
correlated_noise,0.05,27,361,58998.346417045854
correlated_noise,0.05,27,362,59141.102569758135
correlated_noise,0.05,27,363,59379.86884724541
correlated_noise,0.05,27,364,59520.55543870962
correlated_noise,0.1,27,31,26077.092395991946
correlated_noise,0.1,27,32,51362.9158423943
correlated_noise,0.1,27,33,120049.46892545158
correlated_noise,0.1,27,34,56383.60068543998
correlated_noise,0.1,27,35,85502.82335175766
correlated_noise,0.1,27,36,55526.49608061051
correlated_noise,0.1,27,37,20785.1358065545
correlated_noise,0.1,27,38,18287.169524377874
correlated_noise,0.1,27,39,123209.05439977605
correlated_noise,0.1,27,40,84507.76083266354
correlated_noise,0.1,27,41,84118.0741282613
correlated_noise,0.1,27,42,60647.84322687589
correlated_noise,0.1,27,43,72558.79774439672
correlated_noise,0.1,27,44,25652.950191585514
correlated_noise,0.1,27,45,30180.65397694531
correlated_noise,0.1,27,46,68816.86786613728
correlated_noise,0.1,27,47,59587.18740363266
correlated_noise,0.1,27,48,47812.236896236805
correlated_noise,0.1,27,49,55458.05910792491
correlated_noise,0.1,27,50,47844.22397119735
correlated_noise,0.1,27,51,17781.146895763544
correlated_noise,0.1,27,52,42966.57938969732
correlated_noise,0.1,27,53,96352.39799647966
correlated_noise,0.1,27,54,47842.23521188687
correlated_noise,0.1,27,55,47393.24507720381
correlated_noise,0.1,27,56,46185.99249016447
correlated_noise,0.1,27,57,50655.46097587142
correlated_noise,0.1,27,58,21239.80029703379
correlated_noise,0.1,27,59,31292.50485952619
correlated_noise,0.1,27,60,95644.96864881703
correlated_noise,0.1,27,61,86248.94408486408
correlated_noise,0.1,27,62,45751.34549670115
correlated_noise,0.1,27,63,48301.028520212785
correlated_noise,0.1,27,64,43453.61378802462
correlated_noise,0.1,27,65,16495.466460339947
correlated_noise,0.1,27,66,22835.33345799374
correlated_noise,0.1,27,67,58875.70952232377
correlated_noise,0.1,27,68,42324.866535244364
correlated_noise,0.1,27,69,45935.433675372384
correlated_noise,0.1,27,70,43155.43752470064
correlated_noise,0.1,27,71,106199.9519681125
correlated_noise,0.1,27,72,16086.186206567294
correlated_noise,0.1,27,73,16045.844994504798
correlated_noise,0.1,27,74,53516.33369369972
correlated_noise,0.1,27,75,53728.04774705343
correlated_noise,0.1,27,76,55742.99638753999
correlated_noise,0.1,27,77,58660.41902256995
correlated_noise,0.1,27,78,46211.44441356354
correlated_noise,0.1,27,79,33964.121904868756
correlated_noise,0.1,27,80,22706.3050189032
correlated_noise,0.1,27,81,58622.45122800226
correlated_noise,0.1,27,82,85528.70819527043
correlated_noise,0.1,27,83,137559.6640346592
correlated_noise,0.1,27,84,53415.18763513284
correlated_noise,0.1,27,85,52580.7513549195
correlated_noise,0.1,27,86,14370.664879666978
correlated_noise,0.1,27,87,14653.06358101864
correlated_noise,0.1,27,88,39786.56503532102
correlated_noise,0.1,27,89,47974.324199479845
correlated_noise,0.1,27,90,51663.205910460354
correlated_noise,0.1,27,91,43221.64158397297
correlated_noise,0.1,27,92,42535.05575231182
correlated_noise,0.1,27,93,17477.43632002467
correlated_noise,0.1,27,94,15922.347561803494
correlated_noise,0.1,27,95,56003.41722935498
correlated_noise,0.1,27,96,38286.779437256526
correlated_noise,0.1,27,97,38292.51956705081
correlated_noise,0.1,27,98,43746.70153494177
correlated_noise,0.1,27,99,38653.982049115635
correlated_noise,0.1,27,100,13607.407350342794
correlated_noise,0.1,27,101,13287.15939546909
correlated_noise,0.1,27,102,35931.86584727431
correlated_noise,0.1,27,103,35248.721784818365
correlated_noise,0.1,27,104,36683.41873742564
correlated_noise,0.1,27,105,65005.48605656933
correlated_noise,0.1,27,106,37365.9418218644
correlated_noise,0.1,27,107,13892.729453570719
correlated_noise,0.1,27,108,24719.68119199804
correlated_noise,0.1,27,109,157975.36955370934
correlated_noise,0.1,27,110,39756.99052897916
correlated_noise,0.1,27,111,34982.47713822718
correlated_noise,0.1,27,112,48276.37093727532
correlated_noise,0.1,27,113,38410.3719734053
correlated_noise,0.1,27,114,20617.754062056832
correlated_noise,0.1,27,115,12052.625051601637
correlated_noise,0.1,27,116,33187.500943472674
correlated_noise,0.1,27,117,83007.42908177702
correlated_noise,0.1,27,118,46298.78741074192
correlated_noise,0.1,27,119,60351.650993670584
correlated_noise,0.1,27,120,61029.75918749225
correlated_noise,0.1,27,121,20238.061961155912
correlated_noise,0.1,27,122,20387.778094717312
correlated_noise,0.1,27,123,58835.87937966034
correlated_noise,0.1,27,124,113888.96348973026
correlated_noise,0.1,27,125,45158.768157232786
correlated_noise,0.1,27,126,38884.99313753244
correlated_noise,0.1,27,127,37698.24473278999
correlated_noise,0.1,27,128,19243.91281222124
correlated_noise,0.1,27,129,14905.088304624
correlated_noise,0.1,27,130,105959.05422950152
correlated_noise,0.1,27,131,39576.96628564318
correlated_noise,0.1,27,132,36787.66869221595
correlated_noise,0.1,27,133,116861.65691733142
correlated_noise,0.1,27,134,39896.316098336894
correlated_noise,0.1,27,135,16983.538335887006
correlated_noise,0.1,27,136,14862.61411258846
correlated_noise,0.1,27,137,111100.6943438989
correlated_noise,0.1,27,138,50115.51755964151
correlated_noise,0.1,27,139,35917.157026187066
correlated_noise,0.1,27,140,70808.56669260107
correlated_noise,0.1,27,141,52441.71056099201
correlated_noise,0.1,27,142,41383.34284001148
correlated_noise,0.1,27,143,14748.045389687568
correlated_noise,0.1,27,144,35686.05595490383
correlated_noise,0.1,27,145,38949.64701576494
correlated_noise,0.1,27,146,105764.35659001273
correlated_noise,0.1,27,147,47237.93709376787
correlated_noise,0.1,27,148,34958.0311056347
correlated_noise,0.1,27,149,22340.945429511103
correlated_noise,0.1,27,150,16736.753050801897
correlated_noise,0.1,27,151,121156.57259111978
correlated_noise,0.1,27,152,98431.23845696046
correlated_noise,0.1,27,153,75947.07024737418
correlated_noise,0.1,27,154,68550.22403421273
correlated_noise,0.1,27,155,54765.068453102416
correlated_noise,0.1,27,156,20114.256716540105
correlated_noise,0.1,27,157,95129.97282617619
correlated_noise,0.1,27,158,63152.57922398658
correlated_noise,0.1,27,159,63891.81467785275
correlated_noise,0.1,27,160,63112.743247112885
correlated_noise,0.1,27,161,56894.110976494085
correlated_noise,0.1,27,162,60574.05616521849
correlated_noise,0.1,27,163,56656.466671609785
correlated_noise,0.1,27,164,21964.06865065285
correlated_noise,0.1,27,165,86689.94479140878
correlated_noise,0.1,27,166,57972.559424661784
correlated_noise,0.1,27,167,66109.53456328632
correlated_noise,0.1,27,168,86001.51467304298
correlated_noise,0.1,27,169,88263.51317228071
correlated_noise,0.1,27,170,23624.393338402828
correlated_noise,0.1,27,171,25998.512952307385
correlated_noise,0.1,27,172,50254.14797344295
correlated_noise,0.1,27,173,47304.89650286715
correlated_noise,0.1,27,174,50144.8084170435
correlated_noise,0.1,27,175,52082.743061862115
correlated_noise,0.1,27,176,48136.82968293917
correlated_noise,0.1,27,177,21761.286135485916
correlated_noise,0.1,27,178,17040.62778233584
correlated_noise,0.1,27,179,52230.22539374218
correlated_noise,0.1,27,180,53723.68519860887
correlated_noise,0.1,27,181,71224.34585344471
correlated_noise,0.1,27,182,57944.17648219851
correlated_noise,0.1,27,183,72361.49044494375
correlated_noise,0.1,27,184,24706.484328050592
correlated_noise,0.1,27,185,56093.287201540836
correlated_noise,0.1,27,186,52567.142458080794
correlated_noise,0.1,27,187,56223.21485866924
correlated_noise,0.1,27,188,55742.964214370964
correlated_noise,0.1,27,189,71734.5583573667
correlated_noise,0.1,27,190,51098.334628088036
correlated_noise,0.1,27,191,35966.5426423528
correlated_noise,0.1,27,192,27212.890939319892
correlated_noise,0.1,27,193,58268.59575711945
correlated_noise,0.1,27,194,116757.6867172079
correlated_noise,0.1,27,195,64690.45990323482
correlated_noise,0.1,27,196,72693.86620332961
correlated_noise,0.1,27,197,75119.8286083132
correlated_noise,0.1,27,198,29501.548722046085
correlated_noise,0.1,27,199,28738.088695699462
correlated_noise,0.1,27,200,54482.20767686177
correlated_noise,0.1,27,201,67230.97798143675
correlated_noise,0.1,27,202,86563.97609614587
correlated_noise,0.1,27,203,57814.75949693378
correlated_noise,0.1,27,204,85208.42524330347
correlated_noise,0.1,27,205,27229.420178748158
correlated_noise,0.1,27,206,27976.464454983492
correlated_noise,0.1,27,207,62182.580904283954
correlated_noise,0.1,27,208,209736.25195106503
correlated_noise,0.1,27,209,69858.30424580425
correlated_noise,0.1,27,210,49911.08543410597
correlated_noise,0.1,27,211,97514.91331561966
correlated_noise,0.1,27,212,26025.779783203503
correlated_noise,0.1,27,213,24130.696037148187
correlated_noise,0.1,27,214,48156.587969934946
correlated_noise,0.1,27,215,56470.41359781798
correlated_noise,0.1,27,216,46647.288431098634
correlated_noise,0.1,27,217,49134.73492872133
correlated_noise,0.1,27,218,45747.67951623164
correlated_noise,0.1,27,219,39941.39014398737
correlated_noise,0.1,27,220,22687.85375123249
correlated_noise,0.1,27,221,44272.59226457741
correlated_noise,0.1,27,222,85405.94881419317
correlated_noise,0.1,27,223,73879.11761426562
correlated_noise,0.1,27,224,69590.86865140073
correlated_noise,0.1,27,225,55992.767902221916
correlated_noise,0.1,27,226,23315.48014165891
correlated_noise,0.1,27,227,49325.12552289832
correlated_noise,0.1,27,228,49669.0197706528
correlated_noise,0.1,27,229,53555.78158818066
correlated_noise,0.1,27,230,129730.60534636378
correlated_noise,0.1,27,231,63437.95128483373
correlated_noise,0.1,27,232,58328.19656592664
correlated_noise,0.1,27,233,39909.10239044097
correlated_noise,0.1,27,234,53769.703532747095
correlated_noise,0.1,27,235,49456.74421993774
correlated_noise,0.1,27,236,47639.340063552765
correlated_noise,0.1,27,237,85832.12256189833
correlated_noise,0.1,27,238,57270.952862306025
correlated_noise,0.1,27,239,69730.73950962283
correlated_noise,0.1,27,240,22191.091576114155
correlated_noise,0.1,27,241,36435.26619747472
correlated_noise,0.1,27,242,101526.30966590067
correlated_noise,0.1,27,243,45257.2559048742
correlated_noise,0.1,27,244,45705.21879509948
correlated_noise,0.1,27,245,55635.65175556508
correlated_noise,0.1,27,246,62300.71432562475
correlated_noise,0.1,27,247,17932.95438893389
correlated_noise,0.1,27,248,17912.188725938762
correlated_noise,0.1,27,249,43814.966120820056
correlated_noise,0.1,27,250,81177.47389569017
correlated_noise,0.1,27,251,70493.45618774845
correlated_noise,0.1,27,252,56387.11701642447
correlated_noise,0.1,27,253,40020.85913640188
correlated_noise,0.1,27,254,24653.817757641482
correlated_noise,0.1,27,255,25544.411594619985
correlated_noise,0.1,27,256,40665.53691485303
correlated_noise,0.1,27,257,98054.9730342664
correlated_noise,0.1,27,258,41164.03836850991
correlated_noise,0.1,27,259,42758.869844974506
correlated_noise,0.1,27,260,42352.722574746695
correlated_noise,0.1,27,261,17804.565994814242
correlated_noise,0.1,27,262,21986.966106256354
correlated_noise,0.1,27,263,42448.81734799563
correlated_noise,0.1,27,264,83012.37996806513
correlated_noise,0.1,27,265,60657.12693599373
correlated_noise,0.1,27,266,65940.59213031686
correlated_noise,0.1,27,267,51553.24698192111
correlated_noise,0.1,27,268,20024.857002528133
correlated_noise,0.1,27,269,23102.812497272338
correlated_noise,0.1,27,270,45159.030350113106
correlated_noise,0.1,27,271,59441.38217342997
correlated_noise,0.1,27,272,46620.39177274614
correlated_noise,0.1,27,273,44361.38727163565
correlated_noise,0.1,27,274,41919.62573513022
correlated_noise,0.1,27,275,16625.05120288791
correlated_noise,0.1,27,276,17248.697788451867
correlated_noise,0.1,27,277,43647.35150715221
correlated_noise,0.1,27,278,43336.104784466945
correlated_noise,0.1,27,279,77534.13515081593
correlated_noise,0.1,27,280,41464.328774358204
correlated_noise,0.1,27,281,44310.02000009417
correlated_noise,0.1,27,282,16656.28764182469
correlated_noise,0.1,27,283,15914.834291387531
correlated_noise,0.1,27,284,42878.77645787304
correlated_noise,0.1,27,285,48974.55581177636
correlated_noise,0.1,27,286,67848.58701775917
correlated_noise,0.1,27,287,51871.16279052937
correlated_noise,0.1,27,288,47695.549253044635
correlated_noise,0.1,27,289,17563.402728855603
correlated_noise,0.1,27,290,20992.89581753732
correlated_noise,0.1,27,291,50235.551475343425
correlated_noise,0.1,27,292,57668.27317880003
correlated_noise,0.1,27,293,100560.64582135458
correlated_noise,0.1,27,294,93421.27315929193
correlated_noise,0.1,27,295,44486.21232091086
correlated_noise,0.1,27,296,20179.177595023128
correlated_noise,0.1,27,297,20203.194691053115
correlated_noise,0.1,27,298,73007.58740129555
correlated_noise,0.1,27,299,44997.42008075686
correlated_noise,0.1,27,300,75368.2450745471
correlated_noise,0.1,27,301,80514.92464252468
correlated_noise,0.1,27,302,65934.74134197102
correlated_noise,0.1,27,303,18266.671570309925
correlated_noise,0.1,27,304,17625.568773920975
correlated_noise,0.1,27,305,49760.33809064846
correlated_noise,0.1,27,306,47193.583743597366
correlated_noise,0.1,27,307,75620.26416822968
correlated_noise,0.1,27,308,59828.34797796079
correlated_noise,0.1,27,309,50995.221229045885
correlated_noise,0.1,27,310,18060.47225730437
correlated_noise,0.1,27,311,18360.06354288298
correlated_noise,0.1,27,312,58408.555370070324
correlated_noise,0.1,27,313,78438.76979836149
correlated_noise,0.1,27,314,73920.35920918515
correlated_noise,0.1,27,315,57352.548393286896
correlated_noise,0.1,27,316,48914.92968847037
correlated_noise,0.1,27,317,23356.68195686814
correlated_noise,0.1,27,318,18394.498608096266
correlated_noise,0.1,27,319,51008.475609647496
correlated_noise,0.1,27,320,52956.04249920806
correlated_noise,0.1,27,321,54684.5728634753
correlated_noise,0.1,27,322,68450.062927153
correlated_noise,0.1,27,323,50322.191835759964
correlated_noise,0.1,27,324,20344.6100248488
correlated_noise,0.1,27,325,19207.525025310264
correlated_noise,0.1,27,326,85169.82521042496
correlated_noise,0.1,27,327,61932.09500555177
correlated_noise,0.1,27,328,67833.76581013956
correlated_noise,0.1,27,329,80258.7157353986
correlated_noise,0.1,27,330,56054.82265734387
correlated_noise,0.1,27,331,53980.110307530114
correlated_noise,0.1,27,332,23585.73669522103
correlated_noise,0.1,27,333,108852.16285670923
correlated_noise,0.1,27,334,69338.60885773035
correlated_noise,0.1,27,335,105256.86317497384
correlated_noise,0.1,27,336,59930.567923299604
correlated_noise,0.1,27,337,86848.91600370113
correlated_noise,0.1,27,338,23775.72958752586
correlated_noise,0.1,27,339,24619.63518777382
correlated_noise,0.1,27,340,61088.69152463338
correlated_noise,0.1,27,341,82657.96897956812
correlated_noise,0.1,27,342,69124.8308033
correlated_noise,0.1,27,343,68857.65995641201
correlated_noise,0.1,27,344,67685.16745845426
correlated_noise,0.1,27,345,28419.628079947095
correlated_noise,0.1,27,346,25545.173745285007
correlated_noise,0.1,27,347,79347.43749387396
correlated_noise,0.1,27,348,61514.22700747877
correlated_noise,0.1,27,349,68681.5966649606
correlated_noise,0.1,27,350,157991.72293590958
correlated_noise,0.1,27,351,105529.95036487238
correlated_noise,0.1,27,352,26638.086963427082
correlated_noise,0.1,27,353,32825.58029821291
correlated_noise,0.1,27,354,113673.9153972267
correlated_noise,0.1,27,355,64791.11606017205
correlated_noise,0.1,27,356,65811.8994650427
correlated_noise,0.1,27,357,60352.98722791484
correlated_noise,0.1,27,358,59895.84130948805
correlated_noise,0.1,27,359,25912.831397967
correlated_noise,0.1,27,360,31107.05648788821
correlated_noise,0.1,27,361,59889.62460759405
correlated_noise,0.1,27,362,60556.73969279442
correlated_noise,0.1,27,363,61423.27167746965
correlated_noise,0.1,27,364,62655.10791103784
correlated_noise,0.01,28,31,24437.424633255032
correlated_noise,0.01,28,32,59705.03296138068
correlated_noise,0.01,28,33,52335.66435827983
correlated_noise,0.01,28,34,54064.41932007855
correlated_noise,0.01,28,35,53846.76593171501
correlated_noise,0.01,28,36,54346.17901687791
correlated_noise,0.01,28,37,20372.80321968737
correlated_noise,0.01,28,38,21284.85890006499
correlated_noise,0.01,28,39,52755.88786271204
correlated_noise,0.01,28,40,53489.00822696798
correlated_noise,0.01,28,41,51325.10355928554
correlated_noise,0.01,28,42,51417.50299374872
correlated_noise,0.01,28,43,50552.92916706293
correlated_noise,0.01,28,44,18503.2632669198
correlated_noise,0.01,28,45,18577.86966272857
correlated_noise,0.01,28,46,48966.57572046411
correlated_noise,0.01,28,47,49431.3069529681
correlated_noise,0.01,28,48,47860.00367434049
correlated_noise,0.01,28,49,48116.16854097767
correlated_noise,0.01,28,50,47616.75450646251
correlated_noise,0.01,28,51,17536.969226786096
correlated_noise,0.01,28,52,18019.602748657016
correlated_noise,0.01,28,53,47013.949455111666
correlated_noise,0.01,28,54,46632.24332654879
correlated_noise,0.01,28,55,45627.167743104415
correlated_noise,0.01,28,56,45703.9075336721
correlated_noise,0.01,28,57,44777.84591889961
correlated_noise,0.01,28,58,17373.242453080704
correlated_noise,0.01,28,59,17279.193028442314
correlated_noise,0.01,28,60,78578.46564763805
correlated_noise,0.01,28,61,62303.15374755065
correlated_noise,0.01,28,62,45902.95257556234
correlated_noise,0.01,28,63,45371.520524179236
correlated_noise,0.01,28,64,43605.666450251534
correlated_noise,0.01,28,65,16398.931344103592
correlated_noise,0.01,28,66,15348.66288098124
correlated_noise,0.01,28,67,43243.97894311576
correlated_noise,0.01,28,68,50291.5774160744
correlated_noise,0.01,28,69,43897.2771589231
correlated_noise,0.01,28,70,41973.29167105836
correlated_noise,0.01,28,71,50902.44092519392
correlated_noise,0.01,28,72,15728.14879505083
correlated_noise,0.01,28,73,16066.765248062347
correlated_noise,0.01,28,74,42144.702169424956
correlated_noise,0.01,28,75,43279.33094193374
correlated_noise,0.01,28,76,40396.2861533791
correlated_noise,0.01,28,77,39750.17141337511
correlated_noise,0.01,28,78,39702.480322315416
correlated_noise,0.01,28,79,15095.661179411636
correlated_noise,0.01,28,80,15275.165439914155
correlated_noise,0.01,28,81,40104.44576465656
correlated_noise,0.01,28,82,39446.17365849775
correlated_noise,0.01,28,83,39701.14085521066
correlated_noise,0.01,28,84,39880.82915370712
correlated_noise,0.01,28,85,39057.700461486944
correlated_noise,0.01,28,86,14648.405910949172
correlated_noise,0.01,28,87,14240.69917060589
correlated_noise,0.01,28,88,39224.57380621285
correlated_noise,0.01,28,89,37811.040173156856
correlated_noise,0.01,28,90,48462.21319648204
correlated_noise,0.01,28,91,46961.2470232605
correlated_noise,0.01,28,92,39047.114038071886
correlated_noise,0.01,28,93,13911.733117186934
correlated_noise,0.01,28,94,14251.825645934672
correlated_noise,0.01,28,95,37556.6536695103
correlated_noise,0.01,28,96,36639.41553670872
correlated_noise,0.01,28,97,37571.74895282854
correlated_noise,0.01,28,98,38020.479884095315
correlated_noise,0.01,28,99,37315.20748485981
correlated_noise,0.01,28,100,13607.407350342794
correlated_noise,0.01,28,101,13116.752728701345
correlated_noise,0.01,28,102,35745.36416099434
correlated_noise,0.01,28,103,34894.12355309901
correlated_noise,0.01,28,104,35924.80087395694
correlated_noise,0.01,28,105,35329.55340868351
correlated_noise,0.01,28,106,35256.06108536813
correlated_noise,0.01,28,107,12150.87506808306
correlated_noise,0.01,28,108,12515.989350269392
correlated_noise,0.01,28,109,34657.82816238888
correlated_noise,0.01,28,110,34301.899431510086
correlated_noise,0.01,28,111,34186.915197054004
correlated_noise,0.01,28,112,33897.4187284691
correlated_noise,0.01,28,113,33821.13730075308
correlated_noise,0.01,28,114,13179.780474630845
correlated_noise,0.01,28,115,13909.850232519255
correlated_noise,0.01,28,116,33826.87773812379
correlated_noise,0.01,28,117,57629.82373465077
correlated_noise,0.01,28,118,34794.672544536246
correlated_noise,0.01,28,119,33273.30474336141
correlated_noise,0.01,28,120,43515.591462166456
correlated_noise,0.01,28,121,18521.70821283335
correlated_noise,0.01,28,122,17979.623682273817
correlated_noise,0.01,28,123,35880.647762082626
correlated_noise,0.01,28,124,42882.43697082804
correlated_noise,0.01,28,125,36726.00160271155
correlated_noise,0.01,28,126,38907.886260816544
correlated_noise,0.01,28,127,37674.17023114029
correlated_noise,0.01,28,128,15018.833121997654
correlated_noise,0.01,28,129,15059.068481176577
correlated_noise,0.01,28,130,36855.265171964675
correlated_noise,0.01,28,131,37485.58766825461
correlated_noise,0.01,28,132,36498.77826828655
correlated_noise,0.01,28,133,35402.739190528526
correlated_noise,0.01,28,134,37074.29461813791
correlated_noise,0.01,28,135,14388.325677058536
correlated_noise,0.01,28,136,15415.945478380743
correlated_noise,0.01,28,137,35538.09346353973
correlated_noise,0.01,28,138,35585.42846112512
correlated_noise,0.01,28,139,37398.12099702048
correlated_noise,0.01,28,140,36879.47475158695
correlated_noise,0.01,28,141,35030.96793001768
correlated_noise,0.01,28,142,14631.461476726887
correlated_noise,0.01,28,143,14748.045389687568
correlated_noise,0.01,28,144,34853.76012918515
correlated_noise,0.01,28,145,36680.739310438265
correlated_noise,0.01,28,146,34337.68128110016
correlated_noise,0.01,28,147,35569.06263215739
correlated_noise,0.01,28,148,38556.57789517601
correlated_noise,0.01,28,149,14037.143113036098
correlated_noise,0.01,28,150,14151.914467964438
correlated_noise,0.01,28,151,115420.23585562245
correlated_noise,0.01,28,152,60098.62380575476
correlated_noise,0.01,28,153,46265.18623221419
correlated_noise,0.01,28,154,45933.0732760339
correlated_noise,0.01,28,155,47981.17745111341
correlated_noise,0.01,28,156,26541.13501614696
correlated_noise,0.01,28,157,25121.934532470033
correlated_noise,0.01,28,158,57574.887012526364
correlated_noise,0.01,28,159,49406.1384904193
correlated_noise,0.01,28,160,51278.2846282892
correlated_noise,0.01,28,161,56097.146782060285
correlated_noise,0.01,28,162,52393.74256745471
correlated_noise,0.01,28,163,21939.60581944207
correlated_noise,0.01,28,164,21271.929525475964
correlated_noise,0.01,28,165,52180.81659895303
correlated_noise,0.01,28,166,50776.7705540406
correlated_noise,0.01,28,167,49875.7924796522
correlated_noise,0.01,28,168,50683.10118114031
correlated_noise,0.01,28,169,50092.74612130195
correlated_noise,0.01,28,170,22768.130790769552
correlated_noise,0.01,28,171,19939.182048810017
correlated_noise,0.01,28,172,49591.82783105683
correlated_noise,0.01,28,173,45783.18449453841
correlated_noise,0.01,28,174,68656.60432527246
correlated_noise,0.01,28,175,49849.29748513562
correlated_noise,0.01,28,176,48139.101649956756
correlated_noise,0.01,28,177,21761.286135485916
correlated_noise,0.01,28,178,17700.411458002603
correlated_noise,0.01,28,179,51388.30976357979
correlated_noise,0.01,28,180,46790.492042641694
correlated_noise,0.01,28,181,65515.28788233038
correlated_noise,0.01,28,182,57005.94451552577
correlated_noise,0.01,28,183,54141.97649926901
correlated_noise,0.01,28,184,24626.621044036212
correlated_noise,0.01,28,185,30823.508242327833
correlated_noise,0.01,28,186,66685.90502753676
correlated_noise,0.01,28,187,55923.97421736672
correlated_noise,0.01,28,188,55632.44061287599
correlated_noise,0.01,28,189,54521.39749483603
correlated_noise,0.01,28,190,50971.99616722485
correlated_noise,0.01,28,191,28633.21720532309
correlated_noise,0.01,28,192,25586.464974336686
correlated_noise,0.01,28,193,50502.62357183968
correlated_noise,0.01,28,194,51550.39783332778
correlated_noise,0.01,28,195,51111.91940524851
correlated_noise,0.01,28,196,50239.15395154967
correlated_noise,0.01,28,197,50346.09842945827
correlated_noise,0.01,28,198,28121.88794824628
correlated_noise,0.01,28,199,25104.690328122033
correlated_noise,0.01,28,200,48915.439283554755
correlated_noise,0.01,28,201,50967.49811245517
correlated_noise,0.01,28,202,53162.35279590788
correlated_noise,0.01,28,203,50414.50172016956
correlated_noise,0.01,28,204,49473.07548237087
correlated_noise,0.01,28,205,27229.420178748158
correlated_noise,0.01,28,206,26910.425674903934
correlated_noise,0.01,28,207,54703.78541418061
correlated_noise,0.01,28,208,57893.598074474656
correlated_noise,0.01,28,209,51860.362155620904
correlated_noise,0.01,28,210,49911.08543410597
correlated_noise,0.01,28,211,50200.86173771117
correlated_noise,0.01,28,212,25115.114188578285
correlated_noise,0.01,28,213,24130.696037148187
correlated_noise,0.01,28,214,47520.36110502914
correlated_noise,0.01,28,215,47848.07803281424
correlated_noise,0.01,28,216,45501.732463007145
correlated_noise,0.01,28,217,53400.22360453085
correlated_noise,0.01,28,218,45240.282273689845
correlated_noise,0.01,28,219,23710.570272448087
correlated_noise,0.01,28,220,23313.865982428204
correlated_noise,0.01,28,221,43771.01271985061
correlated_noise,0.01,28,222,45820.67828046435
correlated_noise,0.01,28,223,52516.55997257332
correlated_noise,0.01,28,224,45819.28146789003
correlated_noise,0.01,28,225,45220.06807012814
correlated_noise,0.01,28,226,22793.561017136628
correlated_noise,0.01,28,227,24321.608552182806
correlated_noise,0.01,28,228,44853.97369833423
correlated_noise,0.01,28,229,45513.9629450293
correlated_noise,0.01,28,230,44912.166917588795
