scenario,day,slot,matched,load_kw_sha256,pv_kw_sha256,price_sha256,errors_kwh_sha256,price_errors_sha256,representative_history_indices,representative_history_origins
4-3,320,36,True,0598ec60190c373d86a0ee3d3b1a9a7d82348ef67c354e323ddab1d77f86d5d6,7c71b5125813e1e3b97649d2f8cea6a26322d053c9e3ef7a6f156b4daa0b751c,d13a057772cf6a7462626f068c5db3f25914312d3121092d5fcfead26ba32cf5,2ea1d7a656c5cf7974615a06f4274c298c5fe4235812d3060d8818584ab2d927,957ffe5b4b42296b4af85779d7c7f6e4c7c3c2bbfc175fb4b3b5a2ed8e1f505d,"[0, 4, 9, 13, 18, 22, 27]","[42084, 42660, 43380, 43956, 44676, 45252, 45972]"
4-3,320,72,True,b89096415d610509e29dd1c41c146940ab2479320ba3ba9b9a348caf0f537aee,059f964c5293a51d20474d1b16ff16b9298b8d75a0da193a9740809b3cd6770d,5deb60fa7d46ff845c78c98da96017f2ae8332431d2b78701a03e80549a814a1,ba849ec799fe4f774ce92b4b0d0e1f47f8696c10ee9ad6abdc26fa1a8d52895c,60499cc446f9c68ae0acb452914c20369e61503710929caf09da73e4499ab65e,"[0, 4, 9, 13, 18, 22, 27]","[42120, 42696, 43416, 43992, 44712, 45288, 46008]"
4-3,320,108,True,8383bc4b120e164b9be5220bcf153799771ead60822ca3f85b065a09eb11c9f9,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,da46243d1bacc1f917737898e0fd4fd90bac3eebce678adaa731d2cb71f0894a,9548456fbd3a238aa968744cffab1f901e016709f6c98e351715e513f732d9d3,890d713f8b98974e2631b4e474effc1384f87b4566d6b1384c8d52ad524c44b5,"[0, 4, 9, 13, 18, 22, 27]","[42156, 42732, 43452, 44028, 44748, 45324, 46044]"
4-3,321,0,True,a5677343e6441f962676528b99fe3ee243363b4ccf5fe19478a3790eb0a5da81,ee3580ccc1756352c3d0f84135a023ef57ccccb45b2ed130e641ec8599674b46,1f88e695213ad6b0551e244eba5c34e3ba1bca26701408f5dbda1d0b87c83e39,f2e15b4f7c0962b5b905db8609063b7fcd91aae3aab22a12c9d8b90f1a07c1b7,a90c906f425c5576b6b089a8b6df8bd5b1f09e0b8e9bbddb866ed0935ddea7ae,"[0, 4, 9, 13, 18, 22, 27]","[42192, 42768, 43488, 44064, 44784, 45360, 46080]"
4-3,321,36,True,d129a42c17f19c8906c0808c1ba887bf4bfb41dca4fe178d69342ffe8ebfb00b,08a0895861921054dde7b966ffbf6ed8d67e1824adf3431c594e657aec134e95,08c218db32e272647258ed455921f990c8761ca3d7ccb6d40d4cda653d862512,3b46edb639a76ac8739676095b70a7a0b0a11d27cae63d8b343be5ac34152086,b4e5c6d00a99278e23f6577b09feca3ea1a76c342d0c9573c855bd5114e48583,"[0, 4, 9, 13, 18, 22, 27]","[42228, 42804, 43524, 44100, 44820, 45396, 46116]"
4-3,321,72,True,878e19144ca80bb33d6b6da0d1948ea1822299aea351cf5b97d68f349b886240,174b43785e74887920c80ad872acb1230cf677432e092c3b78b585f491a08461,891c76a8640bd378db71721d939f7268a3c79fa2a5d8f16d5611ec859ff80831,b86eebeacfe811b78048730b56e8f42fd0b555b058fcfa13798c9b9611bdaf96,ad76c2bb21af52515ecee3e14ab9b3ca190178cb4fcf0212c747c67db9b9eb94,"[0, 4, 9, 13, 18, 22, 27]","[42264, 42840, 43560, 44136, 44856, 45432, 46152]"
4-3,321,108,True,d20da197315b17e247593026b28eedbf039b18f082df088d1a146dfcc8c4ac79,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,b8142237f30b8af34e509a1be3c240dee65162c2a74be387eb32c6827ec70ffb,91e084d05ecbb36add6bf6b5a32281f6392ec09105ddfecf5b91c594d9c519eb,d17a4b4a7788d5f230a5c833fbc0a295796e8619f6f9dde7503a44a82a57a383,"[0, 4, 9, 13, 18, 22, 27]","[42300, 42876, 43596, 44172, 44892, 45468, 46188]"
4-3,322,0,True,e79659dd65ebeef131380737b8c4d27ee1b4388e85df1359edab7754d487a119,79d76936cfd8906201f7cc166cac0a54f00a5a5d86431cf8258a61a6b156caa8,ba3f2750af7fd711a2eb535e2404eca6c0f47735accb7ac2f399eea0ed897392,44910ebfa2158ec94638841179f2e24b99c1c982f01b7347a3adada51c7d3cfa,772d4dc43c6c436dcfe469797b78849f471a294dce910fb64b165a3f84daa397,"[0, 4, 9, 13, 18, 22, 27]","[42336, 42912, 43632, 44208, 44928, 45504, 46224]"
4-3,322,36,True,5969d568f027ed14553ed619166f80e6aaef50dcbb9b904aeb46e67272bad535,d222c1af72c77f601a8777f2c2433776c70d8ed357b666ce1a991718cfec7ad6,fcc037562aedb8315e72e8a3696cc2d7b54151dbfb8b5898549ae3d8dbfce294,44e5229d5aa8759c2a21d198a7685b307a4d613f04030b4e0578a341bbb4cff7,7e44a293a938f326d29ae677b63815a33b47ddebf37a6cc040eb036ec7b23f13,"[0, 4, 9, 13, 18, 22, 27]","[42372, 42948, 43668, 44244, 44964, 45540, 46260]"
4-3,322,72,True,f9538ee187de22508b774109890bca2b88ede8e3eaad4e7371796345ca52c2f8,04171431f874446e8d51cbd807479b4063c53948dd4455552ce6ce9e783aa858,703344eb68c46f5ede2c408007edf62fb8d89863f5951b41e2d1e9b61ca4032b,53240caa814e976df68f20f77436dadeab24d369f09a01f8b0a5cc30a3b47f2f,c460d382b602b4764d73d237357b01442ee39574cc031f125c91684961713bf1,"[0, 4, 9, 13, 18, 22, 27]","[42408, 42984, 43704, 44280, 45000, 45576, 46296]"
4-3,322,108,True,9cc827f75c5ede2ecd1075288b01c6f339ce03b59f0b61ad202ad78949fd701b,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,30a9398716f21e390df8a174a69ceffb1bb5c701949f628ffa35783cfc9ed146,bd5db16b2625e633e2f7f1af0537bae7b5309f00b02306075311e751061b0c91,f12bc4cfe2a025ee85d5d1f0c9abdb9902fc278cb094fa7d9b9944d90f8f1b85,"[0, 4, 9, 13, 18, 22, 27]","[42444, 43020, 43740, 44316, 45036, 45612, 46332]"
4-3,323,0,True,491b77c45d1d283c561777b24b5855b28c681f81b9ab11031de4ad71580aae55,ca3de8c5e1a52ec550f70ed38212e1acf86a775f6e9e041a0cafb8332280d85b,d7d60f761154d83dd8dc4d26eafbc63489278265bc9893d146ab49a2eaaba0ff,3aab64b4c176ee90ee7333f338dad8878d4bb6cdbeadb4368867b588b90299d1,23b6c38fbb105430c4488bd4de63a04786c598e0f43014665d83ff1d38258224,"[0, 4, 9, 13, 18, 22, 27]","[42480, 43056, 43776, 44352, 45072, 45648, 46368]"
4-3,323,36,True,9f57d6f6019aca5e5a857bdd7761d22a8d32a208d6dd1ad055dcf27f7c7df1c1,e8cda738bf836e36c660d180891339d7221593ed8c3e79aa05416a0a3408d6f9,bb7240b9cfa5233d22c4c5a809291eab60199b6edfd39882e957d8d71afd0615,0257573a05b852ae0f71d44e3262bb98f3aa4480d4dc5175a0dbb3eda43b465e,c7c71f67efcd6559880dc42b2c420407c2fba465d09b7bcec6eef5d6a47ab369,"[0, 4, 9, 13, 18, 22, 27]","[42516, 43092, 43812, 44388, 45108, 45684, 46404]"
4-3,323,72,True,7ee92631de6d50380df59185d3e00e74650fb5495e5d072d3c3ba270cb4e4f63,d90788b6e4f98a6bb553ec2d2164c491bb73ecf1ba8d62fe9a43d4be9b566dd9,f5a3d6263b9b41f3ddf65316374aecc409893c1907a468cf5802d3f8aaefb91b,365c901ce693f5ee9dc689cacd5ed5f2d34e2968dab813b238169b91a51c0748,7e031a29b112cad592bba7543ad7bb8078b6d735f7d5470828463fe9e7fbd531,"[0, 4, 9, 13, 18, 22, 27]","[42552, 43128, 43848, 44424, 45144, 45720, 46440]"
4-3,323,108,True,6c27894ac7a4ed92656261175c63b1b43176d028dabcb853c2f6af2659f3e91b,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,003e347b46e8338c025e45721611141eedf514316e04afd0460a1a78b1c67d69,e5534844a376c4922a54e6743c0a7ade1e6ef32ba99cbff0fe7d459ac0112d3d,f33bd36936e71a0da54e68b550f132b0eeac00cb71e95691b592169e69803090,"[0, 4, 9, 13, 18, 22, 27]","[42588, 43164, 43884, 44460, 45180, 45756, 46476]"
4-3,324,0,True,4cd7a1c40666ad7a4ceeaa8472970c33733a1a2fe8a5a3d6c779e35e3fdd5337,095e2729ec870841d204a2f1a70eec4fa44f1591d0a0efd026401bdf09c265c2,0fc874d6e057040029efba5ea7e07ae374452dafbb6839e78ce5cfbeaff4ee45,d281681cb614ade109268ddf7ed59137c127af7e97fe45ae48cc2462e80731c2,be4877e213f523bbe27e5d2411e11d9b02c7938788b9528c10a98bdd884cc436,"[0, 4, 9, 13, 18, 22, 27]","[42624, 43200, 43920, 44496, 45216, 45792, 46512]"
4-3,324,36,True,207c89a67c2953e71018fff485a401e800cd3ab1596861a3fede74e8bf338399,129dddb38ebaa5a859203a94f95a643094fcf7686b4e794c95ef5bad9fe09f29,149a04065ef3ea6a3ba8b8f404abb4e8fad9ca062d086022753158a4407705ee,f659cffa775139d769142604820474c5f6b25c6e067e35be0cd75106da8eb7d0,bedaaa017d806978705fb7a691540a08c89b40bfa5dc922aa96e6bcc47d4edb7,"[0, 4, 9, 13, 18, 22, 27]","[42660, 43236, 43956, 44532, 45252, 45828, 46548]"
4-3,324,72,True,a190c0c95658eb8941568bd4b24bbece92599f88f769e6a8044fbc9c2e8efae6,3f3841c8805c2adfb052406f4ff73f182123cb3deaeef0a8b09e472b1d22b7e2,9a351864bacff751ca5cb2326564e0bd02a1849a491ca42de9a76227783d91a1,fd49aa3b61b969a87434b75682f5460e803a1e54bd4ed38b180d36ad6064496f,eb7cd2b600e2fe1c3ec28f31136b74398c6914b8b72a6edce74e8da776fa370e,"[0, 4, 9, 13, 18, 22, 27]","[42696, 43272, 43992, 44568, 45288, 45864, 46584]"
4-3,324,108,True,d05064e0231d16e89a72789c67cc1a571eda580092d07c39bcf4587fbf00d2f7,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,2a470754b2006bd17d1db9c71db5298e3ab76113e089689e44d77341727e6e4c,0cd9f39167eb52b56d52c62d9eb354a3d9c477b1031051ecfc3202ad514d452b,fad4016e47dbf9a5025c0aed8d5ed1a1be36284355f255b10c3ece7f9811b6e8,"[0, 4, 9, 13, 18, 22, 27]","[42732, 43308, 44028, 44604, 45324, 45900, 46620]"
4-3,325,0,True,08756e60e892e10d4d138fe4fa32e3080bdf928b896da1e04969022f8fd96089,4b9992776c1d3b4f6e004363591e7a3b02e2482b6b9cb534337eb7a0d451501f,1b18da4b66e534353f65a4adc8b0a84606ef05241fda917ed87f369735890142,8fad7d581c7bbac078c887aa52ec49fa2585be00a65d7fa9ee892225c3be6431,46d3f772c8fbf992df9cce1a6b51ecd4dbb0676f610c5d41a057f3a0830f651e,"[0, 4, 9, 13, 18, 22, 27]","[42768, 43344, 44064, 44640, 45360, 45936, 46656]"
4-3,325,36,True,73a0128957bfcad8ed1a7ff75d23d745d51eb7332b9dff7c3219966cb0ab38fa,fd1df7959c3d8a4e4a9a18d04b572cb16f3ce59246a0133d4c44556a94ae44b7,625e358ca144e8e162420bddaac00aebc49cd3799fb6e8f03ed44225f81e22a5,d552d50e6d2b7f8991723e15fce1f8c68aa96308066c355bb9bfbd2dcfb088e0,2e4f3e122f63cdadf36ea42b75e23c6fa85824b6fd5d6a1b95985537b6ac3913,"[0, 4, 9, 13, 18, 22, 27]","[42804, 43380, 44100, 44676, 45396, 45972, 46692]"
4-3,325,72,True,c3aaf6b50b190c261920555908cf6e0b7dc73ff7cd2a9d3954ef100acac92515,908f546b285c6e0c1c095ae4e2e18673ad9cd21bfa80081340c292c9d74b6d1c,fc719133289093a06522ee494d5bc935aa8e021c48ed1616d299b184b6c0cb21,1f7c406b3c5d4c961f6987adf635e120a16761110200487fe2a69049293f08d2,3e5a713c546c00a9c77cc3a7c07171609b1a4d8e58697bba4ff5f107a0bced7c,"[0, 4, 9, 13, 18, 22, 27]","[42840, 43416, 44136, 44712, 45432, 46008, 46728]"
4-3,325,108,True,c95613e24ae498d12639397e08cb509600e43e840fb3b9d6985298bc8fa2eace,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,839901b74cc22a39fa7d7d56881bd6a7876c1234ea7692c442f1842c054674f4,4bb203b45b12ce51bf653be943adb470ec82bf311dc892f09b8c369008ef03f7,8b9c709e1ce90d12279ca4a0f878bcfe2749f195e2699c60c76116364aa80152,"[0, 4, 9, 13, 18, 22, 27]","[42876, 43452, 44172, 44748, 45468, 46044, 46764]"
4-3,326,0,True,3626a47b46c698005125797f89f99a73d94644df4b7f21826a728c9aabfd2d96,91013fa6f5ef927dce9d0d4cf1e4080b30d516a78cd8524acbd98726a0892401,03a904214d3fdfbfb9f460238d4d584c1b0538a09c827d9f9aec8334c8d0e337,caf7189e21af41154845bb63a0d5d5f342b15a6f7bc44696c66aa64201eeedef,db54bfde35fabc1a43d4d41e0e14bfd4eae0f7af5d9f23f64af8d10ce338ca1d,"[0, 4, 9, 13, 18, 22, 27]","[42912, 43488, 44208, 44784, 45504, 46080, 46800]"
4-3,326,36,True,cc24be02c1842c78c0f00329eaefaff45e0f08c4ad99d2936852583a172de8a9,8980255c45c70dec2765625650697252d2dccf90d64d207b9ceb86d03c51dbe0,0a987891119ef095015c06a63312400f41f8aeece5dd85a9574fed7ff8fda8a0,e6360e09781d0efa75c5a0bb51524a4c32e6d4fd0d46c85cb502de321c2afe06,0d35e0354e24a476500f4fc540b41dd4254e018a5932cff7399b008998b32198,"[0, 4, 9, 13, 18, 22, 27]","[42948, 43524, 44244, 44820, 45540, 46116, 46836]"
4-3,326,72,True,07c0f9f7b57ce571184fb5d7c8544fdecc6029a51de22ee586d72153c8cdcdbe,ec74b9c3bcffb9b18f0203b35441438cad4f2b14019b34b8cbb64e77803ea7cf,2942a024d320ea89f3a945ef9d21586f1ebe65d525e95f589098aa3c5628b562,bd1081e57a3a72dda08a42eef14100663585d72892e59469ed6d00110059b7a7,385379fbf39fca821094f4ed76dbb38b960f402c9dbacb55cfda10bb060452e0,"[0, 4, 9, 13, 18, 22, 27]","[42984, 43560, 44280, 44856, 45576, 46152, 46872]"
4-3,326,108,True,32490d8687a5f3b489e107760dab63b1421497beb1c30d96d901cd82d2d0acf7,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,b4ae47c9225fcc9d8e7a1f99573d83283da35a99a4d053e70d777d08da5533df,10ec6b228451f8f84173b6e23c747b6f974e7167d1aa470e7c5f4d1db756616e,125f951ddc69b6b95fe8f254aafac4ef1a44bda5570a34722aadec2b6c23f6b9,"[0, 4, 9, 13, 18, 22, 27]","[43020, 43596, 44316, 44892, 45612, 46188, 46908]"
4-3,327,0,True,db7e4b48bfe4c9d381977afd36090c7cbad6aad133f3971de7a8452bed08ee4b,404e7b99e47a08c691b934833aa08cc8d57f99939ea3f7a3c1c30aac12d0ed3b,fdaac92484524c1b799c51e64cc191f0e69fd34b64ca1b9987a4adfbf439dab3,b44222ca9aac1ee8648fa55d7e3467a559e11de584ecad637ab41001f00bc466,1b0282090624409185ae047633290b9b89b16b2c169ce51ae5b661a57ec169b9,"[0, 4, 9, 13, 18, 22, 27]","[43056, 43632, 44352, 44928, 45648, 46224, 46944]"
4-3,327,36,True,0641f4aed1527b71141394ca4c08bdfb16288ea230a09b1a3013e9ab637f4ea9,3282929575d70962aaf48865a9927e6e17bf659e2cf262126580f031caca20fd,6abf2940d143075b7487f83e63cbfd9f70153f857d85facdd1f9386d105a5066,5421675c6065aa478369d85e615b2e6a93afef6fc3c7718edaee692100518d1c,ce5090925391122437d2e4a9daf807b3050434e83caf900c553fc856dc8b54d9,"[0, 4, 9, 13, 18, 22, 27]","[43092, 43668, 44388, 44964, 45684, 46260, 46980]"
4-3,327,72,True,948913959b4c93a4d8fdf1e02787bf634bf7f88470389ce95e3154fb46ec2dc0,48db06ab09db5e9518acd0c87470fe6f7b958ef1aa600baf857878ec58ce85ae,80537a7f3cd7df7d30d16f3524b9e9c091513fa310fe979505126a45b8f8543d,1d172c85cf0dd561a3e84a66fdc1d3ce496aa997201b037e20ea46b452081431,8dfa5e747315f9c2ab7d94d34bb785f0e75a88aebf28ce95d4c4d907c5372d1b,"[0, 4, 9, 13, 18, 22, 27]","[43128, 43704, 44424, 45000, 45720, 46296, 47016]"
4-3,327,108,True,25478dc7d36b722935001a6482a1a0f626693eb851b8642d6c351e9dfc755b20,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,4d89c5f9ef86817d9205360e1d7614d4fe805d7065f0682913be950053f393b0,b52a4eeeed48714f05fb9102fbd464d938316ae0477643c891764d1b49312157,f4e6f622c9de6a18d3c7f039d5a055dc9d495e2b532e01020e92a01406263a90,"[0, 4, 9, 13, 18, 22, 27]","[43164, 43740, 44460, 45036, 45756, 46332, 47052]"
4-3,328,0,True,1aca75bd679296a8b526fc523be50886a8ce1b6bd7d071a69228b36505fdd936,97c94f1e9d88853725716d40720d35a145e7b851e2464f8b6c9dde3fd92d31ea,faf131ba624a437f77a8a9c51d7e1329d5a49c10beb1ca0d6c80a7118085675d,e70039bd6126ffa86a8db8a208a03c4d951edcd96ff020f4c396ee60b839514f,40b419b91ca233de2f3feddadb3e9459d6a30979cee701a5c78951f56eb7241d,"[0, 4, 9, 13, 18, 22, 27]","[43200, 43776, 44496, 45072, 45792, 46368, 47088]"
4-3,328,36,True,b4c6a546d2136fffb13027ed110656f0ca7fb8e41f652dc655c5fe86ceee849b,b5ab2f2875ad72ff64fea9f7eee37267f190b19218e0ec28678a0122126730bc,f2f7f821b87c50ab6e321fe0896773340beb370f11bc6663646b066371885b6d,4f82c2364fb33206769e0a8563725aabdc34ef25e135fd3b7118d72ce4775ee7,656c866b10bec277162af4b067dd25ca1806aab86ae0f923e98e4d21ab38e612,"[0, 4, 9, 13, 18, 22, 27]","[43236, 43812, 44532, 45108, 45828, 46404, 47124]"
4-3,328,72,True,2d44eaf2fb296a61ecc13fea195d376cdc7104d504aee4c422e022e414694547,a003f616779034a753dd88831bdc449ad215b279a2d5bbc49f815b57cbb16f83,9507d50c175ac1d27a3c56d5f85956ef8892759b0f8c79b4ff6b19bcb019d277,6d0ac772bf7477ac35ca04fab39ea0848b3f5e43ccf700e5a67353c0c7300500,abc34fd8302d04fa653ef7ab0ed6180b9d837a9848b4ed4c0882c49c41781799,"[0, 4, 9, 13, 18, 22, 27]","[43272, 43848, 44568, 45144, 45864, 46440, 47160]"
4-3,328,108,True,bb65ec3f3afe30ad9ed5fe064d257d20616151b17afe0cc31d213557da653d38,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,516dcde9d8a0a391d94f7983282c0562a9705217b8939b06d6bc0d86a092354a,e4305c0eb10694592e0b3ff2057de43989b76e31962640ed4bff2f312bc86e3e,c2ea62b5852ffb8ead0d35a1d419b60d28aab3d3af7e60b0032cb524d965be2d,"[0, 4, 9, 13, 18, 22, 27]","[43308, 43884, 44604, 45180, 45900, 46476, 47196]"
4-3,329,0,True,3cc5a90eb2a22922169a0143241d7db329825d82d15d8326e68b5ebeb00d7cdb,f9344c1035a3e710f0c876401666833744dbfa6aeca9ac5e0a7a9dcd0580f21b,0944bebdd218345ce994d92bab4c9cd63f0f984139e22915a9cd05f74e34e909,bc30affc0bf72c6ab23374497fbbba53d4c1cbad59e340ef0218675e782f29e7,56251c52cc7b683cca9000172568e988c3f26f7ca62cd580e2076fa1bd637201,"[0, 4, 9, 13, 18, 22, 27]","[43344, 43920, 44640, 45216, 45936, 46512, 47232]"
4-3,329,36,True,4d498e46945f1f93af98c187b502f02427208980dcfdeb6299f009d0d35c3684,7f52ee7dc0d8a9cf649ba47e386bab698ecc78ae0dd623dea41957293507a6fc,c5ea8d54d966b4d6d08e5a4c686aae26945b2735d7df738784842c801e18e9a9,7f1c79c38a50eedaee80e30f6c1b91290a46dd68a3a0c03bf8fb9fc7d3c011f7,54e6728cd3e7112c1838df9b6780cb3df460b8c87132a16f434ff7fa102dc758,"[0, 4, 9, 13, 18, 22, 27]","[43380, 43956, 44676, 45252, 45972, 46548, 47268]"
4-3,329,72,True,ac674a345062502c5f84784d9830e4cd89a3d71a5dd134c941f3f82bc6f3fc8b,751ddca3ebe1fb53ed614f213d96e91f1c21294029d2e4245ce886ace3093233,552d42f328d3c13862b37e4f247360ff117322d861d235133ac96f6295c936a2,b17c375d71522e8fa0cdc44eaf9524ed41a7eed33d9a646ed882e025f777dc26,f0c8656852857283dedc01c21022dcb5ef068d637bf71e7cbf5344520c6b0cc7,"[0, 4, 9, 13, 18, 22, 27]","[43416, 43992, 44712, 45288, 46008, 46584, 47304]"
4-3,329,108,True,2d7a856ae6845eb5b456f7deae2ff826de1c772367fd10d3caadaa67000441bd,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,4e9d3bb1aacbc4ebdd0338a9c8c8c3276140e9ed7cbbe764b0c87a620d4d40e9,a48bd9964414297cc07c0b6084b6e6ad41e48d8c449f3a3b40fd63c9e9809582,0091526ceb355016475e6e9c761413c892629965f05fd294dc0d0d08d365d251,"[0, 4, 9, 13, 18, 22, 27]","[43452, 44028, 44748, 45324, 46044, 46620, 47340]"
4-3,330,0,True,6d7a12de0dd26a32d6c9aba12479e402292a6aee5fb4acfd150aa858d02862a0,37270e5431c241e9f39324cb0eb00a2e435fef7ae284b845b4d681fbd53e4daa,f661f4a6febf9e329d205de0a91397b97f8928efb6c0fe7abd6961a327d9337f,ca57bc5fcc55a8be22e2a6ef269f3ade8f25c0aadc3625fb3a5aebb06e08adbe,007ecc58dd4689635778ae25a8017a1156cdd3822b96606ba6e3e98b3780f298,"[0, 4, 9, 13, 18, 22, 27]","[43488, 44064, 44784, 45360, 46080, 46656, 47376]"
4-3,330,36,True,9f30528453b807a38b73552a4befb1b10a08071661411be2d1fdae6dd08a1f8e,c9200ff8f69ba9330b37a058a7bf3fc23bd74cf89450f4dcc742e4f1eb744b05,1246e0ede0f273e38cee3defeab11b5372992c9cb56acbda39571aa0d53563eb,017c79dc7e015697b7e128f3096a0ad5eac84036771e56b5c3f40c7c6b9b393c,708230f7700545638f94ea478308af5f152b7888b7fed203098cfd02c943831f,"[0, 4, 9, 13, 18, 22, 27]","[43524, 44100, 44820, 45396, 46116, 46692, 47412]"
4-3,330,72,True,7d3e802bc37431a4f0d9e3d598ec7fa732a9ef04b6b1468f89a628ff5f49cf70,c0f641c5ba7f55b3ce1cdb0b0513ddfa6eae2d69d7426984550b454a9c3f29fe,c2fb51a51089a34c05dbe2f5074ddb3f1db891ad27ab12e6f67ef74a9571ce3b,b9b9dac510c2102915fc79034cdd74e4b9f3b21c0e772b36f48fb4a34bfbd3a3,30a9a32cddb08f88c77ffc06a0cace12210e1ce35eb18f8ad730c56e722c0bdf,"[0, 4, 9, 13, 18, 22, 27]","[43560, 44136, 44856, 45432, 46152, 46728, 47448]"
4-3,330,108,True,151d60d40039f743df0bd96b1f4f8bca6b898bed66d8a06703112f7c5ff29a10,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,85589c08555f793c47641ac75ab8593f3db0dfed88cedb71fdf3afcc386071e0,0cec89da279b01de3409031171e07909b48eb65c2d398817c0ebeac7ffd9768c,344c6bc7e89f2caaba489cf1f4dd332f21209dc9a7ea414f54a8a382913fb500,"[0, 4, 9, 13, 18, 22, 27]","[43596, 44172, 44892, 45468, 46188, 46764, 47484]"
4-3,331,0,True,de68db9caac9660c7a8d4390ae761d9386f0d96a331cf0266322e9adbd9480fb,6386d161212627388c829f82cfeeef7194d898ed0b82a73c1d92f36a50c4acee,40422b909c51afb6137ea954116593f07251dc6c9277c65e6c6aabe6657ff56d,2e5f01a210e1499d2192ecbfabcaa71665aa850ff8512ecf72ef5dc8212f86f9,e21ca15ac6e3e46655a30bc518d4a036ce775e4b7e35877829c09e235f55b008,"[0, 4, 9, 13, 18, 22, 27]","[43632, 44208, 44928, 45504, 46224, 46800, 47520]"
4-3,331,36,True,6794cc46925548c8b3eb52c90cb45866a3fff86bbcd93a179454df0d1f8459fc,4be35ea3f5e42225bc95b237e5bb143c00eeb4e5f6e8a0f94711c35db87e9ec5,a7ecd7c224b929ab290f87dbe63da2b76b00eea182fc996e717e5b6552e34676,5181d032669efe8a9671759306f8b1683161622775c515f27e24fa4b5d4d5e58,ddb97b2e8c849448f0fe3b621c00231f74a5699eb5f8b94a6ab39dd31f0043c5,"[0, 4, 9, 13, 18, 22, 27]","[43668, 44244, 44964, 45540, 46260, 46836, 47556]"
4-3,331,72,True,6647f7e27b7c629a12701c80831462732341d72e05174c45e88dc83d06cc39d8,8f9c44d940bfc258922aad033de5d77f22d84c577f7c39a99d722d1d6b9de190,314411a8a41bdc8b41c79c441038551e2dc522139e3e28dbd8dfdc1e9d3417bb,d6d75f82b3b114e71dc79edb8eadba260cd96d3dfe7dc16880a6d573f5c39e6a,4995b6c71c702aeef97e6f4bcdcaccea47fb87ddcd3a9e18805ab30e01345f56,"[0, 4, 9, 13, 18, 22, 27]","[43704, 44280, 45000, 45576, 46296, 46872, 47592]"
4-3,331,108,True,ecc0cb344a68208457acd4371d0059735994bef07ec4d3487d7fb9642fa676a7,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,99262c585c6faa7566b871b7a4254b518e94e3687190650ef6571d67b29463cf,525f0431267176f263aa7c660c899deaf952da56d4330ca6c95f1117f4eee5ea,de2a14c9239d7b18b24fd8f22aa3e5eb315941684bc8f9cbee1934575ac072fe,"[0, 4, 9, 13, 18, 22, 27]","[43740, 44316, 45036, 45612, 46332, 46908, 47628]"
4-3,332,0,True,5232c04d84b12763db03556d0f6317c5fe4c781a031fb7241f4b000d89c829df,694539192dc585381d977c3da41fd67102a947b92a0a585a7405aebb13e00f89,d42b55d41e19dc3113668e4c4f7dd84c5697e960bc7bcc4532a7930b545bee42,2d8df1ce7f469bff804189faa79054d41d54c8dfc21a06a70028cdcb5bff23ae,14606552ea64e6bfe6885e5b8158e2ec6b732f159795cbb1211ca23cd9f41d51,"[0, 4, 9, 13, 18, 22, 27]","[43776, 44352, 45072, 45648, 46368, 46944, 47664]"
4-3,332,36,True,ed50232eff74d7841d739039453664e00cfefc9ccc635f8b282d748d2b282a89,bed36a0c39d1fe31f785ea48995625a24778415bf227514e1829c6538de566d5,1453a3c0e8364784484c3deda18930236c8d4715df7c3bb41349ecec7a1def86,63b0f83e17711e5832a4146e4bf4d4545544073f3ebbd8a15395a973ecb56cdc,c23b56b1d110a6282e64253a32cf5ae6221a92e890118e2add3201d94ebd8cae,"[0, 4, 9, 13, 18, 22, 27]","[43812, 44388, 45108, 45684, 46404, 46980, 47700]"
4-3,332,72,True,a3093f5e970ae23111dbe2e36018b352c6281d2fc60a2f8e1c7a30b3ab6a51d7,9b0c58fa28607cb34b30500c8dbcf7b98194901e31529cc812d4b230c1c73aab,1c5f82a950302cecfd3dff93d8f4eb12316baa8d500c323a0a35c7a803feabb2,084e2289aceb8cd26422b4b376dfa61d882b3ab3868c8750eb7c8b6d4678643f,2b58aa7a1716ca42dd53e057054e975a7260466b5cc74408b36263abe6363a17,"[0, 4, 9, 13, 18, 22, 27]","[43848, 44424, 45144, 45720, 46440, 47016, 47736]"
