beta,date,month,slot,hour,charge_kwh,discharge_kwh,overlap_kwh,overlap_flag,significant_overlap_kwh,grid_kwh,emergency_kwh,end_soc_kwh,net_power_kw,total_cost
0.01,2025-11-12,2025-11,100,16.666666666666668,1.6993574168142231,0.0,0.0,0,0.0,934.1533574168141,0.0,10663.855446511803,10.196144500885339,855.9647214010267
0.01,2025-11-12,2025-11,101,16.833333333333332,0.0,52.53951437712537,0.0,0,0.0,941.6773198953927,0.7927490608154386,10608.473935648177,-315.23708626275226,876.0418828007888
0.01,2025-11-12,2025-11,102,17.0,0.0,23.120551251129996,0.0,0,0.0,990.0035820822033,0.0,10584.102734744101,-138.72330750677997,936.7413893661808
0.01,2025-11-12,2025-11,103,17.166666666666668,0.0,2.7864716203987427,0.0,0,0.0,1010.570045046268,0.0,10581.165535758808,-16.718829722392456,984.4973378840742
0.01,2025-11-12,2025-11,104,17.333333333333332,0.0,12.065778505243925,0.0,0,0.0,1019.5928207607387,2.7797340673505238,10568.447088485584,-72.39467103146356,1019.2293085203459
0.01,2025-11-12,2025-11,105,17.5,0.0,46.70118949230891,0.0,0,0.0,998.8089605076912,0.0,10519.21971240731,-280.2071369538535,974.8375454555065
0.01,2025-11-12,2025-11,106,17.666666666666668,0.0,13.428335575145242,0.0,0,0.0,882.1470977097736,21.429816715081127,10505.065003873135,-80.57001345087146,1062.7019579365397
0.01,2025-11-12,2025-11,107,17.833333333333332,0.0,3.7242078454702323,0.0,0,0.0,713.1757921545296,0.0,10501.13934411595,-22.345247072821394,878.1333528798724
0.01,2025-11-12,2025-11,108,18.0,0.0,4.879834569797101,0.0,0,0.0,655.5079924930349,5.72040627050141,10495.995546834156,-29.279007418782605,859.3106009523852
0.01,2025-11-12,2025-11,109,18.166666666666668,0.0,171.44558685695597,0.0,0,0.0,516.4602353102929,6.577511166084378,10315.276030416753,-1028.6735211417358,683.7731956328477
0.01,2025-11-12,2025-11,110,18.333333333333332,0.0,338.11225352362266,0.0,0,0.0,328.8451374760634,56.954275666980585,9958.874421767774,-2028.673521141736,769.7819190848572
0.01,2025-11-12,2025-11,111,18.5,0.0,504.7789201902894,0.0,0,0.0,202.45560311100837,33.39067669870223,9426.790720887218,-3028.6735211417367,462.57393302617936
0.01,2025-11-12,2025-11,112,18.666666666666668,0.0,671.1620116597996,0.0,0,0.0,42.81391417390099,6.107840832965962,8719.323842278734,-4026.972069958798,94.48615173211914
0.01,2025-11-12,2025-11,113,18.833333333333332,0.0,687.0936452906094,0.0,0,0.0,0.0,0.3980213760571587,7995.063547296684,-4122.561871743656,2.6798779249928497
0.01,2025-11-12,2025-11,114,19.0,0.0,699.15625,0.0,0,0.0,0.0,0.0,7258.088150515985,-4194.9375,0.0
0.01,2025-11-12,2025-11,115,19.166666666666668,0.0,724.0993599909401,0.0,0,0.0,0.0,0.001323342393106941,6494.820407235461,-4344.596159945641,0.008896169237661412
0.01,2025-11-12,2025-11,116,19.333333333333332,0.0,732.237363368846,0.0,0,0.0,0.0,2.25430329782057,5722.974455194829,-4393.424180213076,15.197385682257375
0.01,2025-11-12,2025-11,117,19.5,0.0,732.0641,0.0,0,0.0,0.0,0.0,4951.311138781072,-4392.3846,0.0
0.01,2025-11-12,2025-11,118,19.666666666666668,0.0,732.0641,0.0,0,0.0,0.0,1.7745666666666418,4179.647822367316,-4392.3846,11.95436834999983
0.01,2025-11-12,2025-11,119,19.833333333333332,0.0,734.604270686678,0.0,0,0.0,0.0,7.970729313321954,3405.3069309483935,-4407.625624120068,53.73068630110329
0.01,2025-11-12,2025-11,120,20.0,0.0,734.604270686678,0.0,0,0.0,0.0,9.963695979988646,2630.9660395294713,-4407.625624120068,67.31971188879328
0.01,2025-11-12,2025-11,121,20.166666666666668,0.0,589.3833954447754,0.0,0,0.0,82.26604525121404,60.65327597067733,2009.7013912997384,-3536.3003726686525,516.613449640165
0.01,2025-11-12,2025-11,122,20.333333333333332,0.0,422.7167287781085,0.0,0,0.0,236.361314210204,60.08862367835411,1564.1188353015823,-2536.300372668651,724.0954991368035
0.01,2025-11-12,2025-11,123,20.5,0.0,256.05006211144183,0.0,0,0.0,383.0111262377986,83.50629498409296,1294.2183715350027,-1536.300372668651,1116.9170371360092
0.01,2025-11-12,2025-11,124,20.666666666666668,0.0,89.38339544477499,0.0,0,0.0,559.288505300005,54.05644925521998,1200.0,-536.30037266865,1014.2332008769457
0.01,2025-11-12,2025-11,125,20.833333333333332,2.7582131754352726,0.0,0.0,0,0.0,743.5826518818584,0.0,1202.6166707719983,16.549279052611638,693.9113307361503
0.01,2025-11-12,2025-11,126,21.0,2.758213175435273,0.0,0.0,0,0.0,723.6288016301726,0.0,1205.2333415439966,16.549279052611638,656.1865973182405
0.01,2025-11-12,2025-11,127,21.166666666666668,0.0,0.3179519098372553,0.0,0,0.0,695.7564257314691,31.08835569202686,1204.8981908035012,-1.9077114590235318,797.6578371479516
0.01,2025-11-12,2025-11,128,21.333333333333332,0.0,0.2297831341208676,0.0,0,0.0,699.292046866126,11.293169999753143,1204.65597811293,-1.3786988047252056,708.2207251520902
0.01,2025-11-12,2025-11,129,21.5,0.0,4.417048671825359,0.0,0,0.0,716.7888897086481,31.92436161952649,1200.0,-26.502292030952155,865.1049998045795
0.01,2025-11-12,2025-11,130,21.666666666666668,0.0,-0.0,-0.0,0,0.0,670.1507866118379,18.738980054828744,1200.0,0.0,593.0497912982761
0.01,2025-11-12,2025-11,131,21.833333333333332,1.0757302796627073,0.0,0.0,0,0.0,571.8130100443419,0.0,1201.0205273495233,6.454381677976244,240.6760959276635
0.01,2025-11-12,2025-11,132,22.0,1.0757302796627073,0.0,0.0,0,0.0,536.6730351535082,0.0,1202.0410546990465,6.454381677976244,207.1021242657388
0.01,2025-11-12,2025-11,133,22.166666666666668,1.3591123686544506,0.0,0.0,0,0.0,561.1810623686545,0.0,1203.3304219033628,8.154674211926704,245.1238880426283
0.01,2025-11-12,2025-11,134,22.333333333333332,4.322256729939632,0.0,0.0,0,0.0,588.0753263735403,0.0,1207.430874672943,25.93354037963779,246.87402201161223
0.01,2025-11-12,2025-11,135,22.5,0.0,7.045990937933762,0.0,0,0.0,550.3885440893596,3.511531639373292,1200.0037480940175,-42.275945627602574,237.74228027701423
0.01,2025-11-12,2025-11,136,22.666666666666668,0.0,0.0035557541939348664,0.0,0,0.0,545.8587303929058,5.796580519566878,1200.0,-0.0213345251636092,243.79033655137292
0.01,2025-11-12,2025-11,137,22.833333333333332,18.130805395365705,0.0,0.0,0,0.0,568.721009387924,0.0,1217.2003922587876,108.78483237219423,240.96709167766343
0.01,2025-11-12,2025-11,138,23.0,0.0,1.536094161332237,0.0,0,0.0,530.7888308563031,13.798108315697966,1215.5812068420223,-9.216564967993422,254.78627741030002
0.01,2025-11-12,2025-11,139,23.166666666666668,0.0,1.536094161332237,0.0,0,0.0,532.656381215203,18.805107956798004,1213.962021425257,-9.216564967993422,265.71313450365784
0.01,2025-11-12,2025-11,140,23.333333333333332,0.0,0.4082989444453274,0.0,0,0.0,565.096203254209,0.0,1213.5316365483604,-2.4497936666719644,238.47059777327615
0.01,2025-11-12,2025-11,141,23.5,0.0,0.4082989444453274,0.0,0,0.0,536.6156116622568,0.0,1213.1012516714638,-2.4497936666719644,227.52501934479687
0.01,2025-11-12,2025-11,142,23.666666666666668,0.0,8.71743237964396,0.0,0,0.0,517.6583919511343,20.508775669221755,1203.912271115405,-52.30459427786376,264.8883896439525
0.01,2025-11-12,2025-11,143,23.833333333333332,0.0,3.711506264630196,0.0,0,0.0,530.5515855419623,42.1640768742857,1200.0,-22.269037587781177,317.01065433496586
0.01,2025-11-13,2025-11,0,0.0,162.95516040203682,0.0,0.0,0,0.0,710.4246589040024,18.770251498034384,1354.592839004555,977.730962412221,341.6564092842452
0.01,2025-11-13,2025-11,1,0.16666666666666666,324.41717640169884,0.0,0.0,0,0.0,895.2188264016988,0.0,1662.361995857554,1946.503058410193,380.02039180752115
0.01,2025-11-13,2025-11,2,0.3333333333333333,387.5186949863597,0.0,0.0,0,0.0,976.6986949863597,0.0,2029.9945094734446,2325.1121699181585,416.95267288967693
0.01,2025-11-13,2025-11,3,0.5,412.76906251617316,0.0,0.0,0,0.0,980.2358474103696,0.0,2421.5816250345065,2476.614375097039,418.75675401370995
0.01,2025-11-13,2025-11,4,0.6666666666666666,398.33542358418146,0.0,0.0,0,0.0,969.5051611196961,0.0,2799.475788410696,2390.012541505089,414.0756543142222
0.01,2025-11-13,2025-11,5,0.8333333333333334,379.8922553917778,0.0,0.0,0,0.0,962.8655887251111,0.0,3159.873226159616,2279.3535323506667,412.58790476871013
0.01,2025-11-13,2025-11,6,1.0,386.7331246616461,0.0,0.0,0,0.0,983.1348079949794,0.0,3526.760482329007,2320.3987479698767,423.8294157266356
0.01,2025-11-13,2025-11,7,1.1666666666666667,389.4707977223038,0.0,0.0,0,0.0,982.3167977223038,0.0,3896.244923206567,2336.824786333823,422.59268638013515
0.01,2025-11-13,2025-11,8,1.3333333333333333,394.92880005049324,0.0,0.0,0,0.0,969.2821333838265,0.0,4270.907279733601,2369.5728003029594,414.7558248749394
0.01,2025-11-13,2025-11,9,1.5,397.80617680656974,0.0,0.0,0,0.0,999.3163434348448,0.0,4648.299355531323,2386.8370608394184,430.90520728910514
0.01,2025-11-13,2025-11,10,1.6666666666666667,397.80617680656974,0.0,0.0,0,0.0,1017.0260033230236,0.0,5025.691431329045,2386.8370608394184,440.67736723986616
0.01,2025-11-13,2025-11,11,1.8333333333333333,384.0858749489968,0.0,0.0,0,0.0,996.7758749489967,0.0,5390.067285910277,2304.515249693981,429.7100796905125
0.01,2025-11-13,2025-11,12,2.0,362.87818331316316,0.0,0.0,0,0.0,971.4353166464964,0.0,5734.323757646387,2177.269099878979,417.0371814363409
0.01,2025-11-13,2025-11,13,2.1666666666666665,375.47150819237504,0.0,0.0,0,0.0,974.2197415257083,0.0,6090.52730636233,2252.8290491542502,421.2526162357163
0.01,2025-11-13,2025-11,14,2.3333333333333335,375.47150819237504,0.0,0.0,0,0.0,997.9751288970133,0.0,6446.730855078273,2252.8290491542502,435.8157387893257
0.01,2025-11-13,2025-11,15,2.5,375.47150819237504,0.0,0.0,0,0.0,1008.0036552864428,0.0,6802.9344037942155,2252.8290491542502,438.27998931854535
0.01,2025-11-13,2025-11,16,2.6666666666666665,375.47150819237504,0.0,0.0,0,0.0,1017.559942946478,0.0,7159.137952510158,2252.8290491542502,441.1122352672982
0.01,2025-11-13,2025-11,17,2.8333333333333335,326.69370420479095,0.0,0.0,0,0.0,958.3753708714576,0.0,7469.066813267498,1960.1622252287457,417.564149088694
0.01,2025-11-13,2025-11,18,3.0,329.3231548172512,0.0,0.0,0,0.0,938.7577214839177,0.0,7781.490189903928,1975.938928903507,410.6126273770656
0.01,2025-11-13,2025-11,19,3.1666666666666665,304.4210482771964,0.0,0.0,0,0.0,898.829164943863,0.0,8070.289353979533,1826.5262896631784,392.8782279969625
0.01,2025-11-13,2025-11,20,3.3333333333333335,285.5444521022599,0.0,0.0,0,0.0,881.9927854355932,0.0,8341.180606539932,1713.2667126135595,384.1960573357444
0.01,2025-11-13,2025-11,21,3.5,349.94544094622063,0.0,0.0,0,0.0,928.7640076128872,0.0,8673.168001594535,2099.672645677324,404.2909725138898
0.01,2025-11-13,2025-11,22,3.6666666666666665,198.45583645865736,0.0,0.0,0,0.0,787.8821197919906,0.0,8861.439739043508,1190.7350187519442,343.5166042293079
0.01,2025-11-13,2025-11,23,3.8333333333333335,140.69429697798523,0.0,0.0,0,0.0,765.0076303113185,0.0,8994.914068717482,844.1657818679114,334.92034055029524
0.01,2025-11-13,2025-11,24,4.0,127.33692299610823,0.0,0.0,0,0.0,751.3911563294415,0.0,9115.716480789035,764.0215379766494,330.6872479005872
0.01,2025-11-13,2025-11,25,4.166666666666667,153.4051993877208,0.0,0.0,0,0.0,755.8200660543874,0.0,9261.249431282275,920.4311963263249,331.72942699127066
0.01,2025-11-13,2025-11,26,4.333333333333333,168.49184125454144,0.0,0.0,0,0.0,759.4151745878747,0.0,9421.094826938237,1010.9510475272486,331.40878219014854
0.01,2025-11-13,2025-11,27,4.5,136.01758079894216,0.0,0.0,0,0.0,742.9261974656088,0.0,9550.132434083429,816.105484793653,326.36747854664196
0.01,2025-11-13,2025-11,28,4.666666666666667,124.37457697621926,0.0,0.0,0,0.0,742.3877103095526,0.0,9668.124517962866,746.2474618573156,328.28384549888415
0.01,2025-11-13,2025-11,29,4.833333333333333,139.10277167171864,0.0,0.0,0,0.0,757.8244383383852,0.0,9800.08899416036,834.6166300303119,333.0638406497203
0.01,2025-11-13,2025-11,30,5.0,128.9381083864065,0.0,0.0,0,0.0,757.1169583864065,0.0,9922.41042406877,773.628650318439,328.05877806882995
0.01,2025-11-13,2025-11,31,5.166666666666667,166.98488250362027,0.0,0.0,0,0.0,776.5357325036202,0.0,10080.826193126883,1001.9092950217216,344.70421165835705
0.01,2025-11-13,2025-11,32,5.333333333333333,240.2590438997455,0.0,0.0,0,0.0,805.7807105664122,0.0,10308.755935280156,1441.554263398473,346.56628361461384
0.01,2025-11-13,2025-11,33,5.5,166.66666666666666,0.0,0.0,0,0.0,803.1811546672989,0.0,10466.869818288575,1000.0,298.2211627279681
0.01,2025-11-13,2025-11,34,5.666666666666667,0.0,-0.0,-0.0,0,0.0,686.932687479198,0.0,10466.869818288575,0.0,392.1011780131262
0.01,2025-11-13,2025-11,35,5.833333333333333,0.0,166.66666666666666,0.0,0,0.0,611.8237640871092,24.52790257955732,10291.187726056998,-1000.0,668.2881357285568
0.01,2025-11-13,2025-11,36,6.0,0.0,333.3333333333333,0.0,0,0.0,472.59012609285736,29.420407240475924,9939.823541593845,-2000.0,580.527617638178
0.01,2025-11-13,2025-11,37,6.166666666666667,0.0,363.83801993788467,0.0,0,0.0,453.00811339544856,0.0,9556.304594137355,-2183.028119627308,396.74450571173384
0.01,2025-11-13,2025-11,38,6.333333333333333,0.0,362.70259391344007,0.0,0,0.0,440.0107394198932,0.0,9173.982490798157,-2176.2155634806404,385.40540665788444
0.01,2025-11-13,2025-11,39,6.5,0.0,342.08831839945344,0.0,0,0.0,448.35783160054655,0.0,8813.38974177177,-2052.529910396721,385.6325709596301
0.01,2025-11-13,2025-11,40,6.666666666666667,0.0,302.9138784479817,0.0,0,0.0,487.90958742536776,18.646250793317165,8494.090478181433,-1817.4832706878901,490.59909830308715
0.01,2025-11-13,2025-11,41,6.833333333333333,0.0,211.6248451566762,0.0,0,0.0,585.1926548433237,0.0,8271.018304789584,-1269.7490709400572,487.699558546426
0.01,2025-11-13,2025-11,42,7.0,0.0,103.14109966431008,0.0,0,0.0,568.1045938498214,15.296706485868441,8162.298039685035,-618.8465979858605,521.6007117850992
0.01,2025-11-13,2025-11,43,7.166666666666667,0.0,44.71233363707795,0.0,0,0.0,531.3070147923285,36.840234903927225,8115.167101753526,-268.2740018224677,570.4031285194982
0.01,2025-11-13,2025-11,44,7.333333333333333,0.0,202.11064323431648,0.0,0,0.0,328.16786031657574,57.841496449107666,7902.12377775948,-1212.663859405899,471.92171185448
0.01,2025-11-13,2025-11,45,7.5,0.0,368.7773099009832,0.0,0,0.0,71.69925403181131,80.65168606720555,7513.398361533857,-2212.6638594058995,327.67330644537213
0.01,2025-11-13,2025-11,46,7.666666666666667,0.0,535.4439765676499,0.0,0,0.0,1.2016520260788115,51.21383807293784,6948.990853076656,-3212.6638594058995,221.25292445606047
0.01,2025-11-13,2025-11,47,7.833333333333333,0.0,693.6900777497264,0.0,0,0.0,31.076172250273544,0.0,6217.777307760514,-4162.140466498358,36.101189303142775
0.01,2025-11-13,2025-11,48,8.0,0.0,666.5072,0.0,0,0.0,0.0,0.0,5515.217031460055,-3999.0432,0.0
0.01,2025-11-13,2025-11,49,8.166666666666666,0.0,592.9953231082836,0.0,0,0.0,0.0,0.0,4890.145077176837,-3557.9719386497018,0.0
0.01,2025-11-13,2025-11,50,8.333333333333334,0.0,538.579612024379,0.0,0,0.0,0.0,0.0,4322.432318734554,-3231.477672146274,0.0
0.01,2025-11-13,2025-11,51,8.5,0.0,484.9205333333334,0.0,0,0.0,0.0,0.0,3811.2811955622424,-2909.5232000000005,0.0
0.01,2025-11-13,2025-11,52,8.666666666666666,0.0,450.4295,0.0,0,0.0,0.0,0.0,3336.4868137853045,-2702.577,0.0
0.01,2025-11-13,2025-11,53,8.833333333333334,0.0,400.94208333333336,0.0,0,0.0,0.0,0.0,2913.8567494031818,-2405.6525,0.0
0.01,2025-11-13,2025-11,54,9.0,0.0,307.52711666666676,0.0,0,0.0,0.0,0.0,2589.6947057595166,-1845.1627000000005,0.0
0.01,2025-11-13,2025-11,55,9.166666666666666,0.0,250.548307805367,0.0,0,0.0,0.0,0.0,2325.5936002375493,-1503.289846832202,0.0
0.01,2025-11-13,2025-11,56,9.333333333333334,0.0,234.94387615265123,0.0,0,0.0,0.0,0.0,2077.9410099205843,-1409.6632569159074,0.0
0.01,2025-11-13,2025-11,57,9.5,0.0,199.40954000900015,0.0,0,0.0,0.0,0.0,1867.7448987222797,-1196.457240054001,0.0
0.01,2025-11-13,2025-11,58,9.666666666666666,0.0,128.62829643450368,0.0,0,0.0,0.0,0.0,1732.1587692954975,-771.7697786070221,0.0
0.01,2025-11-13,2025-11,59,9.833333333333334,0.0,98.78541666666675,0.0,0,0.0,0.0,0.0,1628.029797203689,-592.7125000000005,0.0
0.01,2025-11-13,2025-11,60,10.0,0.0,54.95115000000002,0.0,0,0.0,0.0,0.0,1570.1061991885017,-329.70690000000013,0.0
0.01,2025-11-13,2025-11,61,10.166666666666666,0.0,14.212266310120867,0.0,0,0.0,0.0,0.0,1555.1251551042153,-85.2735978607252,0.0
0.01,2025-11-13,2025-11,62,10.333333333333334,3.816666666666606,0.0,0.0,0,0.0,0.0,0.0,1558.745963025108,22.899999999999636,0.0
0.01,2025-11-13,2025-11,63,10.5,101.8650425154442,0.0,0.0,0,0.0,89.8302425154443,0.0,1655.3836275147155,611.1902550926652,88.38397561094564
0.01,2025-11-13,2025-11,64,10.666666666666666,245.16681748393495,0.0,0.0,0,0.0,192.01711748393487,0.0,1887.9692924979233,1471.0009049036098,153.42167686966397
0.01,2025-11-13,2025-11,65,10.833333333333334,411.83348415060163,0.0,0.0,0,0.0,362.70619149015266,0.0,2278.66884048955,2471.00090490361,182.2598612238017
0.01,2025-11-13,2025-11,66,11.0,578.5001508172683,0.0,0.0,0,0.0,566.808437771465,0.0,2827.4822714895954,3471.00090490361,264.246093689057
0.01,2025-11-13,2025-11,67,11.166666666666666,745.166817483935,0.0,0.0,0,0.0,690.4609397184132,0.0,3534.40958549806,4471.000904903611,345.7137925170095
0.01,2025-11-13,2025-11,68,11.333333333333334,758.7076095889557,0.0,0.0,0,0.0,665.2405262556224,0.0,4254.182822818932,4552.245657533735,321.11160202358894
0.01,2025-11-13,2025-11,69,11.5,806.1684258919395,0.0,0.0,0,0.0,697.5743092252728,0.0,5018.9813438782885,4837.010555351637,333.789306964293
0.01,2025-11-13,2025-11,70,11.666666666666666,823.5171031088962,0.0,0.0,0,0.0,704.9932405603613,0.0,5800.238265256641,4941.102618653377,328.6678487492404
0.01,2025-11-13,2025-11,71,11.833333333333334,823.5171031088962,0.0,0.0,0,0.0,637.5341246988916,0.0,6581.495186634994,4941.102618653377,282.55512406654873
0.01,2025-11-13,2025-11,72,12.0,747.6930734872337,0.0,0.0,0,0.0,586.5071401539004,0.0,7290.819117520388,4486.158440923403,258.70829952188546
0.01,2025-11-13,2025-11,73,12.166666666666666,665.08601491268,0.0,0.0,0,0.0,568.11171491268,0.0,7921.775111635023,3990.5160894760797,258.5476414567607
0.01,2025-11-13,2025-11,74,12.333333333333334,614.2233828873728,0.0,0.0,0,0.0,548.4145568206709,7.490076066701931,8504.478576252359,3685.3402973242373,261.47152145191075
0.01,2025-11-13,2025-11,75,12.5,756.708474846772,0.0,0.0,0,0.0,439.385310901961,269.2204472781441,9222.355267832769,4540.250849080632,734.3710282014798
0.01,2025-11-13,2025-11,76,12.666666666666666,594.5677150881637,0.0,0.0,0,0.0,317.2819169266201,244.73488149487702,9786.411728696967,3567.4062905289825,875.5713835246513
0.01,2025-11-13,2025-11,77,12.833333333333334,427.9010484214971,0.0,0.0,0,0.0,226.13488842592096,176.8911599955761,10192.354306552745,2567.4062905289825,919.4580309295071
0.01,2025-11-13,2025-11,78,13.0,261.2343817548304,0.0,0.0,0,0.0,115.48418101445546,85.68078407370837,10440.183001400104,1567.4062905289825,469.70176435435644
0.01,2025-11-13,2025-11,79,13.166666666666666,94.56771508816375,0.0,0.0,0,0.0,0.0,51.597181754830444,10529.897813239046,567.4062905289826,217.1209408243265
0.01,2025-11-13,2025-11,80,13.333333333333334,0.0,26.211249999999986,0.0,0,0.0,0.0,0.0,10502.268729799016,-157.26749999999993,0.0
0.01,2025-11-13,2025-11,81,13.5,0.0,54.00603333333326,0.0,0,0.0,0.0,0.0,10445.341372224246,-324.03619999999955,0.0
0.01,2025-11-13,2025-11,82,13.666666666666666,0.0,85.08846666666659,0.0,0,0.0,0.0,0.0,10355.650253131585,-510.53079999999954,0.0
0.01,2025-11-13,2025-11,83,13.833333333333334,0.0,133.62333333333328,0.0,0,0.0,0.0,0.0,10214.798892505842,-801.7399999999997,0.0
0.01,2025-11-13,2025-11,84,14.0,0.0,162.26448333333337,0.0,0,0.0,0.0,0.0,10043.757108944586,-973.5869000000002,0.0
0.01,2025-11-13,2025-11,85,14.166666666666666,0.0,192.5332500000001,0.0,0,0.0,0.0,0.0,9840.809243839714,-1155.1995000000006,0.0
0.01,2025-11-13,2025-11,86,14.333333333333334,0.0,240.41124999999994,0.0,0,0.0,0.0,0.0,9587.393535463663,-1442.4674999999997,0.0
0.01,2025-11-13,2025-11,87,14.5,0.0,296.3469,0.0,0,0.0,0.0,0.0,9275.016474953612,-1778.0814,0.0
0.01,2025-11-13,2025-11,88,14.666666666666666,0.0,129.68023333333335,0.0,0,0.0,15.155357764180422,189.61935890248623,9138.321506675138,-778.0814000000001,903.145217974551
0.01,2025-11-13,2025-11,89,14.833333333333334,36.98643333333331,0.0,0.0,0,0.0,226.95863364400714,177.14821635599282,9173.40991823293,221.91859999999986,744.8411895048064
0.01,2025-11-13,2025-11,90,15.0,203.6531,0.0,0.0,0,0.0,437.2162280973828,193.810388569284,9366.61221279914,1221.9186,928.1369928229099
0.01,2025-11-13,2025-11,91,15.166666666666666,370.3197666666667,0.0,0.0,0,0.0,500.16027131230135,335.7901453543652,9717.92839037377,2221.9186000000004,1572.6644073173147
0.01,2025-11-13,2025-11,92,15.333333333333334,492.514261968862,0.0,0.0,0,0.0,545.7236512683573,433.0097773671709,10185.168444755305,2955.085571813172,1981.032570846558
0.01,2025-11-13,2025-11,93,15.5,360.71425306742566,0.0,0.0,0,0.0,491.91199335714583,412.3334930436131,10527.372032009138,2164.2855184045543,1923.8667640905642
0.01,2025-11-13,2025-11,94,15.666666666666666,194.04758640075906,0.0,0.0,0,0.0,554.3940647943723,234.47317160638664,10711.461736254552,1164.2855184045545,1350.8442876270187
0.01,2025-11-13,2025-11,95,15.833333333333334,29.05388847174425,0.0,0.0,0,0.0,602.2820978844339,60.645123920643535,10739.024674991118,174.32333083046552,729.3864664363034
0.01,2025-11-13,2025-11,96,16.0,2.0914008419793078,0.0,0.0,0,0.0,656.0514730198931,44.70016115541945,10741.008752039434,12.548405051875847,727.4776897929906
0.01,2025-11-13,2025-11,97,16.166666666666668,2.091400841978988,0.0,0.0,0,0.0,728.1409083344201,33.12435917422548,10742.992829087747,12.548405051873928,761.3964477127059
0.01,2025-11-13,2025-11,98,16.333333333333332,2.091400841979947,0.0,0.0,0,0.0,780.1033887346026,32.7509287740439,10744.976906136062,12.548405051879682,829.7455964628991
0.01,2025-11-13,2025-11,99,16.5,4.559350314720109,0.0,0.0,0,0.0,844.5771195635913,38.845447417795455,10749.3022856296,27.356101888320655,937.4170514432778
0.01,2025-11-13,2025-11,100,16.666666666666668,1.396048380326647,0.0,0.0,0,0.0,907.1707565907242,32.75230845626902,10750.626693411286,8.376290281959882,981.2952654564772
0.01,2025-11-13,2025-11,101,16.833333333333332,1.396048380326647,0.0,0.0,0,0.0,950.115312092991,34.23656962066889,10751.951101192974,8.376290281959882,1038.7706156058853
0.01,2025-11-13,2025-11,102,17.0,0.0,57.27442189028105,0.0,0,0.0,966.1290981478079,2.3160299619114744,10691.578559578742,-343.6465313416863,925.1084904172591
0.01,2025-11-13,2025-11,103,17.166666666666668,0.0,88.15005907532054,0.0,0,0.0,947.568007591346,0.0,10598.660238726605,-528.9003544519232,923.1207529954893
0.01,2025-11-13,2025-11,104,17.333333333333332,0.0,72.4873102031222,0.0,0,0.0,974.0343564635443,0.0,10522.251904826262,-434.92386121873324,960.5926823443474
0.01,2025-11-13,2025-11,105,17.5,0.0,27.809392371105332,0.0,0,0.0,1044.1394909622281,0.0,10492.938231413595,-166.856354226632,1019.0801431791347
0.01,2025-11-13,2025-11,106,17.666666666666668,6.962761534546189,0.0,0.0,0,0.0,937.7747948678795,0.0,10499.543686989728,41.776569207277134,1007.3576846470761
0.01,2025-11-13,2025-11,107,17.833333333333332,0.0,20.618482935633438,0.0,0,0.0,680.0781837310333,0.0,10477.809897665089,-123.71089761380063,837.3802676280213
0.01,2025-11-13,2025-11,108,18.0,0.0,37.48516949281145,0.0,0,0.0,628.8429805071886,0.0,10438.297059640176,-224.9110169568687,789.8896678150796
0.01,2025-11-13,2025-11,109,18.166666666666668,0.0,157.17390919942133,0.0,0,0.0,507.9308493212318,31.07799147934682,10272.621212365955,-943.043455196528,825.635408121852
0.01,2025-11-13,2025-11,110,18.333333333333332,0.0,323.84057586608805,0.0,0,0.0,355.8967125104336,18.809378290145027,9931.263272860157,-1943.0434551965284,564.4542511692736
0.01,2025-11-13,2025-11,111,18.5,0.0,485.6851836456978,0.0,0,0.0,217.67464470496247,12.85265498267295,9419.306137487634,-2914.111101874187,353.04266294606936
0.01,2025-11-13,2025-11,112,18.666666666666668,0.0,639.0673718922203,0.0,0,0.0,66.83893117969706,33.502430261415974,8745.669979661872,-3834.404231353322,301.8676293512174
0.01,2025-11-13,2025-11,113,18.833333333333332,0.0,737.6910199077187,0.0,0,0.0,0.0,7.465646758947855,7968.07536887487,-4426.146119446313,50.26619962799591
0.01,2025-11-13,2025-11,114,19.0,0.0,724.2365500000001,0.0,0,0.0,0.0,0.0,7204.6630146273965,-4345.4193000000005,0.0
0.01,2025-11-13,2025-11,115,19.166666666666668,0.0,714.4046833333333,0.0,0,0.0,0.0,0.0,6451.614357819175,-4286.4281,0.0
0.01,2025-11-13,2025-11,116,19.333333333333332,0.0,714.4046833333333,0.0,0,0.0,0.0,11.306983333333394,5698.5657010109535,-4286.4281,76.22602814166707
0.01,2025-11-13,2025-11,117,19.5,0.0,718.9103487076379,0.0,0,0.0,0.0,15.2287179590287,4940.767655883613,-4313.462092245828,102.71770263364857
0.01,2025-11-13,2025-11,118,19.666666666666668,0.0,718.910348707638,0.0,0,0.0,0.0,18.186217959028646,4182.969610756272,-4313.462092245829,122.51145728099648
0.01,2025-11-13,2025-11,119,19.833333333333332,0.0,718.9103487076381,0.0,0,0.0,0.0,18.48131795902854,3425.171565628931,-4313.462092245829,124.58256436181141
0.01,2025-11-13,2025-11,120,20.0,0.0,718.9103487076381,0.0,0,0.0,0.0,18.98626795902855,2667.37352050159,-4313.462092245829,128.2807194651764
0.01,2025-11-13,2025-11,121,20.166666666666668,0.0,598.0181877253606,0.0,0,0.0,34.54513964498464,110.07043929632141,2037.0070020288274,-3588.1091263521635,783.7624304096329
