day,date,month,scenario,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,charge_kwh,discharge_kwh,surplus_kwh,initial_soc,final_soc,planned_cost,up_cost,down_cost,emergency_cost,total_cost,violations,max_balance_error,max_state_error,solve_execute_seconds,updates,variant,seed,model_used,known_price,corrected,update_schedule
44,2025-02-14,2,4-3,42680.27893022772,43831.25495818374,0.0,0,20027.310880379533,14813.87012027995,8816.01238141749,1210.0803500976565,2774.8044532392905,18207.72678324432,1118.0037460574226,0.0,0.0,19325.730529301734,0,1.1368683772161605e-13,7.958078640513122e-13,0.0297843749867752,3,selected,mean,tcn,False,True,0+6+12+18
45,2025-02-15,2,4-3,34248.78568538165,34638.03371444012,266.1751403503416,30,19370.072887034683,17038.709683813846,3292.7545515696224,2774.8044532392905,1275.9704028884546,14965.948922427628,386.9395082310704,0.0,1301.2403603047965,16654.128790963492,0,1.1368683772161605e-13,8.72191208145523e-13,0.0218649579910561,3,selected,mean,tcn,False,True,0+6+12+18
46,2025-02-16,2,4-3,71851.82666273418,73564.5158734442,6130.436776053468,310,22166.56894162949,18023.2942053195,174.2988131876633,1275.9704028884546,1200.0,46666.44135567779,3161.3804514543067,0.0,35460.479307517235,85288.30111464932,0,2.273736754432321e-13,8.757439218243236e-13,0.0213958750246092,3,selected,mean,tcn,False,True,0+6+12+18
47,2025-02-17,2,4-3,86208.27932654487,86208.27932654487,4.410197753906232,10,22597.511356612893,17322.189531803382,9753.504532822602,1200.0,2290.882963392293,58318.801201433394,0.0,0.0,21.67832705932608,58340.47952849272,0,4.547473508864641e-13,9.094947017729282e-13,0.0209880420006811,3,selected,mean,tcn,False,True,0+6+12+18
48,2025-02-18,2,4-3,73855.0706996272,76738.50811804614,34.325996809895855,20,21525.2347043998,17789.567060314166,945.7786874370872,2290.882963392293,1897.408574780815,48780.27514051362,3934.360286472881,0.0,173.49622750568045,52888.13165449219,0,2.273736754432321e-13,9.094947017729282e-13,0.0218572500161826,3,selected,mean,tcn,False,True,0+6+12+18
49,2025-02-19,2,4-3,71324.87870011397,75014.57397073114,2344.983303493608,300,22344.802598350296,18726.957821966473,862.3851145075913,1897.408574780815,1200.0,46538.38483546283,4878.420585936704,0.0,11084.535924115096,62501.34134551463,0,2.273736754432321e-13,9.094947017729282e-13,0.0210024579428136,3,selected,mean,tcn,False,True,0+6+12+18
50,2025-02-20,2,4-3,71307.18269749629,73517.91224264748,3054.6655086599917,300,22524.66790824917,18241.815959356147,1296.5920690811158,1200.0,1203.5167181396484,46453.18334678961,3701.0560813971,0.0,15533.904606344742,65688.14403453145,0,2.273736754432321e-13,9.094947017729282e-13,0.0200722920708358,3,selected,mean,tcn,False,True,0+6+12+18
51,2025-02-21,2,4-3,39067.49819732478,39618.52345783045,0.0,0,19235.613050733427,14235.24058095703,9057.888954720727,1203.5167181396484,2698.634484958587,17007.123845742786,523.3859854078352,0.0,0.0,17530.509831150623,0,1.1368683772161605e-13,9.094947017729282e-13,0.0193836250109598,3,selected,mean,tcn,False,True,0+6+12+18
52,2025-02-22,2,4-3,32993.18770287956,33715.35922863722,303.1954152303154,40,17948.040221439343,15430.983324132469,3656.734863227335,2698.634484958587,1706.33365744014,14313.719142161064,828.7981485831418,0.0,1479.5416588871726,16622.058949631377,0,1.1368683772161605e-13,8.526512829121202e-13,0.0210308339446783,3,selected,mean,tcn,False,True,0+6+12+18
53,2025-02-23,2,4-3,64772.41252039032,69075.76429349175,5842.29680844173,320,20220.56689629618,16834.359477696034,0.0,1706.33365744014,1200.0,40686.6666482496,7394.683639152197,0.0,33348.18629873403,81429.53658613582,0,2.273736754432321e-13,8.810729923425242e-13,0.0204089590115472,3,selected,mean,tcn,False,True,0+6+12+18
54,2025-02-24,2,4-3,76555.05319372813,77538.23818848458,47.49202786458329,20,21745.350072478515,16419.683919236246,4057.030446440228,1200.0,2526.721821634836,51152.00053049898,849.4191693597743,0.0,242.0318663740883,52243.45156623285,0,2.273736754432321e-13,9.094947017729282e-13,0.0194994159974157,3,selected,mean,tcn,False,True,0+6+12+18
55,2025-02-25,2,4-3,75521.34204615637,75997.42700776737,47.05915719401037,30,19627.890365049112,16794.28068596387,7389.553252542807,2526.721821634836,1531.5112768858553,49240.61154454324,838.184735949975,0.0,238.1449394869952,50316.94121998022,0,4.547473508864641e-13,9.094947017729282e-13,0.0207665829220786,3,selected,mean,tcn,False,True,0+6+12+18
56,2025-02-26,2,4-3,67151.48047514941,72272.85139131529,1490.541811925662,240,21613.84595983193,17805.575376661138,1140.2745867368164,1531.5112768858553,1200.0,42990.29641919705,6622.916699227317,0.0,7652.482121209465,57265.69523963384,0,2.273736754432321e-13,9.094947017729282e-13,0.0199920829618349,3,selected,mean,tcn,False,True,0+6+12+18
57,2025-02-27,2,4-3,64573.87925400559,68641.77202272929,3244.9859739377016,290,23023.94983610196,18619.12929282852,525.3532533935555,1200.0,1233.633416015625,39996.98988412654,6028.867143959943,0.0,17248.03159667537,63273.88862476185,0,2.273736754432321e-13,8.810729923425242e-13,0.021102541941218,3,selected,mean,tcn,False,True,0+6+12+18
58,2025-02-28,2,4-3,37011.694156742335,37206.66611263935,0.0,0,17881.000202594518,13225.337813199869,9258.410173244698,1233.633416015625,2631.7138059063955,16047.992397613636,177.0183339443979,0.0,0.0,16225.010731558034,0,1.1368683772161605e-13,9.094947017729282e-13,0.0175979589112103,3,selected,mean,tcn,False,True,0+6+12+18
59,2025-03-01,3,4-3,32259.999707760173,32507.86582714494,0.0,0,15697.304006574715,13846.692964477535,6998.488851714426,2631.7138059063955,1374.0730068485989,13362.577107536195,294.5914791687037,0.0,0.0,13657.1685867049,0,1.1368683772161605e-13,7.958078640513122e-13,0.0166500000050291,3,selected,mean,gru,False,True,0+6+12+18
60,2025-03-02,3,4-3,76298.35792488168,77071.18111474882,606.4988724817719,120,22349.5690227949,18259.8166146276,1229.6205123966288,1374.0730068485989,1200.0,50196.19977925922,1181.6939870921692,0.0,3077.6315699780216,54455.52533632942,0,2.273736754432321e-13,9.094947017729282e-13,0.0163656669901683,3,selected,mean,gru,False,True,0+6+12+18
61,2025-03-03,3,4-3,78649.57450548808,79622.93509090116,396.0571322135417,140,23171.41420439935,18733.36626772493,3563.7976531069585,1200.0,1239.4213753761576,51773.58983156496,1573.328103681638,0.0,1699.3304550209734,55046.24839026758,0,2.273736754432321e-13,9.094947017729282e-13,0.0164489999879151,3,selected,mean,gru,False,True,0+6+12+18
62,2025-03-04,3,4-3,71543.03943129435,73365.48857580047,179.90254792025047,120,22002.479665718616,17857.487767070626,200.94129173940053,1239.4213753761576,1200.0,46370.93625871001,2685.6568299622095,0.0,595.6555730712349,49652.24866174346,0,2.273736754432321e-13,9.094947017729282e-13,0.0162308749277144,3,selected,mean,gru,False,True,0+6+12+18
63,2025-03-05,3,4-3,74696.45944757463,74861.05802382788,443.0352961644692,90,22184.568045361026,17969.50011674243,4958.553374707084,1200.0,1200.0,47198.688188391534,261.4615068641664,0.0,2260.1961828576136,49720.34587811332,0,2.273736754432321e-13,9.094947017729282e-13,0.0164797910256311,3,selected,mean,gru,False,True,0+6+12+18
64,2025-03-06,3,4-3,67059.8978353253,69548.38407387692,1021.8846253417964,200,22440.443822796507,18176.75949646518,365.930239554048,1200.0,1200.0,42175.30527493978,3352.9633375912535,0.0,4064.964894902695,49593.23350743373,0,2.273736754432321e-13,9.094947017729282e-13,0.0164930829778313,3,selected,mean,gru,False,True,0+6+12+18
65,2025-03-07,3,4-3,32820.690891536666,32820.690891536666,64.19747239957803,30,16702.481609861876,13477.939602128416,8738.060822869451,1200.0,1256.745002066334,13547.61959944413,0.0,0.0,214.43422121303124,13762.05382065716,0,1.1368683772161605e-13,9.094947017729282e-13,0.0154379579471424,3,selected,mean,gru,False,True,0+6+12+18
66,2025-03-08,3,4-3,30574.810579208053,31391.75972152879,132.56865912882475,40,16532.0242405498,13217.840375197877,9147.004998639026,1256.745002066334,1449.0775127857346,12463.858779471777,844.4742096905918,0.0,453.9948394072281,13762.327828569594,0,1.1368683772161605e-13,9.094947017729282e-13,0.0141585000092163,3,selected,mean,gru,False,True,0+6+12+18
67,2025-03-09,3,4-3,71161.90822073913,71351.16542288757,934.5499789430952,180,22489.398646821755,18431.958271506017,4894.749976514942,1449.0775127857346,1209.5826599186198,44278.125628893686,289.583235552979,0.0,4635.219834397067,49202.92869884374,0,2.273736754432321e-13,9.094947017729282e-13,0.0142741670133546,3,selected,mean,gru,False,True,0+6+12+18
68,2025-03-10,3,4-3,69646.90881251378,71634.73984977198,696.5875229832754,110,22009.17870794259,17785.578261646064,65.65547645874074,1209.5826599186198,1256.08987301577,44705.98027370982,2632.5326901542503,0.0,3483.391042426043,50821.90400629011,0,2.273736754432321e-13,9.094947017729282e-13,0.0140568750211969,3,selected,mean,gru,False,True,0+6+12+18
69,2025-03-11,3,4-3,62581.82177258286,69144.3488723354,56.65979648632992,30,22851.88153875426,18413.94761783496,824.1559479024241,1256.08987301577,1362.841460300202,39492.47607917779,6625.315691893085,0.0,281.35912464981095,46399.15089572068,0,2.273736754432321e-13,8.755218772193984e-13,0.0146938750986009,3,selected,mean,gru,False,True,0+6+12+18
70,2025-03-12,3,4-3,69426.14094025403,69782.79431111709,561.3490873151043,160,21495.71138328448,17558.083534730613,3970.9808665449873,1362.841460300202,1200.0,43494.576100741775,509.3421412823153,0.0,2144.0148521808815,46147.93309420497,0,2.273736754432321e-13,8.810729923425242e-13,0.0145536659983918,3,selected,mean,gru,False,True,0+6+12+18
71,2025-03-13,3,4-3,66077.84926941954,69541.1934266186,2531.7917810577765,240,23173.19328635988,18746.48973061605,100.66363526587936,1200.0,1226.4409237060547,41556.69351346541,4053.607930153773,0.0,13109.912680545473,58720.21412416465,0,2.273736754432321e-13,9.094947017729282e-13,0.0148300830041989,3,selected,mean,gru,False,True,0+6+12+18
72,2025-03-14,3,4-3,29405.431071594143,29993.026273843785,183.25093440436717,40,16316.104752869627,13138.6034779634,10969.349950008593,1226.4409237060547,1312.4868924405023,11879.193596345984,601.6338005745534,0.0,666.6263571831321,13147.45375410367,0,1.1368683772161605e-13,7.958078640513122e-13,0.0133873329032212,3,selected,mean,gru,False,True,0+6+12+18
73,2025-03-15,3,4-3,29678.888013727963,30522.428448406357,432.891457242104,50,16227.681162444038,13245.659944776124,7049.1735379805505,1312.4868924405023,1200.0,12036.660221400602,896.1564543541191,0.0,1496.6156669971276,14429.432342751848,0,1.1368683772161605e-13,9.094947017729282e-13,0.0134997919667512,3,selected,mean,gru,False,True,0+6+12+18
74,2025-03-16,3,4-3,65897.97526347786,67483.95215609214,899.7746899776198,130,22746.148564134037,18424.38033694857,710.9116855509544,1200.0,1200.0,41113.535251179106,1677.0986247446435,0.0,3678.480648794274,46469.114524718025,0,2.273736754432321e-13,9.094947017729282e-13,0.0148200410185381,3,selected,mean,gru,False,True,0+6+12+18
75,2025-03-17,3,4-3,63722.72876024835,64575.67787693952,185.83991238183376,50,21886.120344775387,17543.335497536296,2560.601508748924,1200.0,1404.9133130353007,38316.97984159233,1083.265723132794,0.0,1119.680697663954,40519.92626238908,0,2.273736754432321e-13,9.094947017729282e-13,0.0145420000189915,3,selected,mean,gru,False,True,0+6+12+18
76,2025-03-18,3,4-3,69819.01424547317,69851.54665656529,251.69136491503895,90,20527.00353373501,16811.294844057127,5261.570965135783,1404.9133130353007,1200.0,43618.66944717255,41.4850912782275,0.0,804.8139401588853,44464.968478609655,0,2.273736754432321e-13,8.837375276016246e-13,0.0146632080432027,3,selected,mean,gru,False,True,0+6+12+18
77,2025-03-19,3,4-3,59076.98338548637,65222.857064905045,96.87043492610368,40,21639.54636836832,17457.97386295858,1672.68454442141,1200.0,1277.842994910843,36286.81469787299,5765.727684892252,0.0,437.0817168502791,42489.62409961552,0,2.273736754432321e-13,9.094947017729282e-13,0.0152067079907283,3,selected,mean,gru,False,True,0+6+12+18
78,2025-03-20,3,4-3,63279.70585336984,64754.06996219259,1779.8162311695985,230,21014.648889803757,17082.346687213045,392.622174104818,1277.842994910843,1210.6417877197266,39182.09853452713,2003.3157345891625,0.0,9282.774246690264,50468.18851580656,0,2.273736754432321e-13,9.094947017729282e-13,0.0147837499389424,3,selected,mean,gru,False,True,0+6+12+18
79,2025-03-21,3,4-3,28630.15327995206,29148.50661820841,619.6728263390322,180,15655.151833547134,12680.451695137695,14760.01478947134,1210.6417877197266,1210.8876655369286,11373.912281767502,513.1106370307577,0.0,1933.138679510942,13820.161598309202,0,2.273736754432321e-13,7.958078640513122e-13,0.0138357499381527,3,selected,mean,gru,False,True,0+6+12+18
80,2025-03-22,3,4-3,30161.525180453584,30440.558230990697,0.0,0,15966.96443637916,12446.423657031248,11038.817718309449,1210.8876655369286,1751.7960393545663,12147.071398264025,318.279875880436,0.0,0.0,12465.35127414446,0,1.1368683772161605e-13,8.526512829121202e-13,0.0138000830775126,3,selected,mean,gru,False,True,0+6+12+18
81,2025-03-23,3,4-3,65832.48869447454,66034.22818020044,754.7998944864551,180,20867.50011315285,17353.984032453445,4505.791877320838,1751.7960393545663,1250.3416606882954,40002.571059957634,387.68030393912613,0.0,3919.558037235525,44309.80940113228,0,2.273736754432321e-13,9.094947017729282e-13,0.0141737079247832,3,selected,mean,gru,False,True,0+6+12+18
82,2025-03-24,3,4-3,63100.217880828175,63940.978431971875,384.3906883431222,70,22146.435692667343,17983.920405680008,2164.3567499943233,1250.3416606882954,1200.0,38354.952530588125,1024.647664759728,0.0,1631.96468332178,41011.564878669626,0,2.273736754432321e-13,9.094947017729282e-13,0.0146861670073121,3,selected,mean,gru,False,True,0+6+12+18
83,2025-03-25,3,4-3,69548.85813906163,69592.57307558507,478.710696389976,90,21615.932990960573,17461.81073228841,4967.036796636217,1200.0,1252.3277670996094,42603.91152915259,66.859330298579,0.0,2222.092470502647,44892.86332995382,0,2.273736754432321e-13,9.094947017729282e-13,0.0146802080562338,3,selected,mean,gru,False,True,0+6+12+18
84,2025-03-26,3,4-3,60760.72587395561,62001.197013011755,471.533283795246,160,21086.213053123593,17126.927563419762,2920.8899404365097,1252.3277670996094,1200.0,37019.528583570594,1510.8498490823968,0.0,2014.2914903653812,40544.66992301838,0,2.273736754432321e-13,9.094947017729282e-13,0.0145367090590298,3,selected,mean,gru,False,True,0+6+12+18
85,2025-03-27,3,4-3,60614.29650869487,61473.76598839765,1867.857749645952,260,21157.274823533146,17126.343065905276,593.7025804157344,1200.0,1212.2772679517504,36266.55826251623,1415.2405607779228,0.0,8636.853680510634,46318.652503804784,0,2.273736754432321e-13,8.979483823168266e-13,0.0145744170295074,3,selected,mean,gru,False,True,0+6+12+18
86,2025-03-28,3,4-3,28991.545347145697,29221.361930969855,23.072077494304224,10,15295.12159412585,12322.076729551189,15449.50837722283,1212.2772679517504,1286.6903364970342,11585.458406053129,224.4946467603516,0.0,96.49896411992742,11906.452016933406,0,1.1368683772161605e-13,7.958078640513122e-13,0.0132159169297665,3,selected,mean,gru,False,True,0+6+12+18
87,2025-03-29,3,4-3,28235.362321547407,29079.70015977576,135.48390554361563,50,16622.718849654382,13448.558181484375,18333.814213816036,1286.6903364970342,1304.2948773144533,11126.420721823106,841.8880470303118,0.0,451.6122478253813,12419.9210166788,0,2.273736754432321e-13,9.094947017729282e-13,0.0136179169639945,3,selected,mean,gru,False,True,0+6+12+18
88,2025-03-30,3,4-3,62215.552763759486,62268.80669534718,865.7411599989273,100,22078.132484300106,17977.152701866093,3687.9483729120902,1304.2948773144533,1200.0,36464.442456485966,97.63655463834615,0.0,4127.190351123188,40689.2693622475,0,2.273736754432321e-13,9.094947017729282e-13,0.0140253339195624,3,selected,mean,gru,False,True,0+6+12+18
89,2025-03-31,3,4-3,55762.82324254072,61020.45013323844,291.06716279720064,80,21536.93680040687,17272.112007121883,95.30301941731771,1200.0,1392.0075568974248,33990.799460590104,4825.115660748491,0.0,1614.6276760928736,40430.542797431466,0,2.273736754432321e-13,9.094947017729282e-13,0.0143092080252245,3,selected,mean,gru,False,True,0+6+12+18
90,2025-04-01,4,4-3,64037.93589301976,64530.17728645592,0.0,0,21221.919723782612,17189.030106583577,288.4361525902159,1392.0075568974248,1392.812967653357,39638.085502402675,760.7112835465555,0.0,0.0,40398.796785949235,0,2.273736754432321e-13,9.094947017729282e-13,0.0142917910125106,3,selected,mean,tcn,False,True,0+6+12+18
91,2025-04-02,4,4-3,61658.6443825085,63316.638163578034,1478.3571337628596,190,21232.507818912356,17356.797464973628,483.94954340216304,1392.812967653357,1216.7394880371094,37051.07882582318,1728.4854936787713,0.0,7761.432137822275,46540.99645732423,0,2.273736754432321e-13,8.952838470577262e-13,0.0152367079863324,3,selected,mean,tcn,False,True,0+6+12+18
92,2025-04-03,4,4-3,63044.480656123815,63084.932679960075,569.440031901123,120,22020.438932193607,17820.038511505045,3590.4420245059637,1216.7394880371094,1235.0917364501952,38288.11956635387,29.28565685383464,0.0,2883.7033450986883,41201.10856830639,0,2.273736754432321e-13,8.100187187665142e-13,0.0127970830071717,3,selected,mean,tcn,False,True,0+6+12+18
93,2025-04-04,4,4-3,27554.924380577937,27738.697000508433,154.2511454236651,60,15961.33889428992,12937.7076147972,18438.514616439385,1235.0917364501952,1225.066058203125,10557.1800144442,165.75600595147836,0.0,302.99523597319455,11025.93125636887,0,2.273736754432321e-13,9.094947017729282e-13,0.0119533750694245,3,selected,mean,tcn,False,True,0+6+12+18
94,2025-04-05,4,4-3,27185.105455720262,27862.045358029995,242.5099132483729,60,15152.693741307035,12296.241382841512,13203.987929479505,1225.066058203125,1200.0,10624.366998721294,675.1953681207665,0.0,931.3472992581565,12230.90966610022,0,1.1368683772161605e-13,8.952838470577262e-13,0.0117448340170085,3,selected,mean,tcn,False,True,0+6+12+18
95,2025-04-06,4,4-3,59978.23265298373,60347.88346973182,598.0015714236225,90,21693.774583580904,17428.957795542326,2270.9919864501944,1200.0,1358.888463509115,35973.643611083535,523.232748658979,0.0,3377.202527042092,39874.0788867846,0,2.273736754432321e-13,9.094947017729282e-13,0.012373499921523,3,selected,mean,tcn,False,True,0+6+12+18
96,2025-04-07,4,4-3,55099.65924757348,56830.2683170111,249.4451907662755,90,20879.412195384568,17055.3234954197,12.90552447916707,1358.888463509115,1200.0,33115.95021670714,1702.6477716231634,0.0,958.9458153789652,35777.543803709275,0,2.273736754432321e-13,9.094947017729282e-13,0.0127376669552177,3,selected,mean,tcn,False,True,0+6+12+18
97,2025-04-08,4,4-3,61068.62050258967,61241.84083773355,297.2073524544287,60,22249.9730885489,18022.478201724607,2958.3596866970192,1200.0,1200.0,36619.52190648377,315.4116948335699,0.0,1084.2085677485347,38019.142169065875,0,2.273736754432321e-13,9.094947017729282e-13,0.0128699999768286,3,selected,mean,tcn,False,True,0+6+12+18
98,2025-04-09,4,4-3,60516.042931309465,62931.52779554381,453.1683012825498,170,20528.602442777858,16628.16797865006,349.95061603190175,1200.0,1200.0,36136.019765945544,3185.1909228658556,0.0,1306.827515221671,40628.03820403307,0,2.273736754432321e-13,9.094947017729282e-13,0.0126888750819489,3,selected,mean,tcn,False,True,0+6+12+18
99,2025-04-10,4,4-3,58847.169540004965,60013.691075482384,901.2981181887368,170,21697.869471873397,17508.961264683916,2265.443086481642,1200.0,1273.6811194816987,35416.15706008185,792.4547673508002,0.0,4349.9843980404385,40558.59622547309,0,2.273736754432321e-13,9.094947017729282e-13,0.0129427498904988,3,selected,mean,tcn,False,True,0+6+12+18
100,2025-04-11,4,4-3,26041.5894520283,26794.2302060952,314.0069601977554,80,14573.352602520878,11870.72861557544,19088.963012680844,1273.6811194816987,1200.0,10106.810743548776,714.7963956526211,0.0,765.6754857715583,11587.282624972955,0,1.1368683772161605e-13,9.094947017729282e-13,0.0115288749802857,3,selected,mean,tcn,False,True,0+6+12+18
101,2025-04-12,4,4-3,27065.892364089876,27065.892364089876,35.31876908919048,50,14820.699890894082,11967.981807937684,15223.332500222668,1200.0,1240.8723374294705,10360.346217807572,0.0,0.0,51.64554206084879,10411.99175986842,0,2.273736754432321e-13,8.881784197001252e-13,0.0101782920537516,3,selected,mean,tcn,False,True,0+6+12+18
102,2025-04-13,4,4-3,55991.2622914571,58243.20124302912,400.9146666640579,100,21254.80311183063,17153.041293932423,265.99560846163547,1240.8723374294705,1311.2603670410156,33891.97092895538,2876.3777653763777,0.0,2216.751409028479,38985.10010336024,0,2.273736754432321e-13,9.094947017729282e-13,0.011285958928056,3,selected,mean,tcn,False,True,0+6+12+18
103,2025-04-14,4,4-3,57387.69674531047,57387.69674531047,195.07104643391935,20,21270.480154406992,17197.924456235352,982.180293572745,1311.2603670410156,1345.8875546346928,34270.35928520923,0.0,0.0,1256.9903390962045,35527.34962430544,0,2.273736754432321e-13,9.094947017729282e-13,0.0111128330463543,3,selected,mean,tcn,False,True,0+6+12+18
104,2025-04-15,4,4-3,53151.868519912816,55167.890379683406,55.68384984863114,30,20813.597782824956,16738.56367161653,1009.1112849902768,1345.8875546346928,1479.7214796032265,31850.35038185944,2407.1047045902883,0.0,188.0284360304628,34445.48352248019,0,2.273736754432321e-13,9.094947017729282e-13,0.0115477920044213,3,selected,mean,tcn,False,True,0+6+12+18
105,2025-04-16,4,4-3,56896.546741348095,59194.58385810965,328.88869330273474,120,20145.76127546076,16569.815964766112,167.9352907177322,1479.7214796032265,1200.0,34180.55015940987,2427.862070407738,0.0,1261.4506447642157,37869.86287458182,0,2.273736754432321e-13,9.094947017729282e-13,0.0117017920129001,3,selected,mean,tcn,False,True,0+6+12+18
106,2025-04-17,4,4-3,53521.45096364434,56335.732982966176,507.39799729410487,90,19911.727510772533,16124.941925620284,188.00304510802928,1200.0,1203.9526201171875,32236.29446410096,2623.440863678914,0.0,2917.4012197700804,37777.136547549955,0,2.273736754432321e-13,9.094947017729282e-13,0.0117274170042946,3,selected,mean,tcn,False,True,0+6+12+18
107,2025-04-18,4,4-3,26244.959307184577,26669.138890762173,50.91795116552498,30,14235.866840036828,11332.04983644676,17462.122655004292,1203.9526201171875,1425.0662912094906,10215.966850610488,388.08342596351736,0.0,128.08698734041192,10732.137263914416,0,1.1368683772161605e-13,9.094947017729282e-13,0.0106144590536132,3,selected,mean,tcn,False,True,0+6+12+18
108,2025-04-19,4,4-3,25587.227413543595,25984.16113323385,280.0778140075728,70,16318.338556374889,13412.875716410888,16574.09685727742,1425.0662912094906,1208.3757514903427,9739.391201301292,362.5316807671815,0.0,1025.2368536233548,11127.15973569183,0,2.273736754432321e-13,7.389644451905042e-13,0.0107864999445155,3,selected,mean,tcn,False,True,0+6+12+18
109,2025-04-20,4,4-3,53631.448443178466,54961.07862197719,921.2847872369788,70,20356.142223470793,16459.30063401574,27.776936425781628,1208.3757514903427,1240.7919370410154,32149.163116671327,1096.913511863338,0.0,5052.979144533857,38299.055773068525,0,2.273736754432321e-13,9.094947017729282e-13,0.0109940000111237,3,selected,mean,tcn,False,True,0+6+12+18
110,2025-04-21,4,4-3,55048.61615346126,55048.61615346126,130.68726153938698,40,19839.41491767939,16048.320078043947,2871.2981920318675,1240.7919370410154,1264.7986095703125,32678.402436717304,0.0,0.0,318.79096520265267,32997.193401919954,0,2.273736754432321e-13,9.094947017729282e-13,0.0106297080637887,3,selected,mean,tcn,False,True,0+6+12+18
111,2025-04-22,4,4-3,50832.115237476304,54876.38173881943,820.3185531854635,110,18958.366968165796,15414.59599282757,0.0,1264.7986095703125,1200.0,30714.78880405848,4917.446137595678,0.0,3865.019974900397,39497.25491655456,0,2.273736754432321e-13,8.668621376273222e-13,0.0118360000196844,3,selected,mean,tcn,False,True,0+6+12+18
112,2025-04-23,4,4-3,51566.09256468879,55579.196849481705,130.88194412565218,70,20078.64794532546,16217.923025635491,449.43715725071814,1200.0,1250.868677864583,31178.471340847635,3209.8976889720734,0.0,555.8217782831962,34944.1908081029,0,2.273736754432321e-13,9.094947017729282e-13,0.0112659579608589,3,selected,mean,tcn,False,True,0+6+12+18
113,2025-04-24,4,4-3,50640.46137749181,52532.935530650626,659.9336702569547,190,19443.605340625654,15795.102135984907,2454.2592962668277,1250.868677864583,1200.0,30419.034459812683,1624.6806953558612,0.0,3052.974358760421,35096.68951392897,0,2.273736754432321e-13,9.094947017729282e-13,0.0112231670645996,3,selected,mean,tcn,False,True,0+6+12+18
114,2025-04-25,4,4-3,24914.13656750432,24933.61593212427,461.5165840730804,50,13803.198277252322,11163.713040694987,20755.289629640018,1200.0,1218.7528487548827,9284.43324692568,8.675953307899213,0.0,1316.6089293493924,10609.718129582972,0,1.1368683772161605e-13,9.094947017729282e-13,0.0103324580704793,3,selected,mean,tcn,False,True,0+6+12+18
115,2025-04-26,4,4-3,24792.388674815615,25202.11208628139,526.2871932636695,90,14455.33416461719,11721.55152633065,22924.42300792519,1218.7528487548827,1204.6074565429687,9459.511726912016,396.8021456698066,0.0,1899.608214740878,11755.922087322702,0,2.273736754432321e-13,7.567280135845067e-13,0.01003704208415,3,selected,mean,tcn,False,True,0+6+12+18
116,2025-04-27,4,4-3,49636.41497803111,52112.63455787163,921.09642433162,100,18732.48990585094,15149.56168249219,877.3315755111648,1204.6074565429687,1231.0020579286022,29645.938103201926,3330.205005431296,0.0,5326.198423340411,38302.34153197363,0,2.273736754432321e-13,9.094947017729282e-13,0.0099746249616146,3,selected,mean,tcn,False,True,0+6+12+18
117,2025-04-28,4,4-3,54913.57827065892,59095.9500539921,1086.71318791791,120,17730.414403252722,14235.198613067969,65.4801350585941,1231.0020579286022,1371.4876730027486,33088.135231004904,5654.452841820637,0.0,5718.606116765379,44461.194189590926,0,2.273736754432321e-13,9.094947017729282e-13,0.0102525829570367,3,selected,mean,tcn,False,True,0+6+12+18
118,2025-04-29,4,4-3,51774.418841437495,53060.56230851184,148.41424267577963,10,18451.021033169665,14809.361639881105,2134.10344123239,1371.4876730027486,1522.560336320892,30741.96036635022,1949.6791310662825,0.0,982.2054580283096,33673.844955444816,0,2.273736754432321e-13,8.970602038971266e-13,0.0103322910144925,3,selected,mean,tcn,False,True,0+6+12+18
119,2025-04-30,4,4-3,48532.830342921254,50928.63876695264,870.8128717755512,150,17373.824106706445,14363.101829121024,531.8749278094374,1522.560336320892,1200.0,29071.239851883893,1865.7688373346384,0.0,4164.45796257797,35101.466651796494,0,2.273736754432321e-13,8.668621376273222e-13,0.0106678339652717,3,selected,mean,tcn,False,True,0+6+12+18
120,2025-05-01,5,4-3,48502.054307207654,52007.30272653648,3201.44947610905,250,18897.526941692515,15306.996822770936,606.8432837239559,1200.0,1200.0,30099.14091789342,4980.477670420756,0.0,15596.046626736808,50675.66521505098,0,2.273736754432321e-13,8.810729923425242e-13,0.010462166974321,3,selected,mean,gru,False,True,0+6+12+18
121,2025-05-02,5,4-3,25753.43061708521,26691.213090632456,2069.0322718478983,200,13674.368225037071,11076.238262280029,11871.795316389973,1200.0,1200.0,10415.720095654397,1136.206491069998,0.0,8613.173544663452,20165.100131387844,0,1.1368683772161605e-13,7.958078640513122e-13,0.0096945000113919,3,selected,mean,gru,False,True,0+6+12+18
122,2025-05-03,5,4-3,25877.437305450443,26209.90237319788,2163.5039895577797,110,15745.293680320308,12753.687881059448,16514.628913494795,1200.0,1200.0,9954.236869853594,320.5432715525051,0.0,8746.997036251381,19021.777177657477,0,2.273736754432321e-13,8.810729923425242e-13,0.0099370829993858,3,selected,mean,gru,False,True,0+6+12+18
123,2025-05-04,5,4-3,51842.63743784399,52660.668346318525,2575.824237800916,230,18146.81719004193,14683.700855208375,38.70891595255088,1200.0,1216.9122985839845,31756.65047518769,1254.3745905313413,0.0,12861.465817381242,45872.49088310026,0,2.273736754432321e-13,9.094947017729282e-13,0.0104912089882418,3,selected,mean,gru,False,True,0+6+12+18
