day,slot,matched,net_paths_sha256,price_sha256,frozen_source_sha256
331,0,True,8db80751ce455b11880c8e7bf4684aa792ad2c7a4da49f11efdfafeb8066d443,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,cb4b82ad6bf74bb0a93cbafae9382a11be22494025fb1c3c95bbacfc52148b62
332,0,True,3fa8c1d9e0b5f8a45245ff9b85673cc7cf008cdca59a6c1cea0bdb547f762a69,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,0f459288353228d37109769b90862e4cba3d24d707d8bde6fb90ca2fae2a8ebb
333,0,True,292e07e0ea09da3845dc7e93dcb42e89677c3018e595174e46cdc528674ae60d,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,ede1236773ac3f9190dbca139b079a905e213c210e069cb66f781662c5b7ffbd
334,0,True,584b5f9bb61a1a8cd56d7fee2ccffeb7129c1f3a1ab5c1f19f3f56ca2554617c,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,42682771b06a7404280c80387a713f7bbe7e0dce89e8fdd98088e4cec98bc5d1
335,0,True,f81b7ade6009d307179e9d2b6d401d7cad59ec9fe3c08326f915ad70d9754762,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,2849b48fdedea30bfae3ab7cf6bf19c23a9bd4930403a41581056a2370520c0d
336,0,True,fc6d82c902bba6dbd7afce2ad1b0f94d2f31636d2787db1fadbc5029ab04e576,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,b6719d27be30f2cb4d131e825e9b7757cd9ffcbca7e6420db21ddc6575f88cf0
337,0,True,b548f88b0cdb58ac5b1ce58e654fdb9ddc9860d3e873dd5c10d526d048950f73,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,d861956eba5fca9b78184c74190d2f0b2868149a90031a5c75dc8100a499fc0b
338,0,True,dfa062c1f44e84ee5bb0f2acae961706bfc54f1ec542711e86a47f68f6906ede,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,92e586c0df441b62c7a5adffc3658d15039505b570b00927ff59c96d5813614e
339,0,True,25f4e52e084456beaa93e0c370318a4fbe73297caa56c5ce6692d9ebe259bcc4,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,c206ab088c8f8d67ca33689e7d2454416607ba3b4e311ee30dd57e852b12453a
340,0,True,88440ff44c7b85b31f72fe250c112017722973683ac9e14ec29d391150f96da4,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,4da1c4a04fed5284e0cf98a0d628c76c718d31fcf80aeabaffa1f39758c0f202
341,0,True,ef106422cb30b42c8aa0740a846949c9adc61d2cd79bc10f0a4730fef2b26c09,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,10a5f3364e63d6cb71549aaacea60a1fd364b1e3f4f8a25af6ee0681a5a170f8
342,0,True,672de047b4ea4d650eee43963f4d5c562027f0e493481e96ef0d52dbf9c327ae,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,760bb2219c69bd40da337d2511dd9aea457e5b99c090d75320adbd763a4f076d
343,0,True,61968a10403ec9e0f5b0fe96971d5f1d8a93cc665d594d19e38b1af68838bc7f,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,339a89ee10c3b3337a7013d7a89a58d177e8c16e8208cdcc0945dd2ddb8872c0
344,0,True,7a85b96e46bcdc2965724255a2b5f44a1049c7245a7f440b252b77e61734aa84,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,f449c0007792c71c138e05a30b84e5e6a2925df60ae2765e92ebe8a3d854b338
345,0,True,4dbc4ce4bf667d8956bf986bc969d64b79ee6808c880f1c575933182c462f895,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,5b6dfd8305a2bfa567fa1b6595034fa7ab47797c5e3c638adfb4e8a826795f7b
346,0,True,13edd085170696ff8cbe7d975b3c5722f304af9ee6015d97a4f357093ca92d13,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,42fb00e1bfd7c6f197edfa3a96162d32829c7d62dcf752e2d747abce4cef1ea8
347,0,True,d9cf71dc2bb3de34f7e1074b9159d6b13f08ab1884b4e8e68b49e7fb912316d7,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,427ce68bb9f807ba7ab488bd9b7b4d6ab071a853c3a8d438ebcf35b27028e00e
348,0,True,5f3c175f377d903c6633130a538ec754a9c4a708064ac104d0ee1c9b123f086e,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,5a8bb207fbe2776987f8455aedd83432204bf00dcbfb113e877ab221a9d07b10
349,0,True,98b5281d6848d881db03ddefa400ff9febca567be44d6d8c3edfa04cd7d14dc8,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,2a429685b527fc08d27178e5b85f74f05633a3974a330e7a189d9d95942823c8
350,0,True,07bfcb07e36c503f637a50ae07679c93ef131cd86d63a00d79501caea549bf61,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,212abeee2ce4ed7ed5c8ed4da1227de40a11278e8874619054f1a8cfb94323eb
351,0,True,bb0d41c88d01c4b6826f76115201a63bc5100a1379afc228f428d97bb907a652,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,5a4eca84a0f3ddbed646a8018801f9b9817d4379bcde88847a73f7bb9923c07d
352,0,True,128007862ff016a9ef06faba5d516e5826d2dc98fd9617f866816c9dad4a149d,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,7570fd80850cbd0343e395978b471af4e8925f5afa79e28b6d2d6c7855deb136
353,0,True,c763a0acc944f0e91aca659581e7c721a351be3303899af74ae6c5e209f22f44,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,bbb920827841e4dcf3c89adedb0904505258138f01556e2aea80b76e0508aedd
354,0,True,7d33d72eda8d2e1c42bde5b05a080f05be1516a663a1181ffb46b0e474b0b26e,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,706d6afaa0e23dbe4d7024dbb1e0694287a6c39d6b95b6d64652b2a4dfb659c5
355,0,True,5c6c12b5bd52728510029c5005ec507628ce51a711508923aff3912e8e89bdf3,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,4d4c77c5664d98546a54382e0026cab13ef1a6afaed972df5b59a7cf728da161
356,0,True,dc547e132e67f1015a2866db0aabcb30525957dd2634219fb02cabed31900182,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,799cfff03b8f48033abd5d0710e8683b7d8d7765eb5289b2dbd02f7feebb0a25
357,0,True,c7fac7fb2e6e2d7fb0c31e58c2f62a8f8376443d88103f5f355890a781607843,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,f9aeac1f332ccb64c1c85cd11d2af66a3f52d6e9d0598b1a138733eb54552eaf
358,0,True,d791071e0b66724f250082afb100e0952b4c04159ebcfa3a60104238a2afe2d3,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,b3e78e77db262c2d61a02ee6d06f1e85b167d8d2ce7369a0983240f4e84c2597
359,0,True,4f45b2e17b788e4f17117140cb1be8c02aac0332c6c1a57f93211068eee174e6,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,fd3bdd2f86adca2477c825aec94447dc4a919899e57aec2bd6860cbbc98ab21b
360,0,True,068e953d774d27308a0af05f225b9ac7bbd0134a6e12e207e437e1cc49d71306,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,fda034cb2c0f7ef34f3f83cbd17f8f4cf39b967d934d294902e27c497637a71f
361,0,True,bc932585249381d549f2b945ab545a3dd513951db77b3b718ff4659fa80fab0d,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,1623def5cac09fd4f3b7caf6054da862c737033fb9d4969e24f1eb62bc9debab
362,0,True,fea6b2c66e8369e3d1ac4150be8dae84ccc9e16a363253b037dc5269afbc8c7e,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,be0ccc7d9f5094c55e7bfd6a0d5d32424e068949dcec56b16f3a27564f53b480
363,0,True,b730a90bbb8f59d53cf93578ff6cd6d795445b84f603ef279fcd361ab57a562e,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,3a2c332a130edecd79942fabebf8ad28f27bb48078a855aea7460984064dead2
364,0,True,d8ffe6fc81b62e87092d53e1563c36b6f98d6e4db5b1b3073495bccf284f46dd,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,3cd2b1b6abd36888821933b5961b8597f81f9f9908372be1f85d17d77ce3eba2
