model,model_id,role,seed,issue_hour,evaluation_start,evaluation_end,forecast_source,target,date,actual_kwh,predicted_kwh,signed_energy_error_kwh,within_day_cumulative_error_rmse_kwh
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-04,6430.80225,10134.288898852852,3703.4866488528532,2368.9861689615414
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-05,12044.114983333333,5997.808233355586,-6046.306749977749,3700.7389075504366
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-06,54410.07626666666,55350.750931226845,940.6746645601796,581.0696036675471
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-07,53242.71928333334,54543.61716389287,1300.8978805595461,1040.0891647317248
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-08,54353.193616666664,55658.22767813868,1305.0340614720178,1105.5817484198792
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-09,59134.31101666667,55447.50939777854,-3686.801618888134,2370.8083254548055
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-10,54460.637899999994,55078.3817872248,617.7438872247966,437.8706175047346
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-11,5316.650166666666,7496.936056403313,2180.2858897366473,1398.7241442453992
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-12,9025.16055,7931.829255094551,-1093.33129490545,862.2644434681001
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-13,54276.35848333334,52719.19945893943,-1557.159024393901,1163.1140453663827
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-14,52528.0318,52607.77389269167,79.74209269167265,569.203601904518
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-15,50139.42883333333,53641.50292467737,3502.074091344035,2664.50308960754
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-16,55779.59195,53316.57716694711,-2463.0147830528895,1709.3923927246303
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-17,52868.34235,52902.75695227139,34.41460227139047,184.51434445609206
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-18,6354.117183333333,4962.330261297359,-1391.7869220359728,1183.9989501763228
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-19,6784.679250000001,6580.980893225992,-203.69835677400837,649.387833474174
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-20,51957.74488333333,51813.0160480272,-144.72883530613535,266.5329185309097
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-21,48516.910383333336,52016.70182150715,3499.7914381738124,2316.7846648263717
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-22,52152.92931666667,50028.97633710162,-2123.9529795650483,1468.7105369962549
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-23,51399.91671666668,51776.682885395996,376.766168729323,339.97768275637293
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-24,47090.106700000004,50734.798657257255,3644.691957257253,2369.475977837451
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-25,2000.3576500000006,3950.892336371184,1950.5346863711827,1269.1050141759695
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-26,70.1936333333324,1902.7319847957513,1832.538351462419,2073.4200510798314
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-27,48573.471183333335,48336.86088296082,-236.61030037251376,390.15505643756154
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-28,56621.96731666667,48569.41888277964,-8052.548433887026,5507.599385148335
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-29,47433.21371666667,49601.35495172671,2168.141235060041,1706.3291219535517
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-04-30,48256.85443333333,50032.04360614069,1775.1891728073542,1130.685018156187
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-01,51011.3788,47711.06044047743,-3300.3183595225655,1219.2143155544622
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-02,14290.320083333334,2096.32464010226,-12193.995443231071,7188.208456498912
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-03,8867.171649999998,6211.548502705548,-2655.6231472944523,1222.7884301283816
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-04,51734.66733333334,49548.22549324214,-2186.4418400911954,963.3896303493473
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-05,55076.0068,52889.34837240977,-2186.6584275902223,1362.0012167659988
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-06,52870.08236666666,49194.37050405156,-3675.711862615102,2124.2321894498655
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-07,55067.845949999995,53991.15468268762,-1076.6912673123873,592.1360971691879
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-08,55826.51240000001,55583.49910542488,-243.01329457512193,707.4007141997906
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-09,8499.38585,9134.806973781777,635.4211237817766,317.20475542354626
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-10,12121.045283333335,7772.671573418523,-4348.373709914812,2892.88761345237
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-11,55484.07908333334,53460.200315787166,-2023.8787675461626,1228.8390720585426
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-12,51931.19523333333,54335.09999031199,2403.9047569786594,1890.5862886758835
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-13,53129.212766666664,53500.876448786956,371.66368212029084,440.5372483034158
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-14,53014.14878333333,51441.56348034691,-1572.5853029864265,1093.6790803256388
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-15,52765.05828333334,53015.245135614845,250.1868522815092,363.57540744752527
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-16,2715.5065333333328,7739.805856476175,5024.299323142844,3392.575309128534
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-17,10448.799083333333,6807.691526397134,-3641.1075569362006,2283.6372467861333
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-18,53676.1681,51593.04348052535,-2083.124619474638,1874.7501191760325
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-19,47515.216550000005,52498.847733411705,4983.6311834117005,3258.81443306415
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-20,54527.39481666667,50073.31676010846,-4454.0780565582145,2670.552334812834
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-21,51362.61528333334,53151.90964725614,1789.29436392281,1511.7035350237484
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-22,50816.63081666667,50670.58570058894,-146.04511607772466,211.30506561059548
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-23,6420.9488833333335,5809.987824648783,-610.9610586845502,677.308263697238
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-24,3754.5013833333323,8060.727710745188,4306.226327411853,2478.8782900328933
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-25,48545.01018333334,49573.61195262932,1028.6017692959786,842.9902999315044
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-26,54579.83295,49864.76026275177,-4715.072687248236,3578.5560765720006
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-27,49390.367300000005,50582.57971148883,1192.2124114888268,810.2607838792613
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-28,52273.824100000005,51288.28379409972,-985.5403059002841,1168.1640656258955
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-29,54110.12350000001,51871.966504758726,-2238.156995241265,1529.1598926590184
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-30,6596.233266666667,7641.9220525787,1045.6887859120336,1112.376095034674
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-05-31,8389.181550000003,7904.094611108555,-485.0869388914455,517.6611283921756
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-01,71224.8263,50840.95635736854,-20383.869942631456,11917.501911928566
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-02,68640.80745,61603.75887293627,-7037.048577063738,3576.27993022548
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-03,68192.36683333333,65783.38287423941,-2408.9839590939278,1150.3191699897193
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-04,69645.26081666666,66219.61201478937,-3425.6488018773034,1623.9614632235089
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-05,71149.31801666667,67949.71363582788,-3199.604380838782,1503.7497692631614
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-06,30854.9954,23013.52810928972,-7841.4672907102795,4339.961453225636
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-07,31126.513166666668,23617.610131585523,-7508.903035081142,4319.857837014109
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-08,65184.92326666667,78770.71654582016,13585.793279153479,8474.729672675712
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-09,70932.71273333333,72626.13150534914,1693.4187720158145,673.9172905759724
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-10,71618.44423333333,71790.3005302449,171.85629691157087,488.68920528764806
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-11,76084.44631666667,70634.87751110258,-5449.568805564094,4258.845249219614
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-12,72452.39143333334,74963.75760458571,2511.366171252373,1159.4731817388547
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-13,28345.3137,29369.84419306517,1024.5304930651698,770.071028162575
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-14,26193.34275,29609.903406612866,3416.560656612868,2222.7611275155455
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-15,70626.97433333333,74486.9023828117,3859.9280494783675,1935.157510593602
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-16,72694.05281666666,72465.67307558004,-228.37974108662078,737.2890409827561
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-17,74637.01121666667,72600.4612816554,-2036.5499350112602,1519.5299994088882
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-18,70928.3909,72309.91557156072,1381.5246715607154,719.3005453458798
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-19,68259.5042,72693.87106369251,4434.366863692512,2508.2393585044456
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-20,22400.58085,28349.395965028234,5948.81511502824,3523.3784840589246
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-21,19334.7404,25674.908478685407,6340.168078685412,3746.830239368904
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-22,67457.3411,67402.34757420009,-54.99352579991213,673.8744262482456
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-23,67061.28600000001,67890.24306988866,828.9570698886704,639.606077480311
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-24,76268.79225,67635.07202650169,-8633.720223498312,6273.869333299404
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-25,70437.42136666666,69279.7756073225,-1157.6457593441694,1268.1686369997124
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-26,67547.38383333333,69699.16341845717,2151.7795851238457,1321.6215857228185
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-27,19771.645866666662,26815.663799461978,7044.017932795311,4323.69587131392
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-28,21776.926116666666,21704.79853910166,-72.12757756500673,552.9355860981788
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-29,69267.76853333334,69283.73699058197,15.968457248630026,588.9335915800585
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-06-30,69877.68398333334,68024.11117812463,-1853.5728052087106,1451.7721617569684
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-07-01,78866.54403333332,70106.55980867676,-8759.98422465657,4657.569118702001
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-07-02,72904.76636666666,81922.7841195932,9018.01775292653,6494.036469296779
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-07-03,79760.41893333332,78027.31366624679,-1733.1052670865386,962.3208274955614
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-07-04,28880.867466666667,34362.75156768944,5481.884101022776,3593.161419942671
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-07-05,28790.079966666668,24656.28175347067,-4133.798213195999,2007.538550202588
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-07-06,79793.98155000001,74473.54116722067,-5320.440382779331,3048.4748654791942
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-07-07,73409.48276666667,80717.6942421503,7308.211475483627,4507.392174934136
single_hgb,direct_hgb_ridge28_memory_half,Q3/Q4 model; midnight diagnostic only,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_absolute_hgb/direct_hgb_ridge28_memory_half.npz,net_load,2025-07-08,75571.38701666666,81481.13240795635,5909.745391289681,3189.863807699647
