policy_id,label,date,slot,hour,actual_net_kwh,forecast_net_kwh,planned_kwh,emergency_kwh,charge_kwh,discharge_kwh,power_kw,soc_start_kwh,soc_end_kwh
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,123,20.6666666666667,720.212033333333,757.736179310522,381.262577056621,338.949456276712,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,124,20.8333333333333,736.819,751.239220787553,732.125279818585,4.69372018141507,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,125,21,730.643333333333,751.375564362104,732.261623393136,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,126,21.1666666666667,742.3331,746.433396054565,727.319455085597,15.0136449144028,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,127,21.3333333333333,763.609166666667,755.69531556017,736.581374591202,27.0277920754644,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,128,21.5,779.635,784.610145101408,765.49620413244,14.1387958675601,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,129,21.6666666666667,770.708,801.266509763515,782.152568794547,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,130,21.8333333333333,677.670533333333,718.596114155892,699.482173186924,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,131,22,556.056666666667,596.500762644595,577.386821675627,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,132,22.1666666666667,537.948983333333,586.474794012775,577.712695532584,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,133,22.3333333333333,565.118283333333,601.433931381593,582.319990412625,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,134,22.5,575.796666666667,590.997478418166,582.235379937975,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,135,22.6666666666667,561.50815,591.892521415215,583.130422935024,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,136,22.8333333333333,544.953983333333,602.417263782481,583.303322813513,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,137,23,548.045,607.53672635054,588.422785381572,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,138,23.1666666666667,574.3471,598.233972646974,579.120031678006,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,139,23.3333333333333,588.347066666667,598.986886566208,579.87294559724,8.4741210694267,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,140,23.5,589.385,615.200367979796,596.086427010828,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,141,23.6666666666667,603.489666666667,626.149241074299,607.035300105331,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,142,23.8333333333333,588.672083333333,625.329675439918,606.21573447095,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-02,143,24,561.991666666667,612.301489649276,593.187548680308,0,0,0,0,1200,1200
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,0,0.166666666666667,596.017716666667,609.552535891255,777.933933600611,0,181.916216933945,0,1091.49730160367,3222.63186779477,3395.21274444454
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,1,0.333333333333333,589.645166666667,586.806194996518,755.187592705874,0,165.542426039208,0,993.254556235246,3395.21274444454,3552.2600791467
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,2,0.5,578.683333333333,590.682058403599,759.063456112955,0,180.380122779622,0,1082.28073667773,3552.2600791467,3723.38368892803
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,3,0.666666666666667,564.710033333333,623.846789255674,792.228186965031,0,208.333333333333,0,1250,3723.38368892803,3921.02604268855
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,4,0.833333333333333,549.903883333333,636.256827344209,804.638225053565,0,208.333333333333,0,1250,3921.02604268855,4118.66839644908
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,5,1,558.21,622.162490523201,790.543888232557,0,208.333333333333,0,1250,4118.66839644908,4316.3107502096
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,6,1.16666666666667,610.348516666667,619.229619307582,787.611017016939,0,177.262500350272,0,1063.57500210163,4316.3107502096,4484.47672366258
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,7,1.33333333333333,633.23595,617.995705232752,786.377102942108,0,153.141152942108,0,918.846917652651,4484.47672366258,4629.75917770295
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,8,1.5,622.696666666667,615.508985642934,783.890383352291,0,161.193716685624,0,967.162300113745,4629.75917770295,4782.68096447329
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,9,1.66666666666667,637.489266666667,621.623781490781,790.005179200138,0,152.515912533471,0,915.095475200827,4782.68096447329,4927.37026338073
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,10,1.83333333333333,622.368,629.163237026835,797.544634736191,0,175.176634736191,0,1051.05980841715,4927.37026338073,5093.55741096365
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,11,2,597.858333333333,633.057124337935,828.596889955631,0,208.333333333333,0,1250,5093.55741096365,5291.19976472417
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,12,2.16666666666667,642.746233333333,635.829347154499,831.369112772195,0,188.622879438862,0,1131.73727663317,5291.19976472417,5470.14314007801
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,13,2.33333333333333,653.869116666667,646.382004404282,841.921770021979,0,188.052653355312,0,1128.31592013187,5470.14314007801,5648.54555147028
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,14,2.5,621.75,663.541275863861,843.463844603406,0,208.333333333333,0,1250,5648.54555147028,5846.1879052308
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,15,2.66666666666667,636.643333333333,671.107228073784,851.029796813329,0,208.333333333333,0,1250,5846.1879052308,6043.83025899133
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,16,2.83333333333333,631.910733333333,667.980842336192,847.903411075738,0,208.333333333333,0,1250,6043.83025899133,6241.47261275185
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,17,3,625.288333333333,658.716288637122,854.256054254819,0,208.333333333333,0,1250,6241.47261275185,6439.11496651237
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,18,3.16666666666667,696.757683333333,650.780340647463,846.32010626516,0,149.562422931826,0,897.374537590958,6439.11496651237,6581.00233916377
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,19,3.33333333333333,685.888783333333,664.999883747782,844.922452487328,0,159.033669153995,0,954.202014923969,6581.00233916377,6731.87492491785
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,20,3.5,624.79,680.142339792061,860.064908531607,0,208.333333333333,0,1250,6731.87492491785,6929.51727867838
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,21,3.66666666666667,703.4143,655.028731215564,850.56849683326,0,147.15419683326,0,882.925180999561,6929.51727867838,7069.12000745213
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,22,3.83333333333333,737.32095,649.083525679589,844.623291297285,0,107.302341297285,0,643.814047783709,7069.12000745213,7170.91594648258
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,23,4,679.858333333333,672.31550322323,852.238071962776,0,172.379738629442,0,1034.27843177665,7170.91594648258,7334.44972544264
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,24,4.16666666666667,673.157066666667,677.73692607385,884.115943657663,0,208.333333333333,0,1250,7334.44972544264,7532.09207920317
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,25,4.33333333333333,680.399233333333,687.527030268509,893.906047852322,0,208.333333333333,0,1250,7532.09207920317,7729.73443296369
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,26,4.5,677.478333333333,715.030589962852,888.791371595433,0,208.333333333333,0,1250,7729.73443296369,7927.37678672421
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,27,4.66666666666667,686.979733333333,738.834044775131,912.594826407712,0,208.333333333333,0,1250,7927.37678672421,8125.01914048474
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,28,4.83333333333333,680.602566666667,725.100509475615,898.861291108196,0,208.333333333333,0,1250,8125.01914048474,8322.66149424526
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,29,5,672.051666666667,694.941608086523,901.320625670336,0,208.333333333333,0,1250,8322.66149424526,8520.30384800578
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,30,5.16666666666667,702.989983333333,702.653628456595,876.414410089176,0,173.424426755843,0,1040.54656053506,8520.30384800578,8684.82870514304
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,31,5.33333333333333,708.874733333333,707.543175565194,881.303957197775,0,172.429223864442,0,1034.57534318665,8684.82870514304,8848.40942991905
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,32,5.5,677.763333333333,696.121283920616,902.500301504429,0,208.333333333333,0,1250,8848.40942991905,9046.05178367957
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,33,5.66666666666667,679.624416666667,707.391192212968,881.151973845548,0,201.527557178882,0,1209.16534307329,9046.05178367957,9237.23761127209
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,34,5.83333333333333,786.285766666667,780.567581388891,954.328363021472,0,168.042596354805,0,1008.25557812883,9237.23761127209,9396.65681579494
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,35,6,915.108333333333,876.500796208557,1098.56811328727,0,183.459779953938,0,1100.75867972363,9396.65681579494,9570.70204490127
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,36,6.16666666666667,906.479566666667,906.934532239086,1077.71520358155,0,171.23563691488,0,1027.41382148928,9570.70204490127,9733.15043367345
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,37,6.33333333333333,901.305416666667,897.935291761576,1120.00260884029,0,208.333333333333,0,1250,9733.15043367345,9930.79278743398
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,38,6.5,931.175,890.162247843215,974.47688737006,0,43.3018873700604,0,259.811324220362,9930.79278743398,9971.87256475602
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,39,6.66666666666667,890.858333333333,902.130815055545,864.578153064673,26.2801802686603,0,0,0,9971.87256475602,9971.87256475602
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,40,6.83333333333333,872.208166666667,923.861699247548,519.642370590009,0,0,352.565796076658,-2115.39477645995,9971.87256475602,9600.23558453179
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,41,7,895.7,929.510855432481,525.291526774942,0,0,370.408473225057,-2222.45083935034,9600.23558453179,9209.79077119289
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,42,7.16666666666667,864.683533333333,878.875920718331,525.943237797046,0,0,338.740295536287,-2032.44177321772,9209.79077119289,8852.72714813515
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,43,7.33333333333333,816.879,832.010686737189,479.078003815904,0,0,337.800996184096,-2026.80597710458,8852.72714813515,8496.65363352995
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,44,7.5,756.840833333333,798.873641463389,397.634423095969,0,0,359.206410237364,-2155.23846142418,8496.65363352995,8118.01683136899
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,45,7.66666666666667,678.191166666667,753.698550108364,352.459331740944,0,0,325.731834925722,-1954.39100955433,8118.01683136899,7774.6653297719
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,46,7.83333333333333,768.73535,802.821963780002,449.889280858716,0,0,318.846069141284,-1913.0764148477,7774.6653297719,7438.57206261257
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,47,8,940.154583333333,908.809477320562,504.590148663023,18.8977680036436,0,416.666666666667,-2500,7438.57206261257,6999.36683203363
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,48,8.16666666666667,899.032816666667,913.013987666399,508.794659008861,0,0,390.238157657806,-2341.42894594684,6999.36683203363,6588.01969599811
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,49,8.33333333333333,823.545816666667,864.019908493411,468.942477232956,0,0,354.60333943371,-2127.62003660226,6588.01969599811,6214.234956494
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,50,8.5,797.8975,816.580284492177,421.502853231723,0,0,376.394646768277,-2258.36788060966,6214.234956494,5817.48016219991
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,51,8.66666666666667,729.992316666667,778.990137327034,383.912706066579,0,0,346.079610600087,-2076.47766360052,5817.48016219991,5452.68022178643
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,52,8.83333333333333,680.076133333333,744.61851924857,349.541087988116,0,0,330.535045345218,-1983.21027207131,5452.68022178643,5104.26569185379
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,53,9,652.34375,703.698287983046,308.620856722591,0,0,343.722893277409,-2062.33735966445,5104.26569185379,4741.94994962059
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,54,9.16666666666667,584.00365,653.32943379628,253.601705390687,0,0,330.401944609313,-1982.41166765588,4741.94994962059,4393.67572018252
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,55,9.33333333333333,527.685366666667,623.805180218235,224.077451812643,0,0,303.607914854024,-1821.64748912415,4393.67572018252,4073.64487798479
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,56,9.5,505.665,605.43383770847,780.706109302877,0,208.333333333333,0,1250,4073.64487798479,4271.28723174531
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,57,9.66666666666667,481.458866666667,554.913926911483,730.18619850589,0,208.333333333333,0,1250,4271.28723174531,4468.92958550584
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,58,9.83333333333333,426.60045,483.373390702861,658.645662297268,0,208.333333333333,0,1250,4468.92958550584,4666.57193926636
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,59,10,360.307083333333,429.496574432113,625.440077931589,0,208.333333333333,0,1250,4666.57193926636,4864.21429302688
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,60,10.1666666666667,331.193616666667,419.838101861959,615.781605361434,0,208.333333333333,0,1250,4864.21429302688,5061.85664678741
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,61,10.3333333333333,326.093433333333,388.816802948795,584.76030644827,0,208.333333333333,0,1250,5061.85664678741,5259.49900054793
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,62,10.5,331.784583333333,323.756190894181,495.448287447823,0,163.66370411449,0,981.982224686938,5259.49900054793,5414.76402313843
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,63,10.6666666666667,349.0795,282.54320229034,454.235298843982,0,105.155798843982,0,630.934793063895,5414.76402313843,5514.52357319487
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,64,10.8333333333333,371.06075,304.789976438407,448.598904186237,0,77.5381541862369,0,465.228925117421,5514.52357319487,5588.08272503302
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,65,11,381.234583333333,328.666567672982,472.475495420812,0,91.2409120874782,0,547.445472524869,5588.08272503302,5674.64145442931
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,66,11.1666666666667,362.097633333333,251.654383736203,395.463311484033,0,33.3656781506998,0,200.194068904199,5674.64145442931,5706.29491601901
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,67,11.3333333333333,322.25115,187.974351964625,331.783279712455,0,9.53212971245449,0,57.1927782747269,5706.29491601901,5715.33788827206
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,68,11.5,282.970416666667,199.187452844203,342.996380592032,0,60.0259639253655,0,360.155783552193,5715.33788827206,5772.28351769744
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,69,11.6666666666667,252.008733333333,234.281832714102,378.090760461931,0,126.082027128598,0,756.492162771588,5772.28351769744,5891.89543101869
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,70,11.8333333333333,164.707416666667,226.500094653609,370.309022401439,0,205.601605734772,0,1233.60963440863,5891.89543101869,6086.94624043164
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,71,12,73.3499999999999,173.461736667255,317.270664415085,0,208.333333333333,0,1250,6086.94624043164,6284.58859419216
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,72,12.1666666666667,99.4947,133.864443465635,277.673371213465,0,178.178671213465,0,1069.07202728079,6284.58859419216,6453.62372364121
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,73,12.3333333333333,108.694983333333,129.46764725965,331.627054124558,0,208.333333333333,0,1250,6453.62372364121,6651.26607740173
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,74,12.5,68.1016666666668,132.69131824706,334.850725111968,0,208.333333333333,0,1250,6651.26607740173,6848.90843116225
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,75,12.6666666666667,85.3317666666667,110.281829231161,254.090756978991,0,168.758990312325,0,1012.55394187395,6848.90843116225,7009.00726666742
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,76,12.8333333333333,160.4821,152.389819845429,296.198747593259,0,135.716647593259,0,814.299885559555,7009.00726666742,7137.75938350656
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,77,13,241.000416666667,245.30423620694,429.406826741568,0,188.406410074901,0,1130.43846044941,7137.75938350656,7316.49739799027
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,78,13.1666666666667,264.312483333333,283.023885121418,467.126475656046,0,202.813992322712,0,1216.88395393627,7316.49739799027,7508.90364511777
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,79,13.3333333333333,225.386166666667,299.595252984555,483.697843519183,0,208.333333333333,0,1250,7508.90364511777,7706.5459988783
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,80,13.5,177.021666666667,318.282644875299,502.385235409927,0,208.333333333333,0,1250,7706.5459988783,7904.18835263882
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,81,13.6666666666667,192.5097,323.178567312627,494.870663866269,0,208.333333333333,0,1250,7904.18835263882,8101.83070639934
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,82,13.8333333333333,253.624116666667,328.657935090202,500.350031643844,0,208.333333333333,0,1250,8101.83070639934,8299.47306015987
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,83,14,301.882916666667,352.527578957711,524.219675511353,0,208.333333333333,0,1250,8299.47306015987,8497.11541392039
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,84,14.1666666666667,294.896583333333,402.683117967119,574.375214520762,0,208.333333333333,0,1250,8497.11541392039,8694.75776768092
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,85,14.3333333333333,317.71575,464.931607918773,636.623704472416,0,208.333333333333,0,1250,8694.75776768092,8892.40012144144
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,86,14.5,384.197083333333,506.243944174269,674.625341883625,0,208.333333333333,0,1250,8892.40012144144,9090.04247520196
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,87,14.6666666666667,430.384333333333,504.369054351122,672.750452060479,0,208.333333333333,0,1250,9090.04247520196,9287.68482896249
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,88,14.8333333333333,491.03275,526.020133887266,694.401531596623,0,203.368781596623,0,1220.21268957974,9287.68482896249,9480.61739540809
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,89,15,558.540416666667,582.274814874156,750.656212583512,0,192.115795916846,0,1152.69477550108,9480.61739540809,9662.87444228608
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,90,15.1666666666667,586.453583333333,621.557988243954,789.939385953311,0,203.485802619977,0,1220.91481571986,9662.87444228608,9855.91802462206
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,91,15.3333333333333,640.806083333333,643.222404828457,719.011209945233,0,78.2051266118992,0,469.230759671395,9855.91802462206,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,92,15.5,707.687916666667,678.168073854227,638.21613823025,69.4717784364166,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,93,15.6666666666667,708.694566666667,750.837672277942,710.885736653965,0,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,94,15.8333333333333,736.84515,791.761604065224,751.809668441247,0,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,95,16,795.930416666667,791.903789042406,751.951853418429,43.9785632482377,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,96,16.1666666666667,801.381866666667,813.588751044422,773.636815420445,27.7450512462211,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,97,16.3333333333333,842.64315,860.146590715673,820.194655091697,22.4484949083034,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,98,16.5,925.109166666667,928.977741259913,889.025805635936,36.0833610307305,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,99,16.6666666666667,959.7928,1008.46773094122,968.515795317247,0,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,100,16.8333333333333,992.864183333333,1031.85721510081,991.905279476832,0.958903856500797,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,101,17,1028.79666666667,1006.06277462822,966.11083900424,62.6858276624262,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,102,17.1666666666667,1018.6957,1026.85117229787,986.899236673897,31.7964633261028,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,103,17.3333333333333,1025.7503,1041.27826835131,1001.32633272733,24.4239672726681,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,104,17.5,1056.46166666667,1034.35627790603,994.404342282051,62.0573243846156,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,105,17.6666666666667,1048.34913333333,1041.39176639501,1001.43983077103,46.9093025623029,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,106,17.8333333333333,898.743433333333,916.447646081199,876.495710457223,22.2477228761109,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,107,18,712.633333333333,748.619064989657,708.66712936568,3.96620396765331,0,0,0,9930.10992206069,9930.10992206069
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,108,18.1666666666667,715.41445,750.491847940173,577.206578982863,0,0,138.207871017138,-829.247226102825,9930.10992206069,9784.42603440172
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,109,18.3333333333333,748.267933333333,769.249957524889,595.964688567579,0,0,152.303244765754,-913.819468594525,9784.42603440172,9623.88431823708
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,110,18.5,730.008333333333,734.44814661565,561.16287765834,0,0,168.845455674993,-1013.07273404996,9623.88431823708,9445.90558073642
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,111,18.6666666666667,734.344383333333,721.815727249022,548.530458291712,0,0,185.813925041622,-1114.88355024973,9445.90558073642,9250.04050603398
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,112,18.8333333333333,750.083216666667,730.722681790739,557.437412833429,0,0,192.645803833237,-1155.87482299942,9250.04050603398,9046.97399877164
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,113,19,748.46,743.500138141977,570.214869184667,0,0,178.245130815333,-1069.470784892,9046.97399877164,8859.08713370127
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,114,19.1666666666667,722.483233333333,750.546403247153,577.261134289843,0,0,145.22209904349,-871.332594260942,8859.08713370127,8706.00960051194
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,115,19.3333333333333,726.165516666667,758.884587201135,585.599318243824,0,0,140.566198422842,-843.397190537054,8706.00960051194,8557.83981749615
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,116,19.5,744.431666666667,757.183189661759,583.897920704449,0,0,160.533745962218,-963.202475773307,8557.83981749615,8388.62239130967
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,117,19.6666666666667,716.9287,738.099160076575,564.813891119265,0,0,152.114808880735,-912.688853284409,8388.62239130967,8228.27930400822
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,118,19.8333333333333,733.1195,734.219725160848,0,0,0,733.1195,-4398.717,8228.27930400822,7455.50349831362
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,119,20,780.268333333333,754.288147137278,0,0,0,780.268333333333,-4681.61,7455.50349831362,6633.02845850135
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,120,20.1666666666667,747.5859,771.121943828983,0,0,0,747.5859,-4485.5154,6633.02845850135,5845.00372829239
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,121,20.3333333333333,692.8171,754.291694405975,0,0,0,692.8171,-4156.9026,5845.00372829239,5114.71038232151
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,122,20.5,681.751666666667,721.174023286027,0,0,0,681.751666666667,-4090.51,5114.71038232151,4396.08102722732
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,123,20.6666666666667,720.3711,720.392769138724,0,0,0,720.3711,-4322.2266,4396.08102722732,3636.74321504035
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,124,20.8333333333333,722.800166666667,733.264684118486,0,0,0,722.800166666667,-4336.801,3636.74321504035,2874.84494176835
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,125,21,690.743333333333,738.641438565964,0,0,0,690.743333333333,-4144.46,2874.84494176835,2146.73753779827
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,126,21.1666666666667,704.5435,733.778313761898,411.466716852983,0,0,293.076783147018,-1758.46069888211,2146.73753779827,1837.80748311166
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,127,21.3333333333333,721.160716666667,729.845143983748,764.893208359771,0,0,0,0,1837.80748311166,1837.80748311166
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,128,21.5,726.305,738.308122985429,773.356187361452,0,0,0,0,1837.80748311166,1837.80748311166
exp007/regularized_42,exp007 正式·轻惩罚·42,2025-12-21,129,21.6666666666667,739.519033333333,750.417275769793,735.465340145816,4.05369318751707,0,0,0,1837.80748311166,1837.80748311166
