policy_id,label,date,month,total_cost,planned_cost,emergency_cost,planned_kwh,emergency_kwh
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-06,2,54621.316681394,54522.0270329437,99.2896484502392,86871.0408745966,17.0486950783804
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-07,2,21476.4064294719,21476.4064294719,0,41030.0960007052,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-08,2,19397.6806759021,19397.6806759021,0,37011.6138575694,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-09,2,54064.6483033583,50454.9729152848,3609.67538807346,81238.3245331467,768.690109046775
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-10,2,52754.296041294,52754.296041294,0,84426.9939884282,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-11,2,50657.7328763628,50657.7328763628,0,82059.4371192721,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-12,2,51248.5376859365,51248.5376859365,0,82642.1705470571,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-13,2,50846.7700970493,50846.7700970493,0,81930.7813904372,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-14,2,18210.770961667,18210.770961667,0,35068.7143014238,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-15,2,19627.943440375,19627.943440375,0,37656.0424167991,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-16,2,49359.0851007823,49333.3280293027,25.7570714795988,79913.1874605044,5.66151697540363
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-17,2,49826.2391844795,49826.2391844795,0,80740.0748343725,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-18,2,48382.580347634,48367.1140427627,15.4663048713103,78595.3259063415,3.3995614619871
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-19,2,48379.4311402484,48339.85158124,39.5795590083481,78408.8082654015,9.03746067093232
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-20,2,48714.0638693224,48688.4683983078,25.5954710145951,78703.651046017,5.46444727040887
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-21,2,18363.0829018527,18363.0829018527,0,35493.2995669972,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-22,2,18221.9343206642,18221.9343206642,0,34962.9773139457,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-23,2,48494.3682725906,48494.3682725906,0,78394.1653333291,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-24,2,47646.6501557208,47620.6779991292,25.972156591593,77701.5808112456,5.93107024242818
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-25,2,46900.2108861065,46900.2108861065,0,76390.6663760527,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-26,2,45200.3113445803,45200.3113445803,0,73837.2183689758,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-27,2,47061.9844384316,45977.2983554821,1084.68608294954,74965.7816490622,218.022232917827
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-28,2,17624.3646154209,17624.3646154209,0,34165.4735058438,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-01,3,17423.1520748152,17423.1520748152,0,33515.145909657,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-02,3,53741.7899558357,47278.8164721599,6462.97348367581,76602.499441627,963.282779085291
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-03,3,48705.8214216321,48705.8214216321,0,79260.4336082244,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-04,3,49658.9919271298,49658.9919271298,0,80281.4241540448,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-05,3,47620.3730919891,47620.3730919891,0,77459.5088833104,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-06,3,45344.8200851529,45344.8200851529,0,74072.9741492594,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-07,3,17432.4060899146,17432.4060899146,0,33584.6707206456,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-08,3,16486.6580938387,16486.6580938387,0,31136.8745328861,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-09,3,42862.9731150422,42862.9731150422,0,70224.7338226092,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-10,3,42912.8264171342,42912.8264171342,0,70680.3476973027,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-11,3,44910.7197715644,44910.7197715644,0,73880.4967178958,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-12,3,43334.0848937762,43334.0848937762,0,71502.5582444051,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-13,3,46018.4992775042,42527.9517538011,3490.5475237031,70684.6811021738,726.040456910898
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-14,3,15810.2480211485,15810.2480211485,0,30382.2757401625,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-15,3,16227.277076351,16227.277076351,0,31226.5851517583,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-16,3,43355.4329161982,43355.4329161981,0,71446.3069981516,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-17,3,42602.4630393254,42602.4630393254,0,70674.2432912719,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-18,3,44971.1086469063,40393.6080507123,4577.50059619397,67331.7485053305,912.43478153639
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-19,3,43312.0215926056,43312.0215926056,0,71631.21506015,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-20,3,42076.461276518,42076.461276518,0,69573.4027433383,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-21,3,15926.4462679516,15926.4462679516,0,30561.5604993755,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-22,3,15654.0720682314,15654.0720682314,0,30440.2534364368,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-23,3,41794.3140557571,41794.3140557571,0,69281.0061934674,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-24,3,40324.3120386806,40324.3120386806,0,67667.7154833604,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-25,3,41049.5455381784,41049.5455381784,0,68446.296746185,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-26,3,41477.5596931729,41477.5596931729,0,69230.733634231,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-27,3,39855.5442678901,39855.5442678901,0,66485.1837526367,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-28,3,15663.6666162995,15663.6666162995,0,30343.4917239661,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-29,3,14862.3528398722,14862.3528398722,0,28973.3992280541,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-30,3,38780.1730056836,38780.1730056836,0,64326.9072463166,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-03-31,3,38704.0241535737,38704.0241535737,0,64668.8814698967,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-01,4,40140.0253966531,40140.0253966531,0,66979.5849216268,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-02,4,43507.0876440539,39939.8509064774,3567.23673757654,66778.2478526738,734.049141368199
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-03,4,40435.5980463915,40435.5980463915,0,67447.0090347226,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-04,4,14855.3898009883,14855.3898009883,0,29164.1103259697,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-05,4,14239.7010230013,14239.7010230013,0,28143.4716764482,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-06,4,39774.0747557609,39774.0747557609,0,66601.2302329424,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-07,4,38945.0217924408,38945.0217924408,0,65575.6948977336,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-08,4,38312.717513053,38312.717513053,0,64618.1662583913,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-09,4,39293.7976524057,39293.7976524057,0,65762.0509213692,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-10,4,39657.4602345304,39657.4602345304,0,66571.7718956045,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-11,4,14633.8781094644,14633.8781094644,0,28684.8747536655,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-12,4,14197.6707986878,14197.6707986878,0,27965.4980342521,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-13,4,37118.0488107462,37118.0488107462,0,62472.9230993767,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-14,4,37330.3234793672,37330.3234793672,0,63119.1260520222,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-15,4,37009.274378431,37009.274378431,0,62696.0808403551,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-16,4,36886.2316771756,36886.2316771756,0,61887.4206348457,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-17,4,37753.5630005263,37753.5630005263,0,63405.1927540588,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-18,4,14068.6810347033,14068.6810347033,0,27724.786988767,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-19,4,13034.2280507868,13034.2280507868,0,25947.2440792921,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-20,4,36445.578481301,36445.578481301,0,61655.1121254291,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-21,4,37094.7979218173,37094.7979218173,0,62727.9042511374,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-22,4,34415.1123237545,34415.1123237545,0,58241.7683018377,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-23,4,36455.4527048005,36455.4527048005,0,61907.2623935367,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-24,4,35108.1839772125,35108.1839772125,0,59447.7839332846,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-25,4,13007.4537494572,13007.4537494572,0,26442.5477127017,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-26,4,12614.4033690731,12614.4033690731,0,25807.8915569382,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-27,4,34462.2899498434,34462.2899498434,0,58203.0630169025,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-28,4,36175.1060986833,36175.1060986832,0,61206.8266443166,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-29,4,37128.5255258106,37128.5255258106,0,62951.7653784473,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-04-30,4,35710.6082519064,35710.6082519064,0,60184.4118264641,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-01,5,47851.3368171089,33432.4526780872,14418.8841390217,56769.5266026515,2530.20674375602
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-02,5,21407.3232290528,13459.6334218978,7947.68980715507,27144.7628173437,1678.06642120965
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-03,5,17418.4771759317,14559.9496130858,2858.52756284594,28609.2228538707,621.124409642258
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-04,5,44225.1782707034,35482.4795825718,8742.69868813167,60253.9675028134,1571.88855580398
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-05,5,42769.9854846513,34634.2900422199,8135.69544243141,58786.8304953651,1341.45441416428
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-06,5,42237.8724768278,36854.2162622645,5383.65621456336,62497.5101565474,1097.5795282572
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-07,5,45593.897078245,37131.6177587414,8462.2793195036,63142.2541750667,1397.08431873349
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-08,5,39627.4012310098,39022.6187716044,604.782459405398,64273.7667583776,88.3581781157339
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-09,5,15476.9930220427,15476.9930220427,0,29210.6587041779,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-10,5,16016.9040694883,16016.9040694883,0,29165.1335048431,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-11,5,39140.3863194933,39048.8322558683,91.5540636249993,64245.6264000925,13.6190499999999
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-12,5,38360.780891702,38360.780891702,0,63682.2365313147,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-13,5,37178.4235462856,37178.4235462856,0,60877.9031647229,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-14,5,38310.7043530528,38310.7043530528,0,63024.9762560545,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-15,5,36939.7076053575,36939.7076053575,0,61002.8520486132,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-16,5,15549.0041415261,15549.0041415261,0,28703.419623911,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-17,5,15488.9430336248,15488.9430336248,0,28849.1829877778,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-18,5,38310.0304515425,38291.3628062413,18.667645301237,62524.4313360563,2.76783235247046
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-19,5,37650.1080040968,37198.2040224301,451.903981666667,61554.9377925784,67.0033333333333
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-20,5,37118.6621646254,37118.6621646254,0,61284.9874163145,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-21,5,38531.8861088111,38531.8861088111,0,63463.2362533466,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-22,5,37513.3588504417,37513.3588504417,0,61447.7821350433,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-23,5,15992.1097605475,15992.1097605475,0,29186.4175539583,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-24,5,15828.0991814716,15828.0991814716,0,28527.6515915919,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-25,5,36873.4091388292,36873.4091388292,0,60916.5321749444,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-26,5,36715.8166847221,36715.8166847221,0,60718.8906736135,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-27,5,37815.3275270483,37815.3275270483,0,62790.3800302056,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-28,5,37114.14700621,37114.14700621,0,61372.5736284028,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-29,5,37725.2570781095,37725.2570781095,0,61857.4207197246,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-30,5,15788.6163778425,15788.6163778425,0,28905.004003498,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-05-31,5,15868.6887473357,15868.6887473357,0,28531.6198033257,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-01,6,86927.064483632,37695.6925041035,49231.3719795285,62365.5094377439,8170.64665239477
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-02,6,62658.4031077646,42690.4640083347,19967.9390994299,70464.8720771252,3645.64682078118
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-03,6,52430.662287082,42771.5706550698,9659.09163201218,70402.4115156367,1937.40089646693
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-04,6,54636.603503128,42782.5825522648,11854.0209508632,70054.3503511267,2146.72439642848
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-05,6,55413.1211638566,43447.0115183027,11966.1096455539,70992.843879108,2315.84953257493
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-06,6,40364.9747293331,16392.6421313683,23972.3325979648,31088.0775405551,3992.29993395283
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-07,6,26006.5231525768,20445.9456423226,5560.57751025427,37607.8656165899,1062.26536071828
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-08,6,54241.7480723702,54241.7480723702,0,85620.6078980977,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-09,6,48273.1773212264,48273.1773212264,0,76409.9379980619,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-10,6,50780.1359084591,50780.1359084591,0,79445.5268745332,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-11,6,52894.9666167429,51253.8031337968,1641.16348294605,82001.3056449266,340.903939953348
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-12,6,53203.1385966962,53203.1385966962,0,84249.8145174346,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-13,6,24778.9219720378,24778.9219720378,0,42045.7798828652,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-14,6,25027.6839779235,25027.6839779235,0,42902.1028833584,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-15,6,50389.1473787685,50389.1473787685,0,80169.743694791,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-16,6,51176.8356248603,51176.8356248603,0,80846.89367154,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-17,6,52353.0438542332,52353.0438542332,0,82651.405165528,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-18,6,53083.0115498066,53083.0115498066,0,84056.09692759,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-19,6,51415.1128280836,51159.8346875148,255.278140568823,81255.6744550641,37.9017006648857
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-20,6,23516.6157506192,23516.6157506192,0,39056.5671684408,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-21,6,22689.0298682283,22689.0298682283,0,37415.0464635098,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-22,6,48225.5592914549,48225.5592914549,0,75461.0331628001,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-23,6,49761.5901747506,49761.5901747506,0,79469.4498047018,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-24,6,54472.6693549463,50464.3085520219,4008.36080292441,80159.7165560865,849.568384111552
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-25,6,53014.8839763499,53014.8839763499,0,83567.5156946465,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-26,6,50272.7591825923,50272.7591825923,0,80043.9283697365,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-27,6,21893.5047392511,21893.5047392511,0,37428.0191726257,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-28,6,21416.5017800163,21416.5017800163,0,36095.5404284034,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-29,6,49394.50676484,49394.50676484,0,78526.8619297891,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-06-30,6,50088.4127718094,50088.4127718094,0,80143.1859817248,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-01,7,62812.9344589905,51928.5253213254,10884.4091376651,82943.8148259313,2402.34592915152
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-02,7,63918.0313368875,48844.2223171928,15073.8090196946,79149.4303644903,2754.4150753964
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-03,7,81409.0578475942,46515.563647445,34893.4942001491,75692.3995819364,6251.154156726
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-04,7,36373.2728804897,21428.8001209471,14944.4727595426,37449.8065892446,3229.57291130255
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-05,7,36833.3127422027,21547.0734877652,15286.2392544376,38199.9094862102,2855.2814249657
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-06,7,75326.8969379061,48349.4889870427,26977.4079508634,78535.0495977758,4617.94496048057
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-07,7,57948.4183482,52178.2927812505,5770.12556694953,83887.659001132,1092.94953792258
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-08,7,60223.4958047168,60223.4958047168,0,95132.7146880591,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-09,7,59938.9440337483,59938.9440337483,0,92648.7080383674,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-10,7,57301.8823848272,57301.8823848272,0,89721.5000713484,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-11,7,29834.5953182549,29834.5953182549,0,48940.9261726773,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-12,7,28996.1057007133,28996.1057007133,0,47789.9749762971,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-13,7,56376.3220965048,56376.3220965048,0,88127.1849900919,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-14,7,55513.1275469684,55513.1275469684,0,87783.4415783523,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-15,7,54797.2542005755,54797.2542005755,0,86917.6215591533,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-16,7,54920.3771840283,54920.3771840283,0,86637.3908583329,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-17,7,54193.6096854803,54193.6096854803,0,85814.3979407036,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-18,7,30200.4158348048,30200.4158348048,0,49951.6892532377,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-19,7,29325.6698946099,29325.6698946099,0,48103.071576538,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-20,7,54348.3670574781,54348.3670574781,0,84663.0598372842,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-21,7,54824.0123339158,54824.0123339158,0,86431.7367190592,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-22,7,55775.6806825392,55775.6806825392,0,87848.2031496888,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-23,7,54714.4111281812,54714.4111281812,0,86595.0233900253,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-24,7,54322.1589210686,54322.1589210686,0,85507.2365689025,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-25,7,28277.161441192,28277.161441192,0,47880.7581426846,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-26,7,29179.0377886434,29179.0377886434,0,47839.6305155505,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-27,7,52502.8177969565,52502.8177969565,0,81992.9695111477,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-28,7,54380.716108903,54380.716108903,0,85565.1720905034,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-29,7,56611.1732643046,56595.8285717784,15.3446925262334,88697.8482801362,2.27902755476509
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-30,7,54335.226713664,54335.226713664,0,85763.698639726,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-07-31,7,54088.7695032582,54088.7695032582,0,85121.0387326173,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-01,8,28007.9974859283,28007.9974859283,0,46809.2734842954,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-02,8,25254.2889098434,25254.2889098434,0,42318.4777467943,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-03,8,49794.3937674983,49480.49653516,313.897232338337,78337.8492193828,117.581336098664
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-04,8,48236.9813702254,48173.5957329454,63.3856372799589,77126.9180472468,9.41417455516989
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-05,8,48583.8043041033,48583.8043041033,0,77401.5514260317,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-06,8,49878.4087430283,48419.9899831432,1458.41875988514,77543.904558939,209.103613805635
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-07,8,49281.4145074752,49281.4145074752,0,78312.4548968795,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-08,8,24299.4921163495,24299.4921163495,0,41675.9397877006,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-09,8,23851.5575118768,23851.5575118768,0,40682.872814793,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-10,8,48630.6974774221,48558.6690604478,72.0284169743836,77415.4303226195,10.6639680448418
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-11,8,48967.2528326686,48663.081827269,304.171005399608,77606.1713539294,45.1508044364781
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-12,8,47911.4831539276,47507.6428474521,403.840306475556,75965.5916519776,59.9651777563015
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-13,8,49208.0932470512,48558.8413046232,649.251942428008,77364.5914968572,96.3424513292194
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-14,8,48130.0889027063,46911.3339702389,1218.75493246737,75075.9619808331,201.63477467019
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-15,8,24090.3421071344,24090.3421071344,0,41267.2318395716,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-16,8,23910.8533343509,23910.8533343509,0,41028.779695161,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-17,8,46791.7262095984,46745.1476284807,46.5785811176559,73653.2617692856,6.92753879527163
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-18,8,47689.3658406448,47555.2636354991,134.102205145667,75488.5143281727,19.8831944763388
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-19,8,48217.622587648,48217.622587648,0,75984.1547296567,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-20,8,50433.8377113674,47637.0721109923,2796.76560037509,75224.9510137308,545.500829744528
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-21,8,50266.0899360878,50266.0899360878,0,79673.2202410986,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-22,8,23776.6560680122,23776.6560680122,0,40941.3105182192,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-23,8,24896.8960885212,24896.8960885212,0,42358.1072235704,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-24,8,48438.4023068991,48438.4023068991,0,76455.6798028165,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-25,8,48515.0221833936,48515.0221833936,0,76059.8494791382,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-26,8,50329.8268977483,50329.8268977483,0,79482.55288251,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-27,8,48291.6112679661,48291.6112679661,0,75726.1283612061,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-28,8,49468.6260860501,49295.3061232811,173.319962769017,77281.0228705439,25.7417510590158
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-29,8,25294.2584751892,25294.2584751892,0,42567.4567263583,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-30,8,25292.5693673126,25292.5693673126,0,42446.5731960621,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-08-31,8,47896.5239026856,47896.5239026856,0,74899.7245251596,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-01,9,49045.5372597349,49045.5372597349,0,76896.4843612476,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-02,9,46097.2557298321,46097.2557298321,0,71102.7320902306,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-03,9,45737.429037646,45737.429037646,0,71041.5858097111,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-04,9,46739.3691977943,46739.3691977943,0,72171.7304171986,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-05,9,24164.100886573,24164.100886573,0,39442.2873041817,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-06,9,22910.1934707165,22910.1934707165,0,37507.1389005217,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-07,9,45762.06889311,45762.06889311,0,70005.5259950151,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-08,9,42232.0239158614,37254.7466182545,4977.27729760691,59469.9456328191,718.029515099127
exp006/greedy_execution,exp006 旧执行·重新规划,2025-09-09,9,42505.5285603264,42505.5285603264,0,68899.6575824555,0
