scenario,strategy,analysis_label,date,day_index,month,quarter,planned_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_purchase_kwh,final_purchase_kwh,up_adjustment_kwh,down_adjustment_kwh,emergency_kwh,surplus_kwh,charge_kwh,discharge_kwh,throughput_kwh,equivalent_full_cycles,active_slots,emergency_slots,nonidle_reversals,charge_episodes,discharge_episodes,power_tv_kw,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,load_kwh,pv_kwh,net_load_kwh,load_peak_kw,net_load_peak_kw,mean_settlement_price_yuan_per_kwh,mean_external_dynamic_price_yuan_per_kwh,balance_max_abs_kwh,soc_equation_max_abs_kwh
2,exp006_primary,frozen_trajectory_rescoring,2025-07-27,207,7,3,53434.9445308,0,0,1003.84140128,54438.7859321,84161.1745289,84161.1745289,0,0,220.852953491,9495.00921949,19145.7439497,17943.9154867,37089.6594364,1.54490813363,67,14,10,8,5,102906.959927,2756.712615,2005.4124356,1984.76257702,10800,138110.196283,64425.0064833,73685.1898,7550.2155,5946.2345,0.766197222222,0.87713125,2.27373675443e-13,8.24229573482e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-07-28,208,7,3,54621.7402706,0,0,2025.42240396,56647.1626745,86123.956768,86123.956768,0,0,476.667724308,6689.49485261,19501.634753,17545.3823466,37047.0170996,1.54147216887,70,18,10,8,6,111293.173275,2005.4124356,2011.83073245,1994.41580533,10800,138228.998433,60274.1212,77954.8772333,7823.2703,6570.0583,0.766197222222,0.886236805556,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-07-29,209,7,3,56612.0814725,0,0,215.018251397,56827.0997239,88776.1217997,88776.1217997,0,0,33.7877964551,11282.5366135,18264.434201,16806.3071683,35070.7413694,1.46010695462,69,2,10,7,5,109834.470435,2011.83073245,1623.59117119,1583.04824916,10800,138314.745117,62245.4991667,76069.24595,7609.3426,6105.38,0.766197222222,0.884627777778,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-07-30,210,7,3,54651.5845969,0,0,704.981098071,55356.5656949,86503.1166568,86503.1166568,0,0,168.67468313,10365.1721211,19204.8231364,17001.4579676,36206.2811041,1.50585021633,63,11,10,7,6,104119.86407,1623.59117119,1921.77588226,1623.59117119,10800,138424.364433,64321.1103833,74103.25405,7601.4676,6205.8261,0.766197222222,0.879696527778,3.41060513165e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-07-31,211,7,3,54386.849279,0,0,2715.05422058,57101.9034996,85815.2257762,85815.2257762,0,0,604.302427289,10206.9007921,18822.642088,17305.0109433,36127.6530312,1.5040753894,66,17,10,7,6,110307.995649,1921.77588226,1537.41888473,1520.69136196,10800,137423.313717,62728.31745,74694.9962667,7819.2532,6379.8643,0.766197222222,0.88143125,3.41060513165e-13,7.95807864051e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-01,212,8,3,28320.775132,0,0,40.6276401797,28361.4027721,47541.5971612,47541.5971612,0,0,19.1775502382,24220.526358,12166.1158598,10077.227173,22243.3430328,0.923505043343,57,1,6,5,3,65069.0057027,1537.41888473,2456.87968113,1537.41888473,10800,92719.4241,71468.0644333,21251.3596667,4836.82,4350.5,0.766197222222,0.666397222222,2.27373675443e-13,6.8212102633e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-02,213,8,3,26046.4141652,0,0,398.043620471,26444.4577857,44151.6018911,44151.6018911,0,0,100.664296048,22470.0187833,11485.1029852,10629.8805147,22114.9834998,0.920858469681,64,4,6,4,4,55055.7652171,2456.87968113,2147.72716564,2084.37333421,10800,91562.2442167,70635.2192833,20927.0249333,4897.42,4897.42,0.766197222222,0.6621875,2.27373675443e-13,5.68434188608e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-03,214,8,3,50184.7296329,0,0,1319.63754189,51504.3671748,79974.0851738,79974.0851738,0,0,335.396611907,16592.8907043,16633.0578674,15755.9467693,32389.0046367,1.34948876481,54,14,6,5,3,84420.6470897,2147.72716564,1319.00519885,1319.00519885,10800,138062.48615,75223.0061667,62839.4799833,7599.5088,6168.1927,0.766197222222,0.83336875,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-04,215,8,3,48209.366305,0,0,1837.1641186,50046.5304236,77210.3420889,77210.3420889,0,0,469.787761636,10090.3604603,18321.1162401,16147.0019331,34468.1181732,1.43339047816,60,19,6,6,3,83047.028568,1319.00519885,1679.50768018,1319.00519885,10800,138312.10695,72896.4518667,65415.6550833,7873.013,6242.048,0.766197222222,0.844784722222,2.84217094304e-13,7.95807864051e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-05,216,8,3,48698.023935,0,0,919.286511601,49617.3104466,77666.5218478,77666.5218478,0,0,250.146224077,10938.8058685,17792.7514852,15967.1990151,33759.9505003,1.40460798919,63,12,8,6,4,89226.4813835,1679.50768018,1728.28826018,1679.50768018,10800,136458.497283,71306.18755,65152.3097333,7501.0739,5981.5089,0.766197222222,0.844595833333,2.55795384874e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-06,217,8,3,48512.6351091,0,0,5301.12452122,53813.7596303,77759.3656825,77759.3656825,0,0,1328.7723833,9293.0421663,17389.5818371,15708.8852043,33098.4670414,1.37732603187,59,26,8,6,4,92180.3740507,1728.28826018,1666.87519322,1646.19355007,10800,136716.0878,68601.6885333,68114.3992667,7676.3702,6160.8316,0.766197222222,0.857748611111,4.54747350886e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-07,218,8,3,49100.6926583,0,0,1117.60070198,50218.2933603,77893.2799065,77893.2799065,0,0,354.34978696,13183.2392639,18405.2506805,16728.8455009,35134.0961815,1.46227105777,66,18,8,6,4,87438.0877533,1666.87519322,1493.87764094,1493.87764094,10800,136850.754467,73462.7692167,63387.98525,7598.507,6024.1098,0.766197222222,0.841104861111,3.41060513165e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-08,219,8,3,24385.3263757,0,0,766.877319966,25152.2036956,41876.955655,41876.955655,0,0,219.963964013,24777.521698,12880.4241722,11336.1975012,24216.6216734,1.00703519391,68,13,6,4,5,63814.9246513,1493.87764094,1763.91955518,1493.87764094,10800,90703.2161167,74928.0448667,15775.17125,4708.43,4321.5931,0.766197222222,0.637952083333,2.27373675443e-13,6.8212102633e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-09,220,8,3,24050.4179341,0,0,1177.82475132,25228.2426854,41149.6972584,41149.6972584,0,0,361.970778403,21176.844431,12510.1498955,11097.2552897,23607.4051852,0.981904351079,70,16,6,4,5,75438.9579498,1763.91955518,1934.55565315,1763.91955518,10800,90303.83175,71381.90275,18921.929,4720.45,4587.96,0.766197222222,0.652975,1.13686837722e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-10,221,8,3,48646.341292,0,0,824.577487942,49470.9187799,77616.5879514,77616.5879514,0,0,214.763926809,11079.3272927,16922.6043535,15475.198818,32397.8031715,1.34860349775,65,12,8,6,4,88613.9201694,1934.55565315,1676.4559265,1665.93563391,10800,136535.444717,71230.8256667,65304.61905,7622.53,6111.8435,0.766197222222,0.848690972222,4.54747350886e-13,7.95807864051e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-11,222,8,3,48908.1324884,0,0,1983.32475859,50891.457247,78189.9556745,78189.9556745,0,0,412.69072734,12485.0760501,18106.5756418,16550.2586234,34656.8342652,1.44262126116,65,13,8,7,4,88169.7436965,1676.4559265,1408.35745122,1408.35745122,10800,136422.263517,71861.0101833,64561.2533333,7463.9667,6019.8129,0.766197222222,0.839629861111,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-12,223,8,3,47721.8485191,0,0,3582.65846536,51304.5069844,76439.8423409,76439.8423409,0,0,752.56844233,7713.0344615,17343.6474782,15624.8148065,32968.4622847,1.37181790106,67,27,8,6,5,85166.0685712,1408.35745122,1391.9852055,1374.04550472,10800,136637.5967,68877.05305,67760.54365,7648.5157,6274.2163,0.766197222222,0.857370833333,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-13,224,8,3,48817.7942394,0,0,1962.99970557,50780.793945,77963.4182193,77963.4182193,0,0,414.651573068,10331.9043615,17633.8963476,15708.7103667,33342.6067142,1.38697573189,59,16,8,6,4,82965.2996823,1391.9852055,1562.53352912,1391.9852055,10800,136547.997183,70427.0177333,66120.97945,7936.3951,6493.6414,0.766197222222,0.853165277778,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-14,225,8,3,47169.5365709,0,0,5652.22932261,52821.7658935,75675.1855448,75675.1855448,0,0,1164.64728002,8910.53195409,19066.0267904,17063.016903,36129.0436934,1.50306750967,62,33,6,6,3,85217.1097845,1562.53352912,1664.15564954,1540.47822818,10800,135936.055367,70009.7643833,65926.2909833,7696.8218,6330.6067,0.766197222222,0.850120138889,4.54747350886e-13,8.24229573482e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-15,226,8,3,24083.2104063,0,0,1401.94599921,25485.1564055,41250.7040121,41250.7040121,0,0,418.175683596,23169.4433657,12846.1123205,11506.4028739,24352.5151944,1.01315440787,68,19,6,5,5,69030.3209814,1664.15564954,1722.23426726,1664.15564954,10800,89968.0577667,72808.3308833,17159.7268833,4772.1,4380.6963,0.766197222222,0.651215277778,1.13686837722e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-16,227,8,3,24124.265746,0,0,1296.4792823,25420.7450283,41528.8180525,41528.8180525,0,0,247.731622294,23720.4553345,12506.5804421,11379.7664686,23886.3469107,0.994171294792,67,12,6,4,5,70610.2530589,1722.23426726,1591.69115462,1590.03927527,10800,90183.53035,73254.2499833,16929.2803667,4701.2243,4391.37,0.766197222222,0.647340972222,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-17,228,8,3,47039.5193402,0,0,2872.51559092,49912.0349311,74336.0659188,74336.0659188,0,0,644.282574083,9945.71604328,18303.3062529,16434.06742,34737.373673,1.44529454294,67,25,6,6,3,90532.0100517,1591.69115462,1632.70400653,1530.23113907,10800,135369.1165,72203.7228833,63165.3936167,7597.239,6295.7768,0.766197222222,0.8399,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-18,229,8,3,47719.4538542,0,0,1612.12444683,49331.578301,75869.5546874,75869.5546874,0,0,361.112975405,9891.39814096,18353.5748334,16408.4209282,34761.9957615,1.44615517572,66,17,8,6,4,89822.420757,1632.70400653,1748.4395972,1621.33939739,10800,135710.174717,71316.0591,64394.1156167,7824.5106,6588.8247,0.766197222222,0.847561111111,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-19,230,8,3,48424.6601105,0,0,1136.34237432,49561.0024848,76464.496468,76464.496468,0,0,254.247186284,10632.4706594,17087.01795,15318.4050052,32405.4229552,1.34821604952,64,12,8,6,4,89780.2664284,1748.4395972,1811.59149412,1748.4395972,10800,135364.482883,71046.8228333,64317.66005,7408.14,6233.9038,0.766197222222,0.842915277778,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-20,231,8,3,47792.1325821,0,0,8168.69598682,55960.8285689,75578.8791621,75578.8791621,0,0,1722.65036777,4882.89346619,19823.5198725,18055.5748755,37879.0947481,1.57660371813,77,33,8,6,4,101636.975696,1811.59149412,1585.58668227,1585.58668227,10800,135048.053667,64397.3626,70650.6910667,7581.98,6138.0442,0.766197222222,0.866348611111,3.41060513165e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-21,232,8,3,50384.3281737,0,0,1368.16519408,51752.4933678,79947.6506597,79947.6506597,0,0,389.028058581,12820.7545203,16652.1157858,14980.6100712,31632.725857,1.31618890185,62,11,10,8,5,97946.1200781,1585.58668227,1592.22128423,1585.58668227,10800,134971.7989,69127.3804167,65844.4184833,7582.1384,6210.1872,0.766197222222,0.847206944444,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-22,233,8,3,23984.2958964,0,0,2838.82427574,26823.1201721,41428.0204773,41428.0204773,0,0,665.000438454,19634.2220787,12722.1404656,11493.9110286,24216.0514942,1.00770534166,67,22,6,4,5,68001.1018343,1592.22128423,1545.85743487,1545.85743487,10800,90531.7304,69301.161,21230.5694,4832.09,4507.04,0.766197222222,0.660470833333,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-23,234,8,3,25006.967773,0,0,332.78698886,25339.7547619,42615.918631,42615.918631,0,0,89.0370999901,18510.1151808,12764.3173308,11099.4829305,23863.8002613,0.992049040261,66,5,6,4,5,67932.7730525,1545.85743487,1955.26979404,1545.85743487,10800,89697.1462333,67167.1400833,22530.00615,4650.61,4420.4391,0.766197222222,0.659196527778,1.13686837722e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-24,235,8,3,48727.3155116,0,0,1813.18910996,50540.5046216,77100.0598696,77100.0598696,0,0,438.128241928,12159.9739726,18134.9656324,16490.3409768,34625.3066091,1.44111185969,65,18,8,7,4,89291.8966264,1955.26979404,1777.26317373,1766.36721418,10800,135068.0714,71334.4819167,63733.5894833,7501.0286,6357.703,0.766197222222,0.841021527778,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-25,236,8,3,48671.5018963,0,0,1290.31140851,49961.8133048,76422.6486209,76422.6486209,0,0,343.749035771,4108.54780051,18973.1559592,17088.3931197,36061.5490789,1.50051100444,74,18,8,6,4,101255.163654,1777.26317373,1764.03140667,1716.69488912,10800,134511.61375,63738.5267333,70773.0870167,7474.166,6336.6455,0.766197222222,0.860156944444,2.27373675443e-13,8.81072992343e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-26,237,8,3,50521.9534887,0,0,542.816025531,51064.7695143,79928.5751936,79928.5751936,0,0,123.791358212,12625.372472,18473.547157,16575.3714605,35048.9186175,1.45823005291,65,9,8,7,4,90574.9608664,1764.03140667,1817.6014241,1756.72459518,10800,134368.963933,68840.14555,65528.8183833,7435.3109,6196.8554,0.766197222222,0.844418055556,2.41584530158e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-27,238,8,3,48607.3546214,0,0,1154.49903356,49761.853655,76458.4607654,76458.4607654,0,0,241.627952042,6997.67341383,19418.3032677,17630.0368308,37048.3400985,1.54189627191,72,12,8,6,4,96532.7300848,1817.6014241,1655.73087131,1639.89790817,10800,133788.3821,65874.2332333,67914.1488667,7416.8085,6430.0529,0.766197222222,0.8533875,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-28,239,8,3,49536.4064105,0,0,3416.19315379,52952.5995643,77839.9867513,77839.9867513,0,0,736.861825791,5848.3547227,18820.1639967,16859.4651256,35679.6291223,1.48440882889,70,25,8,6,5,95607.261912,1655.73087131,1738.66947847,1655.73087131,10800,134543.816567,63776.0215833,70767.7949833,7499.0963,6302.8891,0.766197222222,0.863504861111,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-29,240,8,3,25537.9249053,0,0,1367.15800867,26905.0829139,43138.1934335,43138.1934335,0,0,296.035051489,19149.7625553,13586.6288429,11857.3832632,25444.0121061,1.05784113585,68,12,6,4,4,66647.4502493,1738.66947847,2129.29793808,1571.92266147,10800,88328.33255,65773.1122,22555.22035,4649.34,4374.9194,0.766197222222,0.664507638889,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-30,241,8,3,25642.9104553,0,0,191.793348641,25834.703804,43259.5785057,43259.5785057,0,0,79.8762551656,23897.4673813,11956.6480584,11027.3805121,22984.0285705,0.956956333119,61,7,6,4,5,65035.8728057,2129.29793808,1848.49057055,1817.05041007,10800,89025.0875833,70512.36775,18512.7198333,4791.9135,4431.84,0.766197222222,0.6546625,2.27373675443e-13,6.53699316899e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-08-31,242,8,3,48208.0719838,0,0,2058.9896478,50267.0616316,75642.5774885,75642.5774885,0,0,512.289425123,7880.77043343,18939.0982223,17311.6248255,36250.7230478,1.50896920747,71,16,8,6,4,97497.8196567,1848.49057055,1567.64191859,1533.56544964,10800,133365.359833,66718.73675,66646.6230833,7264.4649,6256.7392,0.766197222222,0.846538888889,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-01,243,9,3,49457.3007064,0,0,0,49457.3007064,77845.039188,77845.039188,0,0,0,20825.3365235,16943.9978236,13498.4296924,30442.427516,1.26262841494,56,0,6,6,4,85398.3851498,1567.64191859,3413.53543482,1567.64191859,10800,121263.619267,67689.4847333,53574.1345333,6734.6809,5612.7332,0.766197222222,0.751732638889,2.27373675443e-13,6.96331881045e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-02,244,9,3,47484.3955578,0,0,279.090391336,47763.4859492,74327.3610538,74327.3610538,0,0,72.3353281261,18786.2672779,17535.496054,15979.8228,33515.318854,1.39499351864,64,4,6,6,3,86904.1864411,3413.53543482,3204.95544631,2300.83233574,10800,121532.82415,67475.0683,54057.75585,6764.4673,5460.8884,0.766197222222,0.753993055556,4.54747350886e-13,7.67386154621e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-03,245,9,3,46971.9739125,0,0,29.5886157283,47001.5625282,73911.3194531,73911.3194531,0,0,7.56451891302,16705.3659796,15031.8527245,13366.051982,28397.9047065,1.18123014504,57,1,8,7,6,88465.295136,3204.95544631,3376.36720229,3204.95544631,10800,121433.716433,65885.9991833,55547.71725,6824.5643,5932.9814,0.766197222222,0.760994444444,2.27373675443e-13,7.95807864051e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-04,246,9,3,47883.9552558,0,0,112.890709931,47996.8459658,74832.1958655,74832.1958655,0,0,19.4354325439,19456.2861116,17038.1551695,15568.375533,32606.5307026,1.35726341486,61,1,8,8,4,89066.4182178,3376.36720229,3129.67172346,2821.25201823,10800,121061.173033,67135.6074833,53925.56555,6764.8611,5840.1431,0.766197222222,0.756997916667,2.27373675443e-13,5.68434188608e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-05,247,9,3,25332.2387556,0,0,0,25332.2387556,42140.3029617,42140.3029617,0,0,0,33692.0586536,11424.9267747,9800.94413325,21225.8709079,0.882072476651,61,0,6,4,4,55518.8124267,3129.67172346,3637.206709,2781.69106395,10800,75132.98045,68308.7187833,6824.26166667,3929.8918,3532.55,0.766197222222,0.558640277778,2.27373675443e-13,8.81072992343e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-06,248,9,3,24269.4266572,0,0,0,24269.4266572,40584.5035971,40584.5035971,0,0,0,31585.5631773,11041.4723803,9763.61566048,20805.0880408,0.865275624789,69,0,6,4,5,55155.6632702,3637.206709,3820.3125802,1787.93285793,10800,75826.3741667,68105.2904667,7721.0837,4064.32,3640.08,0.766197222222,0.565711111111,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-07,249,9,3,47241.8159312,0,0,0,47241.8159312,73460.5111135,73460.5111135,0,0,0,17335.2741771,15599.0258399,14434.7725201,30033.7983601,1.25058839598,57,0,8,7,4,93339.4550453,3820.3125802,3403.26163703,3237.47010043,10800,120781.009033,65820.0254167,54960.9836167,6989.0914,5934.2177,0.766197222222,0.759313888889,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-08,250,9,3,38360.6371355,0,0,5608.49124699,43969.1283825,62047.1494773,62047.1494773,0,0,1351.04737293,4075.21339117,16192.8983016,16265.4843759,32458.3826775,1.35446908849,65,34,6,6,4,94698.8358725,3403.26163703,1619.8678449,1545.84962863,10800,121400.592433,62005.0229,59395.5695333,6862.3167,6039.7549,0.766197222222,0.773523611111,2.27373675443e-13,7.95807864051e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-09,251,9,3,42386.9423013,0,0,1392.90221804,43779.8445194,68636.0607324,68636.0607324,0,0,254.843012271,13854.297824,17948.1850653,16014.4134113,33962.5984766,1.4128257219,61,12,8,6,4,87775.7670108,1619.8678449,1766.33732294,1619.8678449,10800,121082.235583,67979.4013167,53102.8342667,6764.9558,5933.3456,0.766197222222,0.751883333333,2.27373675443e-13,8.52651282912e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-10,252,9,3,40046.0440454,0,0,10645.3303862,50691.3744316,64784.0349813,64784.0349813,0,0,1867.96608902,3905.51700786,19052.7546668,17622.2692544,36675.0239212,1.52710553871,75,28,8,8,4,96813.7758819,1766.33732294,1265.86466235,1200,10767.2960456,121274.788483,59958.7898333,61315.99865,6754.0714,5809.726,0.766197222222,0.781823611111,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-11,253,9,3,42339.3419828,0,0,2250.35837682,44589.7003596,68509.6220121,68509.6220121,0,0,484.921172424,13011.1331521,18769.240565,16281.9163159,35051.1568809,1.45702965769,58,13,8,6,4,89895.8761342,1265.86466235,1909.28295992,1265.86466235,10800,120746.77835,67250.6925667,53496.0857833,6881.995,5844.5874,0.766197222222,0.753063888889,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-12,254,9,3,18517.8431438,0,0,972.939888711,19490.7830325,33413.612334,33413.612334,0,0,235.869535151,20537.972779,13109.6834778,11549.8305877,24659.5140655,1.02548034056,71,11,6,4,4,54019.8729619,1909.28295992,2171.63030263,1553.77928196,10800,75687.2271167,64135.5709167,11551.6562,3887.0686,3687.89,0.766197222222,0.575085416667,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-13,255,9,3,18958.7931281,0,0,495.386927972,19454.1800561,34254.0164104,34254.0164104,0,0,118.380016625,25104.4883205,12822.924836,11562.1182129,24385.0430489,1.0146848889,64,9,6,5,3,56993.214704,2171.63030263,2148.98221711,2097.40907064,10800,75063.5831167,67056.4816333,8007.10148333,3920.15,3476.34,0.766197222222,0.566515972222,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-14,256,9,3,40197.3038574,0,0,2118.19220928,42315.4960667,64529.4828868,64529.4828868,0,0,545.029641752,3527.84875406,18391.8531816,16944.5141572,35336.3673389,1.47121375531,68,24,6,5,4,93535.5240992,2148.98221711,1735.93995682,1735.93995682,10800,121237.695667,61138.3709167,60099.32475,6808.1205,5976.2644,0.766197222222,0.77590625,2.51354492775e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-15,257,9,3,42244.4587995,0,0,664.687894269,42909.1466938,68025.5828662,68025.5828662,0,0,152.707322704,11474.8822546,18889.9793538,17253.6020529,36143.5814067,1.50447922319,64,11,10,7,5,101990.980946,1735.93995682,1469.65442724,1433.80204924,10800,120760.029883,65692.99925,55067.0306333,6880.95,6007.54,0.766197222222,0.761726388889,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-16,258,9,3,42309.2294494,0,0,829.7330676,43138.962517,67998.0486914,67998.0486914,0,0,195.523412361,6658.87080976,18931.4562177,16888.524907,35819.9811247,1.49008436099,69,10,8,6,5,96457.0967453,1469.65442724,1627.54240647,1469.65442724,10800,121843.357467,62351.5874833,59491.7699833,6779.0099,6097.2914,0.766197222222,0.777946527778,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-17,259,9,3,41298.7472533,0,0,1870.61457373,43169.361827,66670.9628808,66670.9628808,0,0,438.022292529,5080.94064911,19611.3497266,17543.4236024,37154.7733291,1.54572300492,71,24,8,7,5,93193.3049408,1627.54240647,1740.11016405,1627.54240647,10800,120924.795,60964.6766,59960.1184,6777.109,6238.5253,0.766197222222,0.778054861111,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-18,260,9,3,41681.2546492,0,0,1176.84706371,42858.1017129,66981.8432973,66981.8432973,0,0,247.680475486,6623.4296451,19076.1878902,17426.1448792,36502.3327694,1.51941793306,64,14,10,7,5,102142.003021,1740.11016405,1468.60145454,1468.60145454,10800,120804.116367,61848.06525,58956.0511167,6724.2704,6014.7556,0.766197222222,0.769825694444,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-19,261,9,3,18630.698563,0,0,975.411856825,19606.1104198,34015.9085358,34015.9085358,0,0,275.63065713,16351.5585701,13815.0909412,11976.462635,25791.5535763,1.07210192152,74,13,6,5,3,74214.4187497,1468.60145454,1950.44741201,1468.60145454,10800,75287.1264667,59185.77415,16101.3523167,3913.4669,3524.2,0.766197222222,0.593252083333,2.27373675443e-13,7.95807864051e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-20,262,9,3,18740.6911094,0,0,1299.45621099,20040.1473204,33955.5772097,33955.5772097,0,0,274.904605289,17467.7488527,13494.7661885,12377.4669595,25872.233148,1.07705229358,72,13,6,5,3,85597.6369024,1950.44741201,1705.71095427,1686.80971852,10800,75330.7276333,59685.2939,15645.4337333,3996.0539,3589.43,0.766197222222,0.587461111111,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-21,263,9,3,43508.2686669,0,0,681.585289022,44189.8539559,69524.6745112,69524.6745112,0,0,145.09053614,9733.52655244,17707.9143753,16059.1633638,33767.0777391,1.40529363027,57,14,8,6,4,99120.7891652,1705.71095427,1577.06905002,1509.42595769,10800,120862.282983,62574.7955,58287.4874833,6719.8988,5972.9634,0.766197222222,0.773849305556,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-22,264,9,3,40863.0270955,0,0,3360.04540694,44223.0725024,65836.3191653,65836.3191653,0,0,856.747958069,3925.40864549,19495.5243897,17341.8857951,36837.4101847,1.53229296056,68,30,8,6,5,89840.6265918,1577.06905002,1792.1947469,1577.06905002,10800,121218.041733,60604.02185,60614.0198833,6824.73,6194.9277,0.766197222222,0.782165972222,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-23,265,9,3,42981.3136275,0,0,1360.09534121,44341.4089687,68715.0582714,68715.0582714,0,0,297.504977236,5026.73168678,19629.2684203,17760.0524418,37389.3208621,1.55594575541,71,14,10,7,5,98328.9108497,1792.1947469,1693.41482355,1635.09880032,10800,121182.281333,59065.66575,62116.6155833,6704.9712,6311.176,0.766197222222,0.781752083333,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-24,266,9,3,43412.5292078,0,0,1126.17791939,44538.7071272,69687.0156086,69687.0156086,0,0,238.223586305,6782.97709583,20121.2949826,18042.2579835,38163.5529662,1.587789428,65,14,8,6,4,98826.2571601,1693.41482355,1763.94152194,1693.41482355,10800,121014.193417,59950.9683167,61063.2251,6713.8223,6251.4066,0.766197222222,0.776109722222,2.27373675443e-13,9.09494701773e-13
2,exp006_primary,frozen_trajectory_rescoring,2025-09-25,267,9,3,42529.0050253,0,0,2951.6067765,45480.6118018,67902.5291971,67902.5291971,0,0,716.846754076,6266.79832104,19106.1650433,17089.0363132,36195.2013565,1.50579689953,63,31,10,8,5,100938.208189,1763.94152194,1876.21526598,1763.94152194,10800,120546.34715,60210.89825,60335.4489,6677.8075,6127.4229,0.766197222222,0.777607638889,2.27373675443e-13,7.92255150373e-13
