date,scope,slot,layer,stage,status,message,seconds,variables,nodes,integer_variables,objective,max_constraint_residual,max_overlap_kwh,numerical_attempts,numerical_retry_count,mip_gap,mip_dual_bound,mip_node_count,max_binary_residual,max_exclusivity_residual,absolute_objective_gap,physical_absolute_gap
2025-03-19,execution,19,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.5893737920559943,3016,413,413,0.030284244581613377,5.9117155615240335e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.9103830456733704e-11}]",0,0.0,0.030284244581613377,1,3.4861002973229915e-14,2.9103830456733704e-11,0.0,0.0
2025-03-19,execution,20,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.18614516698289663,3008,412,412,1481.6077551493404,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,1481.6077551493404,1,9.185293814799835e-15,0.0,0.0,0.0
2025-03-19,execution,20,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.19355337508022785,3008,412,412,0.0304562242495116,8.640199666842818e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 8.640199666842818e-12}]",0,2.940174677519352e-05,0.030455328783318487,1,0.0,0.0,8.954661931126484e-07,1.110378079459684
2025-03-19,execution,21,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.215572000015527,3000,411,411,1436.8153323502981,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,1436.8153323502981,1,0.0,0.0,0.0,0.0
2025-03-19,execution,21,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1620155000127852,3000,411,411,0.03064067529414695,5.002220859751105e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.002220859751105e-12}]",0,3.127103964912109e-05,0.03063971712837495,1,0.0,0.0,9.581657719991143e-07,1.1785438995589106
2025-03-19,execution,22,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.34618620795663446,2992,410,410,1416.6937119534732,1.9554136088117957e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.9554136088117957e-11}]",0,4.172896026602951e-15,1416.6937119534673,1,3.4638958368304884e-14,3.410605131648481e-13,5.9117155615240335e-12,5.9117155615240335e-12
2025-03-19,execution,22,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.19766820908989757,2992,410,410,0.03087722103822218,4.860112312599085e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.860112312599085e-12}]",0,3.12858332882745e-05,0.03087625501863237,1,0.0,0.0,9.660195898070212e-07,1.1785438995645658
2025-03-19,execution,23,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.26539679104462266,2984,409,409,1416.6937119534641,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 8.185452315956354e-12}]",0,0.0,1416.6937119534641,1,9.992007221626409e-15,8.185452315956354e-12,0.0,0.0
2025-03-19,execution,23,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2193412909982726,2984,409,409,0.03048154323148184,1.2960299500264227e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.2960299500264227e-11}]",0,3.195386845502664e-05,0.030480569228259115,1,0.0,0.0,9.740032227249784e-07,1.178543899497224
2025-03-19,execution,24,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.5097391670569777,2976,408,408,1497.7161772057416,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,1497.7161772057416,1,2.292246398790445e-16,2.675545148765855e-13,0.0,0.0
2025-03-19,execution,24,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.4300097089726478,2976,408,408,0.030229767097237393,5.4569682106375694e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.4569682106375694e-12}]",0,3.248850434161956e-05,0.030228784977317808,1,1.1102230246251565e-16,0.0,9.821199195847452e-07,1.1785439035016942
2025-03-19,execution,25,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.21301433409098536,2968,407,407,1561.1138316716906,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.7621459846850485e-11}]",0,0.0,1561.1138316716906,1,2.1094237467877974e-14,1.7621459846850485e-11,0.0,0.0
2025-03-19,execution,25,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.18467558303382248,2968,407,407,0.030722458398000946,5.4569682106375694e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.4569682106375694e-12}]",0,3.223612536865583e-05,0.030721468024980395,1,0.0,0.0,9.903730205512717e-07,1.1785438944560134
2025-03-19,execution,26,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1984995419625193,2960,406,406,1547.4253680574934,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,1547.4253680574934,1,0.0,0.0,0.0,0.0
2025-03-19,execution,26,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2579977080458775,2960,406,406,0.030813341594425184,2.8421709430404007e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.8421709430404007e-12}]",0,3.2413427582851514e-05,0.030812342828408827,1,0.0,0.0,9.98766016356567e-07,1.178543899300749
2025-03-19,execution,27,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2652813330059871,2952,405,405,1504.1197575492388,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.705094942681836e-12}]",0,0.0,1504.1197575492388,1,1.1646113931218205e-14,9.705094942681836e-12,0.0,0.0
2025-03-19,execution,27,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.5571666670730338,2952,405,405,0.030882422548683095,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.637978807091713e-12}]",0,2.3301633970428874e-05,0.030881702937776746,1,0.0,0.0,7.196109063495326e-07,0.8419447604289532
2025-03-19,execution,28,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.20350845903158188,2944,404,404,1506.30086082828,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,1506.30086082828,1,2.220446049250313e-16,2.2737367544323206e-13,0.0,0.0
2025-03-19,execution,28,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2741061249980703,2944,404,404,0.031168376887993444,7.048583938740194e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 7.048583938740194e-12}]",0,2.7163913716623617e-05,0.03116753023289297,1,0.0,0.0,8.466551004726597e-07,0.9821199165482852
2025-03-19,execution,29,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.22181379096582532,2684,367,367,1041.638218601361,2.6147972675971687e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.6147972675971687e-12}]",0,0.0,1041.638218601361,1,0.0,0.0,0.0,0.0
2025-03-19,execution,29,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.4203822090057656,2684,367,367,0.03055402730163561,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.7284841053187847e-12}]",0,0.0,0.03055402730163561,1,2.220446049250313e-16,2.2737367544323206e-13,0.0,0.0
2025-03-19,execution,30,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.18805404100567102,2676,366,366,1025.46907759525,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,2.2172650586054617e-16,1025.4690775952497,1,3.638900192396435e-16,3.032416826997029e-13,2.2737367544323206e-13,2.2737367544323206e-13
2025-03-19,execution,30,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.18345812510233372,2676,366,366,0.03088820803166621,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.7284841053187847e-12}]",0,0.0,0.03088820803166621,1,0.0,1.1368683772161603e-13,0.0,0.0
2025-03-19,execution,31,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11253945890348405,2668,365,365,1016.4537986056431,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.0061285138363019e-10}]",0,0.0,1016.4537986056431,1,1.2079226507921703e-13,1.0061285138363019e-10,0.0,0.0
2025-03-19,execution,31,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2967198329279199,2668,365,365,0.031015085905785052,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.7284841053187847e-12}]",0,0.0,0.031015085905785052,1,0.0,0.0,0.0,0.0
2025-03-19,execution,32,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.17368083400651813,2660,364,364,1035.3316356176306,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 8.29913915367797e-12}]",0,0.0,1035.3316356176306,1,9.992007221626409e-15,8.29913915367797e-12,0.0,0.0
2025-03-19,execution,32,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.14792558399494737,2660,364,364,0.031434942855354225,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,0.031434942855354225,1,0.0,1.1368683772161603e-13,0.0,0.0
2025-03-19,execution,33,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.24591391696594656,3156,435,435,1434.533645010558,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,1434.533645010558,1,6.217248937900877e-15,0.0,0.0,0.0
2025-03-19,execution,33,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2289366249460727,3156,435,435,0.03221361555334317,3.183231456205249e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.183231456205249e-12}]",0,0.0,0.03221361555334317,1,0.0,0.0,0.0,0.0
2025-03-19,execution,34,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.18882633291650563,3148,434,434,1471.83918391231,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 7.992184691829607e-11}]",0,0.0,1471.83918391231,1,9.592326932761353e-14,7.992184691829607e-11,0.0,0.0
2025-03-19,execution,34,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.21196304203476757,3148,434,434,0.03249972798379416,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,0.03249972798379416,1,0.0,0.0,0.0,0.0
2025-03-19,execution,35,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.196703499997966,3140,433,433,1640.275818205355,7.275957614183426e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 7.275957614183426e-12}]",0,0.0,1640.275818205355,1,0.0,0.0,0.0,0.0
2025-03-19,execution,35,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1928685000166297,3140,433,433,0.03200343631082152,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,2.1681715164946014e-16,0.03200343631082151,1,0.0,0.0,6.938893903907228e-18,7.563394355258879e-12
2025-03-19,execution,36,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.10222683404572308,1620,216,216,836.4540835326578,3.35542057370104e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.35542057370104e-12}]",0,0.0,836.4540835326578,1,1.591486857357844e-12,0.0,0.0,0.0
2025-03-19,execution,36,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.12288829195313156,1620,216,216,0.03046027536969267,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.7284841053187847e-12}]",0,1.013716307473379e-14,0.030460275369692362,1,3.7192471324942744e-14,2.2737367544323206e-13,3.0878077872387166e-16,3.334832410217814e-10
2025-03-19,execution,37,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11966066702734679,1612,215,215,821.9053682794998,3.183231456205249e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.183231456205249e-12}]",0,0.0,821.9053682794984,1,0.0,0.0,1.4779288903810084e-12,1.4779288903810084e-12
2025-03-19,execution,37,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.07343529106583446,1612,215,215,0.029912212881938356,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,0.029912212881938356,1,0.0,0.0,0.0,0.0
2025-03-19,execution,38,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.13529125007335097,1604,214,214,699.0974183405793,2.3874235921539366e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.3874235921539366e-12}]",0,0.0,699.0974183405793,1,2.106093077713922e-13,0.0,0.0,0.0
2025-03-19,execution,38,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.08495241706259549,1604,214,214,0.029445892613189074,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.7284841053187847e-12}]",0,0.0,0.029445892613189074,1,0.0,0.0,0.0,0.0
2025-03-19,execution,39,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.12447354104369879,1596,213,213,630.2650082572375,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,630.2650082572375,1,0.0,0.0,0.0,0.0
2025-03-19,execution,39,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.27020645898301154,1596,213,213,0.028741035849783606,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,5.190704319556689e-15,0.028741035849783457,1,8.881784197001252e-16,7.958078640513122e-13,1.491862189340054e-16,1.5664552988070568e-10
2025-03-19,execution,40,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.09914266702253371,1588,212,212,598.3505453266971,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,598.3505453266971,1,0.0,0.0,0.0,0.0
2025-03-19,execution,40,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.13225300004705787,1588,212,212,0.028452775939281097,5.4569682106375694e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.4569682106375694e-12}]",0,0.0,0.028452775939281097,1,2.220446049250313e-16,2.2737367544323206e-13,0.0,0.0
2025-03-19,execution,41,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.117117042071186,1580,211,211,622.1423993894473,3.296918293926865e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.296918293926865e-12}]",0,0.0,622.1423993894473,1,0.0,0.0,0.0,0.0
2025-03-19,execution,41,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.13763058406766504,1580,211,211,0.028450614305802275,9.36495325731812e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.36495325731812e-12}]",0,0.0,0.028450614305802275,1,1.8540724511240114e-14,0.0,0.0,0.0
2025-03-19,execution,42,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.10132837505079806,1572,210,210,622.1423993894489,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,2.1928131791021107e-15,622.1423993894475,1,0.0,0.0,1.3642420526593924e-12,1.3642420526593924e-12
2025-03-19,execution,42,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.20536287501454353,1572,210,210,0.028579982583310275,8.981260180007666e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.035438567167148e-11}]",0,0.0,0.028579982583310275,1,1.4077627952246985e-13,3.035438567167148e-11,0.0,0.0
2025-03-19,execution,43,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.12113712495192885,1564,209,209,611.145125169989,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,6.324770211428593e-15,611.1451251699851,1,0.0,0.0,3.865352482534945e-12,3.865352482534945e-12
2025-03-19,execution,43,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.17851962498389184,1564,209,209,0.027927720088442055,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.5916157281026244e-11}]",0,7.0810820086670364e-15,0.027927720088441858,1,1.9095836023552692e-14,1.5916157281026244e-11,1.97758476261356e-16,1.9973606102396957e-10
2025-03-19,execution,44,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1277158330194652,1556,208,208,598.6879932531135,3.183231456205249e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.183231456205249e-12}]",0,0.0,598.6879932531135,1,0.0,0.0,0.0,0.0
2025-03-19,execution,44,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.17363020894117653,1556,208,208,0.027361129767680195,3.183231456205249e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.5916157281026244e-11}]",0,0.0,0.027361129767680195,1,3.7192471324942744e-14,1.5916157281026244e-11,0.0,0.0
2025-03-19,execution,45,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.26571941596921533,1800,243,243,557.8453342362644,1.1709744285326451e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.1709744285326451e-11}]",0,0.0,557.8453342362644,1,3.219646771412954e-15,0.0,0.0,0.0
2025-03-19,execution,45,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.07513899996411055,1800,243,243,0.028217862363375257,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.7284841053187847e-12}]",0,0.0,0.028217862363375257,1,0.0,1.1368683772161603e-13,0.0,0.0
2025-03-19,execution,46,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.24423562502488494,1792,242,242,557.8453342362646,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,557.8453342362646,1,2.220446049250313e-16,2.2737367544323206e-13,0.0,0.0
2025-03-19,execution,46,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.13424320810008794,1792,242,242,0.02836703976895602,4.355626970209414e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.355626970209414e-12}]",0,6.482195179730199e-15,0.028367039768955833,1,0.0,0.0,1.8735013540549517e-16,1.8360313269738526e-10
2025-03-19,execution,47,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.23146883305162191,1784,241,241,545.9316274934821,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 8.186268899343194e-11}]",0,0.0,545.9316274934821,1,1.586042408519006e-11,8.186268899343194e-11,0.0,0.0
2025-03-19,execution,47,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.14059204200748354,1784,241,241,0.027422960212822915,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.524291969370097e-12}]",0,0.0,0.027422960212822915,1,1.0103029524088925e-14,3.524291969370097e-12,0.0,0.0
2025-03-19,execution,48,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.14157887501642108,1776,240,240,543.9971554028164,6.220495545643428e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 6.440927791118156e-09}]",0,0.0,543.9971554028164,1,7.729150652835415e-12,6.440927791118156e-09,0.0,0.0
2025-03-19,execution,48,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.07363479200284928,1776,240,240,0.02673370744415268,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,0.02673370744415268,1,0.0,0.0,0.0,0.0
2025-03-19,execution,49,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.13523212494328618,1768,239,239,543.2597227883879,1.060291346750111e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.2954615158378147e-09}]",0,0.0,543.2597227883879,1,6.334488489301293e-12,1.2954615158378147e-09,0.0,0.0
2025-03-19,execution,49,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.14668291702400893,1768,239,239,0.027008934486378203,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,0.027008934486378203,1,0.0,0.0,0.0,0.0
2025-03-19,execution,50,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.16144566691946238,1760,238,238,525.9368215163487,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,8.646425431392397e-15,525.9368215163441,1,5.484501741648273e-14,0.0,4.547473508864641e-12,4.547473508864641e-12
2025-03-19,execution,50,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.16298008407466114,1760,238,238,0.026892913434665697,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.5706550483591855e-12}]",0,0.0,0.026892913434665697,1,9.769962616701378e-15,5.5706550483591855e-12,0.0,0.0
2025-03-19,execution,51,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.12498004210647196,1752,237,237,495.32876439061505,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,495.32876439061505,1,0.0,0.0,0.0,0.0
2025-03-19,execution,51,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.15753045806195587,1752,237,237,0.02687007271022451,4.547473508864641e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.547473508864641e-12}]",0,0.0,0.02687007271022451,1,9.769962616701378e-15,2.3874235921539366e-12,0.0,0.0
2025-03-19,execution,52,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2286624590633437,1744,236,236,473.4267974522145,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.637978807091713e-12}]",0,0.0,473.4267974522145,1,0.0,0.0,0.0,0.0
2025-03-19,execution,52,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1723058329662308,1744,236,236,0.02686950085182298,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.7284841053187847e-12}]",0,0.0,0.02686950085182298,1,2.220446049250313e-15,0.0,0.0,0.0
2025-03-19,execution,53,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.16055429191328585,1736,235,235,507.15290699311674,1.0871350417373762e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.2954615158378147e-09}]",0,0.0,507.15290699311674,1,1.5545342790801442e-12,1.2954615158378147e-09,0.0,0.0
2025-03-19,execution,53,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.21536895807366818,1736,235,235,0.026764040652556907,6.16751094639767e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.2954615158378147e-09}]",0,0.0,0.026764040652556907,1,1.5545342790801442e-12,1.2954615158378147e-09,0.0,0.0
2025-03-19,execution,54,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.12562141695525497,1728,234,234,506.2258026879812,4.854452540085194e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.2954615158378147e-09}]",0,0.0,506.2258026879812,1,1.5545342790801442e-12,1.2954615158378147e-09,0.0,0.0
2025-03-19,execution,54,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.16280583303887397,1728,234,234,0.02678005537535053,6.785683126508957e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 6.785683126508957e-12}]",0,9.586950842561764e-15,0.026780055375350272,1,5.773159728050814e-15,4.774847184307873e-12,2.5673907444456745e-16,2.310651670001107e-10
